case_id,candidate_id,order,stage,asset,geometry_key,duplicate_geometry,reject_reason,hard_physical_pass,hard_fail_reason,reached_acceptance,side_pass,visible_pixels,visibility_margin_px,abs_error,target_margin,V_vis,G1_margin,ext_occ_corners,G2_margin,violated,unknown,violation_count,score,score_accept,u_offset,v_offset,depth_offset,yaw_offset
104,104:1,1,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-8.965670|-7.704809|0.172047|0.000000|-0.667246|-0.000000|0.000000|0.000000,False,score_callback,True,,True,True,369,361,0.1314340619551439,-0.011434061955143904,4,0,4,0,target,,1,-0.1314340619551439,False,-0.667246399429,-0.0,0.0,0.0
104,104:2,2,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-8.731965|-7.466719|0.172047|0.000000|-0.333623|-0.000000|0.000000|0.000000,False,score_callback,True,,True,True,392,384,0.3536562841773661,-0.2336562841773661,6,2,2,1,target,,1,-0.3536562841773661,False,-0.333623199715,-0.0,0.0,0.0
104,104:3,3,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-8.848817|-7.585764|0.172047|0.000000|-0.500435|-0.000000|0.000000|0.000000,False,score_callback,True,,True,True,383,375,0.2901642206853026,-0.17016422068530263,6,2,2,1,target,,1,-0.2901642206853026,False,-0.500434799572,-0.0,0.0,0.0
104,104:4,4,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-9.082522|-7.823854|0.172047|0.000000|-0.834058|-0.000000|0.000000|0.000000,False,,True,,True,True,368,360,0.020322950844032794,0.0996770491559672,4,0,4,0,,,0,-0.1203229508440328,True,-0.834057999287,-0.0,0.0,0.0
104,104:5,5,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-8.894305|-7.774859|0.182211|0.000000|-0.667246|-0.000000|-0.100515|0.000000,False,score_callback,True,,True,True,385,377,0.1314340619551439,-0.011434061955143904,4,0,4,0,target,,1,-0.1314340619551439,False,-0.667246399429,-0.0,-0.100515199017,0.0
104,104:6,6,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-9.037034|-7.634758|0.161883|0.000000|-0.667246|-0.000000|0.100515|0.000000,False,score_callback,True,,True,True,367,359,0.1949261254472074,-0.07492612544720739,5,1,3,1,target,,1,-0.1949261254472074,False,-0.667246399429,-0.0,0.100515199017,0.0
104,104:7,7,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-8.965670|-7.704809|0.172047|0.261799|-0.667246|-0.000000|0.000000|0.261799,False,,True,,True,True,457,449,0.08381501433609628,0.03618498566390371,4,0,4,0,,,0,-0.1838150143360963,True,-0.667246399429,-0.0,0.0,0.261799387799
104,104:8,8,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-8.965670|-7.704809|0.172047|-0.261799|-0.667246|-0.000000|0.000000|-0.261799,False,score_callback,True,,True,True,263,255,0.2584181889392709,-0.13841818893927088,6,2,2,1,target,,1,-0.2584181889392709,False,-0.667246399429,-0.0,0.0,-0.261799387799
109,109:0,0,preprobe,Dist_portable_generator,Dist_portable_generator|bottom|0.679836|-1.958095|0.337902|0.000000|0.000000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,8748,8740,0.6630778948625566,-0.5430778948625566,1,-3,6,-2,side|target|G1|G2,,4,-1.4505778948625565,False,0.0,0.0,0.0,0.0
109,109:1,1,target-seed,Dist_portable_generator,Dist_portable_generator|bottom|0.715278|-2.056237|0.204630|0.000000|0.000000|-0.169261|0.000000|0.000000,False,score_callback,True,,True,False,10336,10328,0.5744702999258477,-0.45447029992584775,1,-3,6,-2,side|target|G1|G2,,4,-1.3619702999258476,False,0.0,-0.169261494596,0.0,0.0
109,109:2,2,target-seed,Dist_portable_generator,Dist_portable_generator|bottom|0.697557|-2.007166|0.271266|0.000000|0.000000|-0.084631|0.000000|0.000000,False,score_callback,True,,True,False,9496,9488,0.6276348568878731,-0.5076348568878731,1,-3,6,-2,side|target|G1|G2,,4,-1.4151348568878732,False,0.0,-0.084630747298,0.0,0.0
109,109:3,3,target-seed,Dist_portable_generator,Dist_portable_generator|bottom|0.706418|-2.031702|0.237948|0.000000|0.000000|-0.126946|0.000000|0.000000,False,score_callback,True,,True,False,9902,9894,0.5985209328372403,-0.4785209328372403,1,-3,6,-2,side|target|G1|G2,,4,-1.3860209328372401,False,0.0,-0.126946120947,0.0,0.0
109,109:4,4,target-seed,Dist_portable_generator,Dist_portable_generator|bottom|0.724139|-2.080772|0.171312|0.000000|0.000000|-0.211577|0.000000|0.000000,False,score_callback,True,,True,False,10781,10773,0.5428247303055946,-0.42282473030559464,1,-3,6,-2,side|target|G1|G2,,4,-1.3303247303055947,False,0.0,-0.211576868245,0.0,0.0
109,109:5,5,target-seed,Dist_portable_generator,Dist_portable_generator|bottom|0.749245|-2.150292|0.282925|0.000000|0.000000|-0.169261|-0.127004|0.000000,False,score_callback,True,,True,False,12231,12223,0.4504196670144554,-0.3304196670144554,1,-3,6,-2,side|target|G1|G2,,4,-1.2379196670144554,False,0.0,-0.169261494596,-0.127004292102,0.0
109,109:6,6,target-seed,Dist_portable_generator,Dist_portable_generator|bottom|0.681312|-1.962182|0.126335|0.000000|0.000000|-0.169261|0.127004|0.000000,False,score_callback,True,,True,False,8811,8803,0.6630778948625566,-0.5430778948625566,1,-3,6,-2,side|target|G1|G2,,4,-1.4505778948625565,False,0.0,-0.169261494596,0.127004292102,0.0
109,109:7,7,target-seed,Dist_portable_generator,Dist_portable_generator|bottom|0.715278|-2.056237|0.204630|0.261799|0.000000|-0.169261|0.000000|0.261799,False,score_callback,True,,True,False,10649,10641,0.5782677682802781,-0.45826776828027815,1,-3,6,-2,side|target|G1|G2,,4,-1.365767768280278,False,0.0,-0.169261494596,0.0,0.261799387799
109,109:8,8,target-seed,Dist_portable_generator,Dist_portable_generator|bottom|0.715278|-2.056237|0.204630|-0.261799|0.000000|-0.169261|0.000000|-0.261799,False,score_callback,True,,True,False,9852,9844,0.5757361227106579,-0.4557361227106579,1,-3,6,-2,side|target|G1|G2,,4,-1.3632361227106577,False,0.0,-0.169261494596,0.0,-0.261799387799
109,109:9,9,primary,Dist_portable_generator,Dist_portable_generator|bottom|0.491276|-2.319191|0.553668|0.000000|-0.300000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,True,10598,10590,0.08839435055875922,0.03160564944124078,3,-1,4,0,G1,,1,-0.5633943505587592,False,-0.3,0.0,-0.35,0.0
109,109:10,10,primary,Dist_portable_generator,Dist_portable_generator|bottom|0.397672|-2.059993|0.337902|0.000000|-0.300000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,7997,7989,0.49472346448280985,-0.37472346448280985,2,-2,5,-1,side|target|G1|G2,,4,-1.1572234644828099,False,-0.3,0.0,0.0,0.0
109,109:11,11,primary,Dist_portable_generator,Dist_portable_generator|bottom|0.304068|-1.800796|0.122136|0.000000|-0.300000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,5825,5817,0.5491538442296453,-0.4291538442296453,2,-2,5,-1,side|target|G1|G2,,4,-1.2116538442296454,False,-0.3,0.0,0.35,0.0
109,109:12,12,primary,Dist_portable_generator,Dist_portable_generator|bottom|0.773441|-2.217293|0.553668|0.000000|0.000000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,13885,13877,0.3415589075207845,-0.2215589075207845,3,-1,4,0,side|target|G1,,3,-0.8165589075207844,False,0.0,0.0,-0.35,0.0
109,109:13,13,primary,Dist_portable_generator,Dist_portable_generator|bottom|0.679836|-1.958095|0.337902|0.000000|0.000000|0.000000|0.000000|0.000000,True,score_callback,True,,True,False,8748,8740,0.6630778948625566,-0.5430778948625566,1,-3,6,-2,side|target|G1|G2,,4,-1.4505778948625565,False,0.0,0.0,0.0,0.0
109,109:14,14,primary,Dist_portable_generator,Dist_portable_generator|bottom|0.586232|-1.698898|0.122136|0.000000|0.000000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,5789,5781,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.0,0.0,0.35,0.0
109,109:15,15,primary,Dist_portable_generator,Dist_portable_generator|bottom|1.055605|-2.115394|0.553668|0.000000|0.300000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,11440,11432,0.2833310594195187,-0.1633310594195187,2,-2,5,-1,side|target|G1|G2,,4,-0.7258310594195188,False,0.3,0.0,-0.35,0.0
109,109:16,16,primary,Dist_portable_generator,Dist_portable_generator|bottom|0.962001|-1.856197|0.337902|0.000000|0.300000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,8761,8753,0.5618120720777466,-0.44181207207774664,1,-3,6,-2,side|target|G1|G2,,4,-1.2293120720777466,False,0.3,0.0,0.0,0.0
109,109:17,17,primary,Dist_portable_generator,Dist_portable_generator|bottom|0.868397|-1.596999|0.122136|0.000000|0.300000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,6040,6032,0.604850046761291,-0.48485004676129095,2,-2,5,-1,side|target|G1|G2,,4,-1.2673500467612908,False,0.3,0.0,0.35,0.0
109,109:18,18,prealign-primary,Dist_portable_generator,Dist_portable_generator|bottom|0.699428|-2.012346|0.264232|0.000000|0.000000|-0.093565|0.000000|0.000000,False,score_callback,True,,True,False,9578,9570,0.6225715657486326,-0.5025715657486326,1,-3,6,-2,side|target|G1|G2,,4,-1.4100715657486327,False,0.0,-0.093564830907,0.0,0.0
109,109:19,19,prealign-primary,Dist_portable_generator,Dist_portable_generator|bottom|0.689632|-1.985221|0.301067|0.000000|0.000000|-0.046782|0.000000|0.000000,False,score_callback,True,,True,False,9155,9147,0.6466221986600251,-0.5266221986600251,1,-3,6,-2,side|target|G1|G2,,4,-1.4341221986600252,False,0.0,-0.046782415453,0.0,0.0
109,109:20,20,preprobe,Dist_Shelf_01,Dist_Shelf_01|None|1.089043|-3.016354|0.918544|0.000000|0.000000|0.000000|0.000000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.0,0.0,0.0,0.0
109,109:21,21,primary,Dist_Shelf_01,Dist_Shelf_01|bottom|0.900483|-3.377450|1.134310|0.000000|-0.300000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,0,-8,0.3356562823526332,-0.21565628235263318,7,3,0,-1,side|visibility|target|G2,,4,-2.640643972384736,False,-0.3,0.0,-0.35,0.0
109,109:22,22,primary,Dist_Shelf_01,Dist_Shelf_01|None|0.806879|-3.118253|0.918544|0.000000|-0.300000|0.000000|0.000000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,-0.3,0.0,0.0,0.0
109,109:23,23,primary,Dist_Shelf_01,Dist_Shelf_01|None|0.713274|-2.859055|0.702778|0.000000|-0.300000|0.000000|0.350000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,-0.3,0.0,0.35,0.0
109,109:24,24,primary,Dist_Shelf_01,Dist_Shelf_01|None|1.182647|-3.275552|1.134310|0.000000|0.000000|0.000000|-0.350000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.0,0.0,-0.35,0.0
109,109:25,25,primary,Dist_Shelf_01,Dist_Shelf_01|None|1.089043|-3.016354|0.918544|0.000000|0.000000|0.000000|0.000000|0.000000,True,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.0,0.0,0.0,0.0
109,109:26,26,primary,Dist_Shelf_01,Dist_Shelf_01|None|0.995439|-2.757157|0.702778|0.000000|0.000000|0.000000|0.350000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.0,0.0,0.35,0.0
109,109:27,27,primary,Dist_Shelf_01,Dist_Shelf_01|None|1.464811|-3.173654|1.134310|0.000000|0.300000|0.000000|-0.350000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.3,0.0,-0.35,0.0
109,109:28,28,primary,Dist_Shelf_01,Dist_Shelf_01|None|1.371207|-2.914456|0.918544|0.000000|0.300000|0.000000|0.000000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.3,0.0,0.0,0.0
109,109:29,29,primary,Dist_Shelf_01,Dist_Shelf_01|bottom|1.277603|-2.655259|0.702778|0.000000|0.300000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,16448,16440,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.3,0.0,0.35,0.0
109,109:30,30,prealign-primary,Dist_Shelf_01,Dist_Shelf_01|None|1.099197|-3.044473|0.880360|0.000000|0.000000|-0.048495|0.000000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.0,-0.04849509146,0.0,0.0
109,109:31,31,prealign-primary,Dist_Shelf_01,Dist_Shelf_01|None|1.094120|-3.030414|0.899452|0.000000|0.000000|-0.024248|0.000000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.0,-0.02424754573,0.0,0.0
109,109:32,32,preprobe,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.778658|-2.211265|0.545926|0.000000|0.000000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,5270,5262,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.0,0.0,0.0,0.0
109,109:33,33,target-seed,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.804498|-2.282818|0.448760|0.000000|0.000000|-0.123405|0.000000|0.000000,False,score_callback,True,,True,False,6103,6095,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.0,-0.123404912204,0.0,0.0
109,109:34,34,target-seed,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.791578|-2.247041|0.497343|0.000000|0.000000|-0.061702|0.000000|0.000000,False,score_callback,True,,True,False,5664,5656,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.0,-0.061702456102,0.0,0.0
109,109:35,35,target-seed,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.798038|-2.264930|0.473052|0.000000|0.000000|-0.092554|0.000000|0.000000,False,score_callback,True,,True,False,5873,5865,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.0,-0.092553684153,0.0,0.0
109,109:36,36,target-seed,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.810958|-2.300706|0.424469|0.000000|0.000000|-0.154256|0.000000|0.000000,False,score_callback,True,,True,False,6335,6327,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.0,-0.154256140255,0.0,0.0
109,109:37,37,target-seed,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.838464|-2.376873|0.527055|0.000000|0.000000|-0.123405|-0.127004|0.000000,False,score_callback,True,,True,False,7490,7482,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.0,-0.123404912204,-0.127004292102,0.0
109,109:38,38,target-seed,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.770532|-2.188763|0.370466|0.000000|0.000000|-0.123405|0.127004|0.000000,False,score_callback,True,,True,False,5044,5036,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.0,-0.123404912204,0.127004292102,0.0
109,109:39,39,target-seed,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.804498|-2.282818|0.448760|0.261799|0.000000|-0.123405|0.000000|0.261799,False,score_callback,True,,True,False,5732,5724,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.0,-0.123404912204,0.0,0.261799387799
109,109:40,40,target-seed,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.804498|-2.282818|0.448760|-0.261799|0.000000|-0.123405|0.000000|-0.261799,False,score_callback,True,,True,False,6621,6613,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.0,-0.123404912204,0.0,-0.261799387799
109,109:41,41,primary,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.590098|-2.572360|0.761692|0.000000|-0.300000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,8745,8737,0.193884130453899,-0.073884130453899,5,1,2,1,side|target,,2,-0.193884130453899,False,-0.3,0.0,-0.35,0.0
109,109:42,42,primary,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.496493|-2.313163|0.545926|0.000000|-0.300000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,6181,6173,0.11413729501086103,0.0058627049891389615,5,1,2,1,side,,1,-0.21413729501086104,False,-0.3,0.0,0.0,0.0
109,109:43,43,primary,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.402889|-2.053966|0.330160|0.000000|-0.300000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,3753,3745,0.04958033298554454,0.07041966701445546,5,1,2,1,side,,1,-0.14958033298554455,False,-0.3,0.0,0.35,0.0
109,109:44,44,primary,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.872262|-2.470462|0.761692|0.000000|0.000000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,9141,9133,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.0,0.0,-0.35,0.0
109,109:45,45,primary,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.778658|-2.211265|0.545926|0.000000|0.000000|0.000000|0.000000|0.000000,True,score_callback,True,,True,False,5270,5262,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.0,0.0,0.0,0.0
109,109:46,46,primary,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.685054|-1.952067|0.330160|0.000000|0.000000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,3308,3300,0.6529513125840758,-0.5329513125840758,2,-2,5,-1,side|target|G1|G2,,4,-1.3154513125840759,False,0.0,0.0,0.35,0.0
109,109:47,47,primary,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|1.154426|-2.368564|0.761692|0.000000|0.300000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,8359,8351,0.32806134564377243,-0.20806134564377243,5,1,2,1,side|target,,2,-0.32806134564377243,False,0.3,0.0,-0.35,0.0
109,109:48,48,primary,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|1.060822|-2.109366|0.545926|0.000000|0.300000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,5073,5065,0.2128714722260509,-0.09287147222605091,5,1,2,1,side|target,,2,-0.2128714722260509,False,0.3,0.0,0.0,0.0
109,109:49,49,primary,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.967218|-1.850169|0.330160|0.000000|0.300000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,2971,2963,0.11540311779567114,0.004596882204328856,3,-1,4,0,side|G1,,2,-0.24040311779567114,False,0.3,0.0,0.35,0.0
109,109:50,50,prealign-primary,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.814320|-2.310016|0.411827|0.000000|0.000000|-0.170312|0.000000|0.000000,False,score_callback,True,,True,False,6457,6449,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.0,-0.170312397153,0.0,0.0
109,109:51,51,prealign-primary,Dist_water_dispenser_01,Dist_water_dispenser_01|bottom|0.796489|-2.260640|0.478876|0.000000|0.000000|-0.085156|0.000000|0.000000,False,score_callback,True,,True,False,5823,5815,0.6643437176473668,-0.5443437176473668,0,-4,7,-3,side|target|G1|G2,,4,-1.5768437176473666,False,0.0,-0.085156198577,0.0,0.0
112,112:0,0,preprobe,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-12.624833|-12.240701|0.070838|0.000000|0.000000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,1756,1748,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|target|G2,,3,-0.6423325716356527,False,0.0,0.0,0.0,0.0
112,112:1,1,target-seed,Dist_chinese_screen_panels,Dist_chinese_screen_panels|None|-12.476369|-11.874338|0.070838|0.000000|-0.395302|-0.000000|0.000000|0.000000,False,support,False,support,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,-0.395301873466,-0.0,0.0,0.0
112,112:2,2,target-seed,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-12.550601|-12.057520|0.070838|0.000000|-0.197651|-0.000000|0.000000|0.000000,False,score_callback,True,,True,False,2560,2552,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|target|G2,,3,-0.5429173669572902,False,-0.197650936733,-0.0,0.0,0.0
112,112:3,3,target-seed,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-12.513485|-11.965929|0.070838|0.000000|-0.296476|-0.000000|0.000000|0.000000,False,score_callback,True,,True,False,3228,3220,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|target|G2,,3,-0.5078296476590446,False,-0.2964764051,-0.0,0.0,0.0
112,112:4,4,target-seed,Dist_chinese_screen_panels,Dist_chinese_screen_panels|None|-12.439253|-11.782747|0.070838|0.000000|-0.494127|-0.000000|0.000000|0.000000,False,support,False,support,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,-0.494127341833,-0.0,0.0,0.0
112,112:5,5,target-seed,Dist_chinese_screen_panels,Dist_chinese_screen_panels|None|-12.569049|-11.836781|0.074004|0.000000|-0.395302|-0.000000|-0.100050|0.000000,False,support,False,support,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,-0.395301873466,-0.0,-0.100050111865,0.0
112,112:6,6,target-seed,Dist_chinese_screen_panels,Dist_chinese_screen_panels|None|-12.383690|-11.911895|0.067671|0.000000|-0.395302|-0.000000|0.100050|0.000000,False,support,False,support,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,-0.395301873466,-0.0,0.100050111865,0.0
112,112:7,7,target-seed,Dist_chinese_screen_panels,Dist_chinese_screen_panels|None|-12.476369|-11.874338|0.070838|0.261799|-0.395302|-0.000000|0.000000|0.261799,False,support,False,support,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,-0.395301873466,-0.0,0.0,0.261799387799
112,112:8,8,target-seed,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-12.476369|-11.874338|0.070838|-0.261799|-0.395302|-0.000000|0.000000|-0.261799,False,score_callback,True,,True,False,3464,3456,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|target|G2,,3,-0.5312214605245417,False,-0.395301873466,-0.0,0.0,-0.261799387799
112,112:9,9,primary,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-12.836377|-11.831279|0.081914|0.000000|-0.300000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,2604,2596,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|target|G2,,3,-0.5312214605245417,False,-0.3,0.0,-0.35,0.0
112,112:10,10,primary,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-12.512162|-11.962663|0.070838|0.000000|-0.300000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,3242,3234,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|target|G2,,3,-0.5078296476590446,False,-0.3,0.0,0.0,0.0
112,112:11,11,primary,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-12.187947|-12.094047|0.059761|0.000000|-0.300000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,3479,3471,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|target|G2,,3,-0.5078296476590446,False,-0.3,0.0,0.35,0.0
112,112:12,12,primary,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-12.949048|-12.109317|0.081914|0.000000|0.000000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,1239,1231,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|target|G2,,3,-0.7125080102321439,False,0.0,0.0,-0.35,0.0
112,112:13,13,primary,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-12.624833|-12.240701|0.070838|0.000000|0.000000|0.000000|0.000000|0.000000,True,score_callback,True,,True,False,1756,1748,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|target|G2,,3,-0.6423325716356527,False,0.0,0.0,0.0,0.0
112,112:14,14,primary,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-12.300618|-12.372085|0.059761|0.000000|0.000000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,2148,2140,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|target|G2,,3,-0.5955489459046586,False,0.0,0.0,0.35,0.0
112,112:15,15,primary,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-13.061720|-12.387356|0.081914|0.000000|0.300000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,0,-8,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|visibility|target|G2,,4,-1.7254902863271337,False,0.3,0.0,-0.35,0.0
112,112:16,16,primary,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-12.737504|-12.518739|0.070838|0.000000|0.300000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,417,409,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|target|G2,,3,-0.7885314020450095,False,0.3,0.0,0.0,0.0
112,112:17,17,primary,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-12.413289|-12.650123|0.059761|0.000000|0.300000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,1094,1086,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|target|G2,,3,-0.7183559634485183,False,0.3,0.0,0.35,0.0
112,112:18,18,prealign-primary,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-12.547066|-12.048797|0.070838|0.000000|-0.207063|-0.000000|0.000000|0.000000,False,score_callback,True,,True,False,2610,2602,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|target|G2,,3,-0.5429173669572902,False,-0.207062886101,-0.0,0.0,0.0
112,112:19,19,prealign-primary,Dist_chinese_screen_panels,Dist_chinese_screen_panels|right|-12.585950|-12.144749|0.070838|0.000000|-0.103531|-0.000000|0.000000|0.000000,False,score_callback,True,,True,False,2155,2147,0.40366298099237796,-0.28366298099237797,4,0,0,-1,side|target|G2,,3,-0.5897009926882844,False,-0.103531443051,-0.0,0.0,0.0
112,112:20,20,preprobe,Dist_utility_box_01,Dist_utility_box_01|right|-12.541774|-12.021226|0.071120|0.000000|0.000000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,4458,4450,0.40366298099237796,-0.28366298099237797,3,-1,1,0,side|target|G1,,3,-0.528662980992378,False,0.0,0.0,0.0,0.0
112,112:21,21,target-seed,Dist_utility_box_01,Dist_utility_box_01|right|-12.469986|-11.844075|0.071120|0.000000|-0.191144|-0.000000|0.000000|0.000000,False,score_callback,True,,True,True,6324,6316,0.21652103318843144,-0.09652103318843144,2,-2,2,1,target|G1,,2,-0.4040210331884314,False,-0.191144433559,-0.0,0.0,0.0
112,112:22,22,target-seed,Dist_utility_box_01,Dist_utility_box_01|right|-12.505880|-11.932651|0.071120|0.000000|-0.095572|-0.000000|0.000000|0.000000,False,score_callback,True,,True,True,5402,5394,0.31454776775240345,-0.19454776775240346,2,-2,2,1,target|G1,,2,-0.5020477677524035,False,-0.095572216779,-0.0,0.0,0.0
