referencing_file,line,reference_form,target,target_exists,reference_kind,verdict,text
scripts/data_prep/blender/_v2_pilot_2k.py,23,literal,data/pallet/_v2_pilot_2k,True,LEGACY_RUNTIME,OK,data/pallet/_v2_pilot_2k
scripts/data_prep/blender/_v2_pilot_2k.py,44,literal,data/pallet/_v2_pilot_2k,True,LEGACY_RUNTIME,OK,data/pallet/_v2_pilot_2k
scripts/data_prep/blender/_verify_archive_style_pixels.py,48,literal,data/pallet/reference,True,LEGACY_RUNTIME,OK,data/pallet/reference
scripts/data_prep/blender/_verify_archive_style_pixels.py,49,literal,data/pallet/_v2_smoke50_9d,True,LEGACY_RUNTIME,OK,data/pallet/_v2_smoke50_9d
scripts/data_prep/blender/_v2_pilot_overlay_all.py,4,literal,data/pallet/_v2_pilot_2k,True,LEGACY_RUNTIME,OK,data/pallet/_v2_pilot_2k
scripts/data_prep/blender/_v2_pilot_overlay_all.py,20,literal,data/pallet/_v2_pilot_2k,True,LEGACY_RUNTIME,OK,data/pallet/_v2_pilot_2k
scripts/data_prep/blender/_v2_pilot_overlay_all.py,84,literal,data/pallet/_v2_pilot_2k,True,LEGACY_RUNTIME,OK,data/pallet/_v2_pilot_2k
scripts/data_prep/blender/_verify_repilot.py,21,literal,data/pallet/training_data_v4,False,LEGACY_RUNTIME,STALE_REFERENCE,data/pallet/training_data_v4
scripts/data_prep/blender/_verify_smoke10.py,5,literal,data/pallet/_floor_smoke10,False,LEGACY_RUNTIME,STALE_REFERENCE,data/pallet/_floor_smoke10
scripts/data_prep/blender/_verify_mat10b.py,13,literal,data/pallet/_mat_test10b,False,LEGACY_RUNTIME,STALE_REFERENCE,data/pallet/_mat_test10b
