name,filepath_raw,resolved,exists,sha256
dustpan_diff,//..\..\..\distractors\library\indoor\ph__dustpan\textures\dustpan_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__dustpan\textures\dustpan_diff_1k.jpg,True,6dbfaddae00c9d1cd323c4ab3a9350441c3c55c378cd8068cfd786680faa8a20
dustpan_metal-dustpan_rough,//..\..\..\distractors\library\indoor\ph__dustpan\textures\dustpan_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__dustpan\textures\dustpan_arm_1k.jpg,True,6b8f2ad6da74821f4773b217329db3a135760e6c96fcfad29d2c3263747b9763
dustpan_nor_gl,//..\..\..\distractors\library\indoor\ph__dustpan\textures\dustpan_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__dustpan\textures\dustpan_nor_gl_1k.jpg,True,28f228e904c6402d66b15dc958a74e3a51c54d95d69f058fa45408b5a8b0950f
factory_yard_2k.hdr,//..\..\..\lighting\hdri\library\factory_yard_2k.hdr,E:\CODING\GitHub\FoundationPose\data\pallet\assets\lighting\hdri\library\factory_yard_2k.hdr,True,71d5b32c0e179f5b59f652c59cc4eac18b390e0639e3de2e6049de6bae95caf4
fire_hydrant_aged_diff,//..\..\..\distractors\library\road\ph__fire_hydrant\textures\fire_hydrant_aged_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__fire_hydrant\textures\fire_hydrant_aged_diff_1k.jpg,True,3198cabcaf5107e59109bd07dfe8e4c87b3f0533173d10fafdaf86f8024a291e
fire_hydrant_aged_metal-fire_hydrant_aged_rough,//..\..\..\distractors\library\road\ph__fire_hydrant\textures\fire_hydrant_aged_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__fire_hydrant\textures\fire_hydrant_aged_arm_1k.jpg,True,9c46b014735a4e8df5a80e4c030ddb321c9aeaa715ad4ea3eb60e6f0909c9d0a
fire_hydrant_aged_nor_gl,//..\..\..\distractors\library\road\ph__fire_hydrant\textures\fire_hydrant_aged_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__fire_hydrant\textures\fire_hydrant_aged_nor_gl_1k.jpg,True,6fadc78fd5d696bf594ff021aaf93a0c6aced761830f9aa6971c51b17c869c35
fire_hydrant_diff,//..\..\..\distractors\library\road\ph__fire_hydrant\textures\fire_hydrant_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__fire_hydrant\textures\fire_hydrant_diff_1k.jpg,True,a3d0b8b6fcd8a39c8d5067f8ef95e3290053131887398f89baf57c1f8d24ab45
fire_hydrant_metal-fire_hydrant_rough,//..\..\..\distractors\library\road\ph__fire_hydrant\textures\fire_hydrant_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__fire_hydrant\textures\fire_hydrant_arm_1k.jpg,True,d15bf8fc6389ae48a1060a38057c2093469e62f585c8033d300b80af81d40f9d
fire_hydrant_nor_gl,//..\..\..\distractors\library\road\ph__fire_hydrant\textures\fire_hydrant_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__fire_hydrant\textures\fire_hydrant_nor_gl_1k.jpg,True,f6786775276c7b48f0582fdd7c43984b63b15b7a8e0ea0e2f2af8cdab98c06d7
hand_truck_diff,//..\..\..\distractors\library\medium\ph__hand_truck\textures\hand_truck_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__hand_truck\textures\hand_truck_diff_1k.jpg,True,a1c528e0c88a03a96b89215eab228083f9dd66a502174936bccc0fe427ce345a
hand_truck_metal-hand_truck_rough,//..\..\..\distractors\library\medium\ph__hand_truck\textures\hand_truck_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__hand_truck\textures\hand_truck_arm_1k.jpg,True,30ceadb1fa303f36dc0372a5681203e69715546219838e1bc0634c274407204c
hand_truck_nor_gl,//..\..\..\distractors\library\medium\ph__hand_truck\textures\hand_truck_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__hand_truck\textures\hand_truck_nor_gl_1k.jpg,True,8674bbaa5562c24efceef0ab77f374ffe32fa583ef5dc2a44846305aa0fd8f79
industrial_storage_cart_diff,//..\..\..\distractors\library\medium\ph__industrial_storage_cart\textures\industrial_storage_cart_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__industrial_storage_cart\textures\industrial_storage_cart_diff_1k.jpg,True,7e779d7f7385307ebb332aec41bafff10c21972aaf92382f30cacb16957e7d37
industrial_storage_cart_metal-industrial_storage_cart_rough,//..\..\..\distractors\library\medium\ph__industrial_storage_cart\textures\industrial_storage_cart_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__industrial_storage_cart\textures\industrial_storage_cart_arm_1k.jpg,True,956ee8d02021aba0b5fdbf393029b0aaabd7d29076caa3a5678e394f79adcca1
industrial_storage_cart_nor_gl,//..\..\..\distractors\library\medium\ph__industrial_storage_cart\textures\industrial_storage_cart_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__industrial_storage_cart\textures\industrial_storage_cart_nor_gl_1k.jpg,True,a4fcd4309516e6005b5f3636399bd801df72fc75986831fad9cc5c31b737070a
korean_fire_extinguisher_01_body_diff.png,//..\..\..\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_body_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_body_diff_1k.jpg,True,2d874513cfb6d7485b67e936ee32e7af14992da6a5eedf980dbdfc32a2119987
korean_fire_extinguisher_01_body_metal.png-korean_fire_extinguisher_01_body_rough.png,//..\..\..\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_body_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_body_arm_1k.jpg,True,2c8fa0a85d5acc5f4e784ecefd8bfd16e1aafd112e553bfcece0c81c9b129eea
korean_fire_extinguisher_01_body_nor_gl,//..\..\..\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_body_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_body_nor_gl_1k.jpg,True,b6ba7a7cafa04557c93dc63b44260b635863f0a95f8ba1445b75758dac3443d3
korean_fire_extinguisher_01_glass_diff,//..\..\..\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_glass_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_glass_diff_1k.jpg,True,ca7e49959126aa51e2d4ab440aeb9f7ff17a8a6d025b116f6327f2343ee041af
korean_fire_extinguisher_01_glass_metal-korean_fire_extinguisher_01_glass_rough,//..\..\..\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_glass_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_glass_arm_1k.jpg,True,412712fddc3654d801949889f78c9ee92d8855624a1fe1057be29a38e766bda0
korean_fire_extinguisher_01_glass_nor_gl,//..\..\..\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_glass_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_glass_nor_gl_1k.jpg,True,3b299c54cb9b6f72d4f79e6ecd2f8cfcc618292c87881de1d17892b5ca668896
korean_fire_extinguisher_01_paper_diff-korean_fire_extinguisher_01_paper_opacity,//..\..\..\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_paper_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_paper_diff_1k.jpg,True,2d56948aa72a9bad6133db3e6b17fa0df1a56cdf25db4b7e21e6ceb21999a038
korean_fire_extinguisher_01_paper_metal-korean_fire_extinguisher_01_paper_rough,//..\..\..\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_paper_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_paper_arm_1k.jpg,True,542b45184bb0ea66cdd2f180792148c45d45862a12f1ac341f798e53029015b9
korean_fire_extinguisher_01_paper_nor_gl,//..\..\..\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_paper_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__korean_fire_extinguisher_01\textures\korean_fire_extinguisher_01_paper_nor_gl_1k.jpg,True,caaa26dd438e827e994c69605091d58ecc6a152813ece776cc561e0b24a8433a
ladder_sectioned_01_diff,//..\..\..\distractors\library\large\ph__ladder_sectioned_01\textures\ladder_sectioned_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__ladder_sectioned_01\textures\ladder_sectioned_01_diff_1k.jpg,True,3154595e9a43befafb994f7faf60f084cb929bbdf4b29be24d7d3cee62fa6a34
ladder_sectioned_01_metal-ladder_sectioned_01_rough,//..\..\..\distractors\library\large\ph__ladder_sectioned_01\textures\ladder_sectioned_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__ladder_sectioned_01\textures\ladder_sectioned_01_arm_1k.jpg,True,40cd96307107f0fc068b174c496d2f5611495160f915a4c293f55e2109235b13
ladder_sectioned_01_nor_gl,//..\..\..\distractors\library\large\ph__ladder_sectioned_01\textures\ladder_sectioned_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__ladder_sectioned_01\textures\ladder_sectioned_01_nor_gl_1k.jpg,True,e8dc89873db016f78d585747aa7f2bb253ce4f620269ad4aeac2eba42d9e4ebd
metal_jerrycan_diff,//..\..\..\distractors\library\small\ph__metal_jerrycan\textures\metal_jerrycan_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__metal_jerrycan\textures\metal_jerrycan_diff_1k.jpg,True,64781939c4b3f739c52c335d26473def75d736173f3cc11a50ac2876d511d123
metal_jerrycan_metal-metal_jerrycan_rough,//..\..\..\distractors\library\small\ph__metal_jerrycan\textures\metal_jerrycan_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__metal_jerrycan\textures\metal_jerrycan_arm_1k.jpg,True,fda20dd47d809fd5bd4cd29cd11e77fc2de97bd35569a7efb51fbf78705e659c
metal_jerrycan_nor_gl,//..\..\..\distractors\library\small\ph__metal_jerrycan\textures\metal_jerrycan_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__metal_jerrycan\textures\metal_jerrycan_nor_gl_1k.jpg,True,88dd8f6566cc5faa8fee658777115b518642508f23ffa1917128dba9539ae14d
metal_office_desk_diff,//..\..\..\distractors\library\medium\ph__metal_office_desk\textures\metal_office_desk_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_office_desk\textures\metal_office_desk_diff_1k.jpg,True,1f02e3e77e8f82a3600664c991bd45c1c187452d61e9ede4336c6f90f7fa3139
metal_office_desk_metal-metal_office_desk_rough,//..\..\..\distractors\library\medium\ph__metal_office_desk\textures\metal_office_desk_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_office_desk\textures\metal_office_desk_arm_1k.jpg,True,752916dd9bf8a163dc7e0d3673900791ee6d558bbe23894263ac92b42387f51b
metal_office_desk_nor_gl,//..\..\..\distractors\library\medium\ph__metal_office_desk\textures\metal_office_desk_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_office_desk\textures\metal_office_desk_nor_gl_1k.jpg,True,f57eb004937e46392151b803e0cb1d88983958d01ad11d93df78a82cfcc6c407
metal_stool_01_diff,//..\..\..\distractors\library\medium\ph__metal_stool_01\textures\metal_stool_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_stool_01\textures\metal_stool_01_diff_1k.jpg,True,79d83b4dc2d3455139dbf6a8bf96fb2abd63fdc72c4aa4f29696e2aa4582f13c
metal_stool_01_metal-metal_stool_01_rough,//..\..\..\distractors\library\medium\ph__metal_stool_01\textures\metal_stool_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_stool_01\textures\metal_stool_01_arm_1k.jpg,True,2adae2a8617a0693fbdb6286c87a3920e0bfb204f9a84e65c8a3a819e31df4fe
metal_stool_01_nor_gl,//..\..\..\distractors\library\medium\ph__metal_stool_01\textures\metal_stool_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_stool_01\textures\metal_stool_01_nor_gl_1k.jpg,True,0e7bb58644b309f6396f417ef35eeebb74db13fb3b8876c6eb79c882a0f407e8
metal_tool_chest_diff,//..\..\..\distractors\library\medium\ph__metal_tool_chest\textures\metal_tool_chest_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_tool_chest\textures\metal_tool_chest_diff_1k.jpg,True,da37ba2a8d064637c7206cb091597275986e788ce379bee58a96c949cce06511
metal_tool_chest_metal-metal_tool_chest_rough,//..\..\..\distractors\library\medium\ph__metal_tool_chest\textures\metal_tool_chest_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_tool_chest\textures\metal_tool_chest_arm_1k.jpg,True,d5552ee63ac9bc53527ee1bf19bcbd31d8424bcc15fe9861f79bba917e857828
metal_tool_chest_nor_gl,//..\..\..\distractors\library\medium\ph__metal_tool_chest\textures\metal_tool_chest_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_tool_chest\textures\metal_tool_chest_nor_gl_1k.jpg,True,bc5a4009a544a9504849b951afd984d6ac7c5adb0d43c5a08c0a834f8e811a01
metal_toolbox_diff,//..\..\..\distractors\library\medium\ph__metal_toolbox\textures\metal_toolbox_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_toolbox\textures\metal_toolbox_diff_1k.jpg,True,21e1d21880e49db3fde0457d53b78a70db61234a201da9f0181dd0880b110473
metal_toolbox_metal-metal_toolbox_rough,//..\..\..\distractors\library\medium\ph__metal_toolbox\textures\metal_toolbox_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_toolbox\textures\metal_toolbox_arm_1k.jpg,True,97676b2324b105b710904b20bfdeb32bfce3c6b4ccaaf215827b37961fc22763
metal_toolbox_nor_gl,//..\..\..\distractors\library\medium\ph__metal_toolbox\textures\metal_toolbox_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_toolbox\textures\metal_toolbox_nor_gl_1k.jpg,True,7ba19a233bcfff9c3d95b62c3a992c8e19cb2d6355c98d6e12bdc756a8af44cf
metal_trash_can_diff,//..\..\..\distractors\library\medium\ph__metal_trash_can\textures\metal_trash_can_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_trash_can\textures\metal_trash_can_diff_1k.jpg,True,920c895a31b1cd2c000123c0592c70c33d46562752987da98070e7e0eebb662f
metal_trash_can_metal-metal_trash_can_rough,//..\..\..\distractors\library\medium\ph__metal_trash_can\textures\metal_trash_can_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_trash_can\textures\metal_trash_can_arm_1k.jpg,True,b23dcdb2ed40c1c6cfbd2d2779c6f075025b7269bfbbed2a70c6bdb7167e47fb
metal_trash_can_nor_gl,//..\..\..\distractors\library\medium\ph__metal_trash_can\textures\metal_trash_can_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_trash_can\textures\metal_trash_can_nor_gl_1k.jpg,True,b977f17aa9d4718ffc91a62868b7171b4479578b8cffd1d32001d92552af81a4
metal_trash_can_rust_diff,//..\..\..\distractors\library\medium\ph__metal_trash_can\textures\metal_trash_can_rust_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_trash_can\textures\metal_trash_can_rust_diff_1k.jpg,True,51c44248305b111d978f7e0cbfe4a71ab7f49549968ce37c54b635d74c2cfba1
metal_trash_can_rust_metal-metal_trash_can_rust_rough,//..\..\..\distractors\library\medium\ph__metal_trash_can\textures\metal_trash_can_rust_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_trash_can\textures\metal_trash_can_rust_arm_1k.jpg,True,31a6269e98a3a8b2a2d6db8f58724e0151d5312b5137e6d59b5a2ba873989159
metal_trash_can_rust_nor_gl,//..\..\..\distractors\library\medium\ph__metal_trash_can\textures\metal_trash_can_rust_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__metal_trash_can\textures\metal_trash_can_rust_nor_gl_1k.jpg,True,a5497588e00e5e56db72e701457fc8a46d3a1fa7d9dd7bf9d79e02cada09e84b
modular_chainlink_fence_posts_diff,//..\..\..\distractors\library\road\ph__modular_chainlink_fence\textures\modular_chainlink_fence_posts_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__modular_chainlink_fence\textures\modular_chainlink_fence_posts_diff_1k.jpg,True,ec273fedef04fbcac26460b996beeeceeff3f91c1bea73ed2c6db1d0fdb30b73
modular_chainlink_fence_posts_metal-modular_chainlink_fence_posts_rough,//..\..\..\distractors\library\road\ph__modular_chainlink_fence\textures\modular_chainlink_fence_posts_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__modular_chainlink_fence\textures\modular_chainlink_fence_posts_arm_1k.jpg,True,1694ecc2746ddaa93951ea5d2f2b830f544adf929f7ac9fae855f8b8fdfbad50
modular_chainlink_fence_posts_nor_gl,//..\..\..\distractors\library\road\ph__modular_chainlink_fence\textures\modular_chainlink_fence_posts_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__modular_chainlink_fence\textures\modular_chainlink_fence_posts_nor_gl_1k.jpg,True,b43b8214c90a55bb84222d2a27430b31080d68dc14879632b86dbd316cb5f060
modular_chainlink_fence_wire_diff-modular_chainlink_fence_wire_opacity,//..\..\..\distractors\library\road\ph__modular_chainlink_fence\textures\modular_chainlink_fence_wire_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__modular_chainlink_fence\textures\modular_chainlink_fence_wire_diff_1k.jpg,True,79253847a00b67a616148d753df8f4e44ba4615f848b82310426618b5a8dd79b
modular_chainlink_fence_wire_metal-modular_chainlink_fence_wire_rough,//..\..\..\distractors\library\road\ph__modular_chainlink_fence\textures\modular_chainlink_fence_wire_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__modular_chainlink_fence\textures\modular_chainlink_fence_wire_arm_1k.jpg,True,88af8364890b0645cd730eca11b30e6cd1c7578ad3aa1f012bb84915b9be5a03
modular_chainlink_fence_wire_nor_gl,//..\..\..\distractors\library\road\ph__modular_chainlink_fence\textures\modular_chainlink_fence_wire_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\road\ph__modular_chainlink_fence\textures\modular_chainlink_fence_wire_nor_gl_1k.jpg,True,5cbf280f80e948de2422f0bb2fe2223a3b6f8e6fc75f54b00cd8d3e070938230
multi_cleaner_5_litre_diff,//..\..\..\distractors\library\indoor\ph__multi_cleaner_5_litre\textures\multi_cleaner_5_litre_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__multi_cleaner_5_litre\textures\multi_cleaner_5_litre_diff_1k.jpg,True,dc59d4cdb8f85c6ef09b3730f17d2bdb7ec2b819de29b8e03e56e69cc0d76a9e
multi_cleaner_5_litre_nor_gl,//..\..\..\distractors\library\indoor\ph__multi_cleaner_5_litre\textures\multi_cleaner_5_litre_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__multi_cleaner_5_litre\textures\multi_cleaner_5_litre_nor_gl_1k.jpg,True,893673ea82d00f4afe84fbcf29ac0d92cde7057a13fb6b5f8b0d719530bfca2b
multi_cleaner_5_litre_rough,//..\..\..\distractors\library\indoor\ph__multi_cleaner_5_litre\textures\multi_cleaner_5_litre_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__multi_cleaner_5_litre\textures\multi_cleaner_5_litre_arm_1k.jpg,True,570f40e4989ccd5ed4f59385c9dce05605d7c5f855ba7e422de3a4b38b235ed0
oil_tin_diff,//..\..\..\distractors\library\small\ph__oil_tin\textures\oil_tin_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__oil_tin\textures\oil_tin_diff_1k.jpg,True,6ceb66c99081fb1b5528176b2ee57423b951b0a7c9f4624c85f144715e9b6fb5
oil_tin_metal-oil_tin_rough,//..\..\..\distractors\library\small\ph__oil_tin\textures\oil_tin_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__oil_tin\textures\oil_tin_arm_1k.jpg,True,d1877a3a060addbbe0a1390c2ccbff1f5f3fa7358115f88c3bd9bdf48782066b
oil_tin_nor_gl,//..\..\..\distractors\library\small\ph__oil_tin\textures\oil_tin_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\ph__oil_tin\textures\oil_tin_nor_gl_1k.jpg,True,6002933496c5f9cab97f24daa6a1b743f8b052f98ae45135fc052bbdd35b0d19
old_military_compressor_diff,//..\..\..\distractors\library\large\ph__old_military_compressor\textures\old_military_compressor_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__old_military_compressor\textures\old_military_compressor_diff_1k.jpg,True,cb02b7b02cee27c7f04187be26b9a9079a58725353c56726c939b051178424a4
old_military_compressor_metal-old_military_compressor_rough,//..\..\..\distractors\library\large\ph__old_military_compressor\textures\old_military_compressor_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__old_military_compressor\textures\old_military_compressor_arm_1k.jpg,True,41a93c81e36e45073de5985de94afde0bcd83ce68c00cea2f5398aafe015e4d2
old_military_compressor_nor_gl,//..\..\..\distractors\library\large\ph__old_military_compressor\textures\old_military_compressor_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\large\ph__old_military_compressor\textures\old_military_compressor_nor_gl_1k.jpg,True,f7e289152c3edf5c4edd406ac470b9d69412dceb8c700a5d7b3e5e0cb7f6e7b8
old_military_crate_diff,//..\..\..\distractors\library\medium\ph__old_military_crate\textures\old_military_crate_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__old_military_crate\textures\old_military_crate_diff_1k.jpg,True,9e74a72787364fee09a450e442db97a687d237051e98f8ed709af516434e895d
old_military_crate_metal-old_military_crate_rough,//..\..\..\distractors\library\medium\ph__old_military_crate\textures\old_military_crate_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__old_military_crate\textures\old_military_crate_arm_1k.jpg,True,7b3a94f18f15783d9940fe4bd25316e8daffd0bdcbdfbe3e234b3cbb636bf5da
old_military_crate_nor_gl,//..\..\..\distractors\library\medium\ph__old_military_crate\textures\old_military_crate_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__old_military_crate\textures\old_military_crate_nor_gl_1k.jpg,True,88935171626be79c4a44d0c52a33bc8d88b7b232ae48157d639a9ada0ab6e92b
old_tyre_diff,//..\..\..\distractors\library\medium\ph__old_tyre\textures\old_tyre_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__old_tyre\textures\old_tyre_diff_1k.jpg,True,0e34ce658c0844c0c94022233226d495930d514c917a5fa15ffee4760567439e
old_tyre_nor_gl,//..\..\..\distractors\library\medium\ph__old_tyre\textures\old_tyre_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__old_tyre\textures\old_tyre_nor_gl_1k.jpg,True,34b716e140408985ddbab7d4bf1d8d430edf834cd2fd4639d82b14cb393fa73e
old_tyre_rough,//..\..\..\distractors\library\medium\ph__old_tyre\textures\old_tyre_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__old_tyre\textures\old_tyre_arm_1k.jpg,True,3bcf192f5b99a7a574f9e21e75927043e6726c601a5da15e3210a31db05e12d4
painted_wooden_cabinet_diff,//..\..\..\distractors\library\indoor\ph__painted_wooden_cabinet\textures\painted_wooden_cabinet_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__painted_wooden_cabinet\textures\painted_wooden_cabinet_diff_1k.jpg,True,2dbed9f9ec8e49fc2e87de8cd86e2029a80e9001b5102b4e47c7dfa913f34d89
painted_wooden_cabinet_metal-painted_wooden_cabinet_rough,//..\..\..\distractors\library\indoor\ph__painted_wooden_cabinet\textures\painted_wooden_cabinet_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__painted_wooden_cabinet\textures\painted_wooden_cabinet_arm_1k.jpg,True,34e0bcb00a62704d85161d41e844e798d4f894e416e7769079d50a21d561d171
painted_wooden_cabinet_nor_gl,//..\..\..\distractors\library\indoor\ph__painted_wooden_cabinet\textures\painted_wooden_cabinet_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\ph__painted_wooden_cabinet\textures\painted_wooden_cabinet_nor_gl_1k.jpg,True,e94edf68faeaf68016c28da9b9f299bb38c57463acd94130ecf98dcaef790016
planter_box_01_diff,//..\..\..\distractors\library\medium\ph__planter_box_01\textures\planter_box_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\medium\ph__planter_box_01\textures\planter_box_01_diff_1k.jpg,True,5ad77068bf07ca371e18322c04641754a7758f4479e2835b93f671b4a5143bee
