datablock_type,datablock_name,filepath_raw,abspath,is_relative,is_packed,exists,inside_blender_scene_directory,inside_data_pallet,intended_move_source,expected_destination,migration_safe_without_blend_rewrite,verdict,reason,extra
Image,plastic_broom_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__plastic_broom\textures\plastic_broom_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__plastic_broom\textures\plastic_broom_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=2
Image,plastic_crate_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_01\textures\plastic_crate_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_01\textures\plastic_crate_01_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,plastic_crate_01_metal-plastic_crate_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_01\textures\plastic_crate_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_01\textures\plastic_crate_01_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,plastic_crate_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_01\textures\plastic_crate_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_01\textures\plastic_crate_01_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,plastic_crate_03_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_03\textures\plastic_crate_03_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_03\textures\plastic_crate_03_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,plastic_crate_03_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_03\textures\plastic_crate_03_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_03\textures\plastic_crate_03_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,plastic_crate_03_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_03\textures\plastic_crate_03_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_03\textures\plastic_crate_03_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,plastic_m_diffuse.jpeg,//..\background\parking_lot\textures\plastic_m_diffuse.jpeg,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\plastic_m_diffuse.jpeg,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,plastic_m_normal.png,//..\background\parking_lot\textures\plastic_m_normal.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\plastic_m_normal.png,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,plastic_monobloc_chair_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,plastic_monobloc_chair_01_metal-plastic_monobloc_chair_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,plastic_monobloc_chair_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,portable_generator_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=2
Image,portable_generator_metal-portable_generator_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=2
Image,portable_generator_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=2
Image,portable_generator_spec,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_spec_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_spec_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,portable_welding_cart_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=2
Image,portable_welding_cart_metal-portable_welding_cart_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=2
Image,portable_welding_cart_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=2
Image,potted_plant_01_leaves_diff.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,potted_plant_01_leaves_nor_gl.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,potted_plant_01_leaves_rough.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_rough_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_rough_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,potted_plant_01_pot_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,potted_plant_01_pot_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,potted_plant_01_pot_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_rough_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_rough_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,power_box_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,power_box_01_metal-power_box_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,power_box_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,propane_tank_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,propane_tank_metal-propane_tank_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,propane_tank_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,Red_Metal_baseColor.png,//..\background\modular_buildings_industrial_area\textures\Red_Metal_baseColor.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\modular_buildings_industrial_area\textures\Red_Metal_baseColor.png,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,Render Result,,,False,False,True,False,False,,,True,SAFE_RELATIVE,generated/viewer image (no file),source=VIEWER
Image,russian_food_cans_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,russian_food_cans_01_metallic-russian_food_cans_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,russian_food_cans_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,Rusty_Metal_baseColor.png,//..\background\modular_buildings_industrial_area\textures\Rusty_Metal_baseColor.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\modular_buildings_industrial_area\textures\Rusty_Metal_baseColor.png,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,Rusty_Metal_normal.png,//..\background\modular_buildings_industrial_area\textures\Rusty_Metal_normal.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\modular_buildings_industrial_area\textures\Rusty_Metal_normal.png,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,SchoolChair_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolChair_01\textures\SchoolChair_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolChair_01\textures\SchoolChair_01_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,SchoolChair_01_metallic-SchoolChair_01_roughness,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolChair_01\textures\SchoolChair_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolChair_01\textures\SchoolChair_01_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,SchoolChair_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolChair_01\textures\SchoolChair_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolChair_01\textures\SchoolChair_01_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,SchoolDesk_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolDesk_01\textures\SchoolDesk_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolDesk_01\textures\SchoolDesk_01_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,SchoolDesk_01_metallic-SchoolDesk_01_roughness,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolDesk_01\textures\SchoolDesk_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolDesk_01\textures\SchoolDesk_01_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,SchoolDesk_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolDesk_01\textures\SchoolDesk_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__SchoolDesk_01\textures\SchoolDesk_01_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,Shelf_01_diff.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__Shelf_01\textures\Shelf_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__Shelf_01\textures\Shelf_01_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,Shelf_01_metallic.png-Shelf_01_roughness,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__Shelf_01\textures\Shelf_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__Shelf_01\textures\Shelf_01_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,Shelf_01_nor_gl.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__Shelf_01\textures\Shelf_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__Shelf_01\textures\Shelf_01_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,sledgehammer_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,sledgehammer_01_metal-sledgehammer_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,sledgehammer_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,steel_frame_shelves_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,steel_frame_shelves_01_metal-steel_frame_shelves_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,steel_frame_shelves_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,steel_frame_shelves_02_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,steel_frame_shelves_02_metal-steel_frame_shelves_02_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,steel_frame_shelves_02_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,steel_frame_shelves_03_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,steel_frame_shelves_03_drawers_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,steel_frame_shelves_03_drawers_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,steel_frame_shelves_03_drawers_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,steel_frame_shelves_03_metal-steel_frame_shelves_03_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,steel_frame_shelves_03_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,steel_m_diffuse.jpeg,//..\background\parking_lot\textures\steel_m_diffuse.jpeg,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\steel_m_diffuse.jpeg,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,steel_m_normal.png,//..\background\parking_lot\textures\steel_m_normal.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\steel_m_normal.png,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
