source,case_id,proposal_index,usable_slot,case_outcome,order,stage,proposal_object,canonical_key,duplicate_geometry,reject_reason,score,score_accept,abs_error,accept_threshold_abs_error,score_margin,abs_score_gap,blocking_conditions,unknown_conditions,is_near_miss,hard_reject,object_visible_pixels,occluder_side_match,candidate_G1_pass,candidate_G2_pass,object_screen_gap_px
smoke100b,smoke100b:121,121,49,accepted,29,gate-overlap-refine,Dist_utility_box_01,c205d51b7966df6d,False,score_callback,-0.1221393369286832,False,0.022139336928683195,0.12,0.0978606630713168,0.0978606630713168,side_match,,False,False,2778,False,True,True,0.0
smoke100b,smoke100b:121,121,49,accepted,30,gate-overlap-refine,Dist_utility_box_01,9e5d66bf43905910,False,score_callback,-0.1104300237468295,False,0.010430023746829498,0.12,0.1095699762531705,0.1095699762531705,side_match,,False,False,2796,False,True,True,0.0
smoke100b,smoke100b:121,121,49,accepted,31,gate-overlap-refine,Dist_utility_box_01,656f515c87e006d6,False,score_callback,-0.14601506596637112,False,0.046015065966371116,0.12,0.07398493403362888,0.07398493403362888,side_match,,False,False,2809,False,True,True,0.0
smoke100b,smoke100b:121,121,49,accepted,32,gate-overlap-refine,Dist_utility_box_01,afd5a0e2c24268e5,False,score_callback,-0.18521892603874743,False,0.08521892603874742,0.12,0.03478107396125257,0.03478107396125257,side_match,,False,False,2829,False,True,True,0.0
smoke100b,smoke100b:121,121,49,accepted,33,gate-overlap-refine,Dist_utility_box_01,9a9ff5956a212307,False,score_callback,-0.2250259224199296,False,0.1250259224199296,0.12,-0.005025922419929607,0.005025922419929607,side_match|target_error_ok,,False,False,2849,False,True,True,0.0
smoke100b,smoke100b:121,121,49,accepted,34,gate-overlap-refine,Dist_utility_box_01,1fea3d474a658fd3,False,score_callback,-0.2636266461835002,False,0.16362664618350015,0.12,-0.04362664618350015,0.04362664618350015,side_match|target_error_ok,,False,False,2874,False,True,True,0.0
smoke100b,smoke100b:121,121,49,accepted,35,gate-overlap-refine,Dist_utility_box_01,75644ae730643963,False,score_callback,-0.1468679255897206,False,0.04686792558972058,0.12,0.07313207441027941,0.07313207441027941,side_match,,False,False,2746,False,True,True,0.0
smoke100b,smoke100b:121,121,49,accepted,36,gate-overlap-refine,Dist_utility_box_01,3f022a0750174b7f,False,score_callback,-0.12455188216390636,False,0.024551882163906358,0.12,0.09544811783609364,0.09544811783609364,side_match,,False,False,2734,False,True,True,0.0
smoke100b,smoke100b:121,121,49,accepted,37,gate-overlap-refine,Dist_utility_box_01,230944b363e8a9cc,False,score_callback,-0.10138297911474262,False,0.0013829791147426107,0.12,0.11861702088525738,0.11861702088525738,side_match,,False,False,2726,False,True,True,0.0
smoke100b,smoke100b:121,121,49,accepted,38,gate-overlap-refine,Dist_utility_box_01,d373de7f5248ac64,False,score_callback,-0.12550843146697424,False,0.025508431466974235,0.12,0.09449156853302576,0.09449156853302576,side_match,,False,False,2716,False,True,True,0.0
smoke100b,smoke100b:121,121,49,accepted,39,gate-overlap-refine,Dist_utility_box_01,3146ab9e624871e1,False,,-0.0647122915393506,True,0.0647122915393506,0.12,0.0552877084606494,0.0552877084606494,,,False,False,2710,True,True,True,0.0
smoke100b,smoke100b:132,132,53,accepted,0,preprobe,Dist_utility_box_01,3057db8ad6a1f909,False,score_callback,-0.26556002607179185,False,0.10291382724138247,0.12,0.017086172758617527,0.017086172758617527,side_match|corner_joint_pass,,False,False,3044,False,True,False,10.0
smoke100b,smoke100b:132,132,53,accepted,1,target-seed,Dist_utility_box_01,30f083bf792500d3,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,2,target-seed,Dist_utility_box_01,db1f4d5fe05ff12c,False,,-0.08015422553441234,True,0.08015422553441234,0.12,0.03984577446558765,0.03984577446558765,,,False,False,2897,True,True,True,0.0
smoke100b,smoke100b:132,132,53,accepted,3,target-seed,Dist_utility_box_01,cc436755a3b65198,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,4,target-seed,Dist_utility_box_01,6d5dd4aace9faebb,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,5,target-seed,Dist_utility_box_01,73fcb9c8cdf55c00,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,6,target-seed,Dist_utility_box_01,bd32e263ea17acb2,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,7,target-seed,Dist_utility_box_01,13d4f9bb476dc11c,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,8,target-seed,Dist_utility_box_01,69fa42b1ff08d9f6,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,9,preprobe,Dist_chinese_screen_panels,12a704b1de73af53,False,score_callback,-0.22462435355717195,False,0.10291382724138247,0.12,0.017086172758617527,0.017086172758617527,side_match|corner_joint_pass,,False,False,6031,False,True,False,3.0
smoke100b,smoke100b:132,132,53,accepted,10,target-seed,Dist_chinese_screen_panels,fe67f73b87f0959f,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,11,target-seed,Dist_chinese_screen_panels,f2b8ec71423e73cc,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,12,target-seed,Dist_chinese_screen_panels,3163758b534ab368,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,13,target-seed,Dist_chinese_screen_panels,af2e8681c84ced2d,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,14,target-seed,Dist_chinese_screen_panels,9deaa83334b919d1,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,15,target-seed,Dist_chinese_screen_panels,e09ef376fd2ed01d,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,16,target-seed,Dist_chinese_screen_panels,0485fe942f58e13d,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,17,target-seed,Dist_chinese_screen_panels,fa875b8c548985aa,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,18,primary,Dist_chinese_screen_panels,08ed4aa85b4d3a50,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,19,primary,Dist_chinese_screen_panels,f15169be656d9137,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,20,primary,Dist_chinese_screen_panels,2d8cb2122f092b6c,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,21,primary,Dist_chinese_screen_panels,9423891b000320a8,False,score_callback,-0.23632025998992048,False,0.10291382724138247,0.12,0.017086172758617527,0.017086172758617527,side_match|corner_joint_pass,,False,False,6146,False,True,False,5.0
smoke100b,smoke100b:132,132,53,accepted,22,primary,Dist_chinese_screen_panels,12a704b1de73af53,True,score_callback,-0.22462435355717195,False,0.10291382724138247,0.12,0.017086172758617527,0.017086172758617527,side_match|corner_joint_pass,,False,False,6031,False,True,False,3.0
smoke100b,smoke100b:132,132,53,accepted,23,primary,Dist_chinese_screen_panels,fea1e10c26787941,False,score_callback,-0.18515066934664565,False,0.10291382724138247,0.12,0.017086172758617527,0.017086172758617527,side_match|corner_joint_pass,,False,False,5346,False,True,False,1.0
smoke100b,smoke100b:132,132,53,accepted,24,primary,Dist_chinese_screen_panels,f73716bbcc1bf74d,False,score_callback,-0.3357354646682831,False,0.10291382724138247,0.12,0.017086172758617527,0.017086172758617527,side_match|corner_joint_pass,,False,False,4284,False,True,False,22.0
smoke100b,smoke100b:132,132,53,accepted,25,primary,Dist_chinese_screen_panels,36ff1356139a3ad5,False,score_callback,-0.3064956985864117,False,0.10291382724138247,0.12,0.017086172758617527,0.017086172758617527,side_match|corner_joint_pass,,False,False,4874,False,True,False,17.0
smoke100b,smoke100b:132,132,53,accepted,26,primary,Dist_chinese_screen_panels,9798ad230275b855,False,score_callback,-0.2831038857209146,False,0.10291382724138247,0.12,0.017086172758617527,0.017086172758617527,side_match|corner_joint_pass,,False,False,4597,False,True,False,13.0
smoke100b,smoke100b:132,132,53,accepted,27,prealign-primary,Dist_chinese_screen_panels,a1e331b871f804cc,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:132,132,53,accepted,28,prealign-primary,Dist_chinese_screen_panels,f333b2e36eab39f3,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:137,137,55,accepted,0,preprobe,Dist_water_dispenser_01,442aebf97732d6af,False,score_callback,-0.21615605942920885,False,0.21177009451692813,0.12,-0.09177009451692814,0.09177009451692814,side_match|target_error_ok,,False,False,425,False,True,True,1.0
smoke100b,smoke100b:137,137,55,accepted,1,target-seed,Dist_water_dispenser_01,d7bb804a4e6d96cc,False,,-0.014036357095975088,True,0.014036357095975088,0.12,0.10596364290402491,0.10596364290402491,,,False,False,426,True,True,True,0.0
smoke100b,smoke100b:137,137,55,accepted,2,target-seed,Dist_water_dispenser_01,9056ab1f7a4b6cda,False,,-0.10693138483950877,True,0.10693138483950877,0.12,0.013068615160491223,0.013068615160491223,,,False,False,422,True,True,True,0.0
smoke100b,smoke100b:137,137,55,accepted,3,target-seed,Dist_water_dispenser_01,3e8ce2d95123fd2e,False,,-0.026286223549186194,True,0.026286223549186194,0.12,0.0937137764508138,0.0937137764508138,,,False,False,428,True,True,True,0.0
smoke100b,smoke100b:137,137,55,accepted,4,target-seed,Dist_water_dispenser_01,20a7f9a5846d5fe5,False,,-0.10274603451532993,True,0.10274603451532993,0.12,0.017253965484670064,0.017253965484670064,,,False,False,425,True,True,True,0.0
smoke100b,smoke100b:137,137,55,accepted,5,target-seed,Dist_water_dispenser_01,9ab76e765a0b4a60,False,,-0.005971840966942837,True,0.005971840966942837,0.12,0.11402815903305716,0.11402815903305716,,,False,False,454,True,True,True,0.0
smoke100b,smoke100b:137,137,55,accepted,6,target-seed,Dist_water_dispenser_01,e7ea5115308533df,False,,-0.05435893774113637,True,0.05435893774113637,0.12,0.06564106225886363,0.06564106225886363,,,False,False,414,True,True,True,0.0
smoke100b,smoke100b:137,137,55,accepted,7,target-seed,Dist_water_dispenser_01,a77418e1cd1b6c4a,False,,-0.014036357095975088,True,0.014036357095975088,0.12,0.10596364290402491,0.10596364290402491,,,False,False,394,True,True,True,0.0
smoke100b,smoke100b:137,137,55,accepted,8,target-seed,Dist_water_dispenser_01,0445cce5f42b7d8e,False,,-0.014036357095975088,True,0.014036357095975088,0.12,0.10596364290402491,0.10596364290402491,,,False,False,431,True,True,True,0.0
smoke100b,smoke100b:147,147,59,accepted,0,preprobe,Dist_planter_box_01,ac7e82f6ec83f742,False,score_callback,-0.3715288553697723,False,0.1971867501066144,0.12,-0.07718675010661441,0.07718675010661441,side_match|target_error_ok|corner_joint_pass,,False,False,1163,False,True,False,12.0
smoke100b,smoke100b:147,147,59,accepted,1,target-seed,Dist_planter_box_01,4b266fd1b72be692,False,collision,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:147,147,59,accepted,2,target-seed,Dist_planter_box_01,5dbf72a72b79e705,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:147,147,59,accepted,3,target-seed,Dist_planter_box_01,caf305d869be640e,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:147,147,59,accepted,4,target-seed,Dist_planter_box_01,2606d91535149724,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:147,147,59,accepted,5,target-seed,Dist_planter_box_01,8d821822cfeff415,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:147,147,59,accepted,6,target-seed,Dist_planter_box_01,1eb410fc99179953,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:147,147,59,accepted,7,target-seed,Dist_planter_box_01,471f734caed20152,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:147,147,59,accepted,8,target-seed,Dist_planter_box_01,b806307b5a7dc401,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:147,147,59,accepted,9,primary,Dist_planter_box_01,2dce88972cdbb911,False,score_callback,-0.18258926492089392,False,0.18258926492089392,0.12,-0.06258926492089392,0.06258926492089392,target_error_ok,,True,False,3063,True,True,True,0.0
smoke100b,smoke100b:147,147,59,accepted,10,primary,Dist_planter_box_01,0eadb2d166795864,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:147,147,59,accepted,11,primary,Dist_planter_box_01,44294d05a0af9619,False,score_callback,-0.3013534167732811,False,0.1971867501066144,0.12,-0.07718675010661441,0.07718675010661441,side_match|target_error_ok|corner_joint_pass,,False,False,3139,False,True,False,0.0
smoke100b,smoke100b:147,147,59,accepted,12,primary,Dist_planter_box_01,46a0d28ca56262c4,False,score_callback,-0.40076862145164366,False,0.1971867501066144,0.12,-0.07718675010661441,0.07718675010661441,side_match|target_error_ok|corner_joint_pass,,False,False,807,False,True,False,17.0
smoke100b,smoke100b:147,147,59,accepted,13,primary,Dist_planter_box_01,ac7e82f6ec83f742,True,score_callback,-0.3715288553697723,False,0.1971867501066144,0.12,-0.07718675010661441,0.07718675010661441,side_match|target_error_ok|corner_joint_pass,,False,False,1163,False,True,False,12.0
smoke100b,smoke100b:147,147,59,accepted,14,primary,Dist_planter_box_01,7e9e635abe012a33,False,score_callback,-0.34228908928790097,False,0.1971867501066144,0.12,-0.07718675010661441,0.07718675010661441,side_match|target_error_ok|corner_joint_pass,,False,False,1452,False,True,False,7.0
smoke100b,smoke100b:147,147,59,accepted,15,primary,Dist_planter_box_01,3605c63ded0eec30,False,score_callback,-1.5494860862661786,False,0.1971867501066144,0.12,-0.07718675010661441,0.07718675010661441,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,42.430686483285456
smoke100b,smoke100b:147,147,59,accepted,16,primary,Dist_planter_box_01,c06e56ec17f10141,False,score_callback,-0.5118797325627548,False,0.1971867501066144,0.12,-0.07718675010661441,0.07718675010661441,side_match|target_error_ok|corner_joint_pass,,False,False,36,False,True,False,36.0
smoke100b,smoke100b:147,147,59,accepted,17,primary,Dist_planter_box_01,bb85d2d8ae151960,False,score_callback,-0.4709440600481349,False,0.1971867501066144,0.12,-0.07718675010661441,0.07718675010661441,side_match|target_error_ok|corner_joint_pass,,False,False,219,False,True,False,29.0
smoke100b,smoke100b:147,147,59,accepted,18,prealign-primary,Dist_planter_box_01,4a9caf8550557d95,False,score_callback,-0.3013534167732811,False,0.1971867501066144,0.12,-0.07718675010661441,0.07718675010661441,side_match|target_error_ok|corner_joint_pass,,False,False,2199,False,True,False,0.0
smoke100b,smoke100b:147,147,59,accepted,19,prealign-primary,Dist_planter_box_01,e2a897c13438909f,False,score_callback,-0.33059318285515243,False,0.1971867501066144,0.12,-0.07718675010661441,0.07718675010661441,side_match|target_error_ok|corner_joint_pass,,False,False,1658,False,True,False,5.0
smoke100b,smoke100b:147,147,59,accepted,20,preprobe,Dist_utility_box_01,0d7cde0dbac71d18,False,score_callback,-0.45924815361538635,False,0.1971867501066144,0.12,-0.07718675010661441,0.07718675010661441,side_match|target_error_ok|corner_joint_pass,,False,False,380,False,True,False,27.0
smoke100b,smoke100b:147,147,59,accepted,21,target-seed,Dist_utility_box_01,b57b3684e9038e96,False,score_callback,-0.15715206301310378,False,0.15715206301310378,0.12,-0.03715206301310378,0.03715206301310378,target_error_ok,,True,False,6345,True,True,True,0.0
smoke100b,smoke100b:147,147,59,accepted,22,target-seed,Dist_utility_box_01,48284b313ff387d4,False,score_callback,-0.33059318285515243,False,0.1971867501066144,0.12,-0.07718675010661441,0.07718675010661441,side_match|target_error_ok|corner_joint_pass,,False,False,2716,False,True,False,5.0
smoke100b,smoke100b:147,147,59,accepted,23,target-seed,Dist_utility_box_01,3b95449ea437f7aa,False,score_callback,-0.19704222055032014,False,0.19704222055032014,0.12,-0.07704222055032015,0.07704222055032015,target_error_ok,,True,False,4529,True,True,True,0.0
smoke100b,smoke100b:147,147,59,accepted,24,target-seed,Dist_utility_box_01,b360eeb9da608903,False,,-0.0818521641837932,True,0.0818521641837932,0.12,0.0381478358162068,0.0381478358162068,,,False,False,8024,True,True,True,0.0
smoke100b,smoke100b:147,147,59,accepted,25,target-seed,Dist_utility_box_01,29d719ebac385fa7,False,score_callback,-0.1720386073114128,False,0.1720386073114128,0.12,-0.0520386073114128,0.0520386073114128,target_error_ok,,True,False,5835,True,True,True,0.0
smoke100b,smoke100b:147,147,59,accepted,26,target-seed,Dist_utility_box_01,4432de6ecc03dbfb,False,score_callback,-0.14313269605256035,False,0.14313269605256035,0.12,-0.023132696052560353,0.023132696052560353,target_error_ok,,True,False,6331,True,True,True,0.0
smoke100b,smoke100b:147,147,59,accepted,27,target-seed,Dist_utility_box_01,2073a66dbcf38b27,False,score_callback,-0.15874188813234066,False,0.15874188813234066,0.12,-0.03874188813234067,0.03874188813234067,target_error_ok,,True,False,6348,True,True,True,0.0
smoke100b,smoke100b:147,147,59,accepted,28,target-seed,Dist_utility_box_01,00f6f2da9ff618d3,False,score_callback,-0.16524571816558248,False,0.16524571816558248,0.12,-0.04524571816558248,0.04524571816558248,target_error_ok,,True,False,6114,True,True,True,0.0
smoke100b,smoke100b:155,155,63,accepted,0,preprobe,Dist_concrete_road_barrier_02,19f3f58977e87b29,False,score_callback,-0.35764072164260285,False,0.20139072164260288,0.12,-0.08139072164260289,0.08139072164260289,side_match|target_error_ok|corner_joint_pass,,False,False,928,False,True,False,10.0
smoke100b,smoke100b:155,155,63,accepted,1,target-seed,Dist_concrete_road_barrier_02,1bdee1c61dda5333,False,,-0.2423945890918604,True,0.09239458909186041,0.12,0.027605410908139588,0.027605410908139588,,,False,False,1068,True,True,True,0.0
smoke100b,smoke100b:155,155,63,accepted,2,target-seed,Dist_concrete_road_barrier_02,544544bcc8696fd8,False,score_callback,-0.16749241655785713,False,0.16749241655785713,0.12,-0.04749241655785713,0.04749241655785713,target_error_ok,,True,False,1000,True,True,True,0.0
smoke100b,smoke100b:155,155,63,accepted,3,target-seed,Dist_concrete_road_barrier_02,ea7096e06704ff04,False,,-0.17144721881774413,True,0.07144721881774413,0.12,0.048552781182255866,0.048552781182255866,,,False,False,1032,True,True,True,0.0
smoke100b,smoke100b:155,155,63,accepted,4,target-seed,Dist_concrete_road_barrier_02,6b23c05720c4144b,False,score_callback,-1.207931312255702,False,0.3579313122557022,0.12,-0.2379313122557022,0.2379313122557022,target_error_ok|corner_joint_pass,,False,False,1107,True,False,False,0.0
smoke100b,smoke100b:155,155,63,accepted,5,target-seed,Dist_concrete_road_barrier_02,60306d54169854f1,False,score_callback,-0.6295414817472276,False,0.15454148174722762,0.12,-0.034541481747227626,0.034541481747227626,target_error_ok|corner_joint_pass,,False,False,1121,True,False,True,0.0
smoke100b,smoke100b:155,155,63,accepted,6,target-seed,Dist_concrete_road_barrier_02,5987225db865e577,False,,-0.19719684897886605,True,0.04719684897886606,0.12,0.07280315102113394,0.07280315102113394,,,False,False,1022,True,True,True,0.0
smoke100b,smoke100b:155,155,63,accepted,7,target-seed,Dist_concrete_road_barrier_02,4017d236dd5c22e0,False,,-0.17144721881774413,True,0.07144721881774413,0.12,0.048552781182255866,0.048552781182255866,,,False,False,832,True,True,True,0.0
smoke100b,smoke100b:155,155,63,accepted,8,target-seed,Dist_concrete_road_barrier_02,3021fb031d5b5887,False,score_callback,-0.7937363970014649,False,0.25623639700146494,0.12,-0.13623639700146495,0.13623639700146495,target_error_ok|corner_joint_pass,,False,False,1235,True,False,True,0.0
smoke100b,smoke100b:155,155,63,accepted,9,preprobe,Dist_utility_box_01,0143287757081013,False,score_callback,-0.31076572164260285,False,0.20139072164260288,0.12,-0.08139072164260289,0.08139072164260289,side_match|target_error_ok|corner_joint_pass,,False,False,667,False,True,False,1.0
smoke100b,smoke100b:155,155,63,accepted,10,target-seed,Dist_utility_box_01,e0e670f6d7d47036,False,,-0.16014778378949554,True,0.060147783789495535,0.12,0.05985221621050446,0.05985221621050446,,,False,False,692,True,True,True,0.0
smoke100b,smoke100b:155,155,63,accepted,11,target-seed,Dist_utility_box_01,782cdf320195fbbf,False,score_callback,-0.15054326401548423,False,0.15054326401548423,0.12,-0.03054326401548424,0.03054326401548424,target_error_ok,,True,False,680,True,True,True,0.0
smoke100b,smoke100b:155,155,63,accepted,12,target-seed,Dist_utility_box_01,898b3202e7cba845,False,,-0.11664495893073848,True,0.11664495893073848,0.12,0.0033550410692615162,0.0033550410692615162,,,False,False,688,True,True,True,0.0
smoke100b,smoke100b:155,155,63,accepted,13,target-seed,Dist_utility_box_01,9dade81da7d3263f,False,,-0.11894826140824458,True,0.01894826140824457,0.12,0.10105173859175542,0.10105173859175542,,,False,False,700,True,True,True,0.0
smoke100b,smoke100b:155,155,63,accepted,14,target-seed,Dist_utility_box_01,21ce3cf2d926496c,False,,-0.10930032616237689,True,0.009300326162376887,0.12,0.11069967383762311,0.11069967383762311,,,False,False,730,True,True,True,0.0
smoke100b,smoke100b:155,155,63,accepted,15,target-seed,Dist_utility_box_01,97e84410fbd24978,False,,-0.1996958063883656,True,0.09969580638836559,0.12,0.020304193611634408,0.020304193611634408,,,False,False,665,True,True,True,0.0
smoke100b,smoke100b:155,155,63,accepted,16,target-seed,Dist_utility_box_01,5612076a72c64aa6,False,,-0.1770969363318684,True,0.07709693633186841,0.12,0.04290306366813158,0.04290306366813158,,,False,False,633,True,True,True,0.0
smoke100b,smoke100b:155,155,63,accepted,17,target-seed,Dist_utility_box_01,7b68dec3a92870ea,False,,-0.15449806627537124,True,0.05449806627537124,0.12,0.06550193372462876,0.06550193372462876,,,False,False,704,True,True,True,0.0
smoke100b,smoke100b:159,159,65,accepted,0,preprobe,Dist_utility_box_01,f14bb7b5a7730d9d,False,score_callback,-0.12679092880332588,False,0.12240496389104516,0.12,-0.0024049638910451643,0.0024049638910451643,side_match|target_error_ok,,False,False,1025,False,True,True,1.0
smoke100b,smoke100b:159,159,65,accepted,1,target-seed,Dist_utility_box_01,bd298954611f3ee5,False,,-0.0442617027756215,True,0.0442617027756215,0.12,0.0757382972243785,0.0757382972243785,,,False,False,980,True,True,True,0.0
smoke100b,smoke100b:159,159,65,accepted,2,target-seed,Dist_utility_box_01,dfd24281c017d5e9,False,,-0.05240496389104515,True,0.05240496389104515,0.12,0.06759503610895484,0.06759503610895484,,,False,False,1003,True,True,True,0.0
smoke100b,smoke100b:159,159,65,accepted,3,target-seed,Dist_utility_box_01,2367b02f2ec170a7,False,,-0.005738297224378491,True,0.005738297224378491,0.12,0.1142617027756215,0.1142617027756215,,,False,False,991,True,True,True,0.0
smoke100b,smoke100b:159,159,65,accepted,4,target-seed,Dist_utility_box_01,078432662873680d,False,,-0.0842617027756215,True,0.0842617027756215,0.12,0.03573829722437849,0.03573829722437849,,,False,False,973,True,True,True,0.0
smoke100b,smoke100b:159,159,65,accepted,5,target-seed,Dist_utility_box_01,b3c3911b36f4f87c,False,,-0.037595036108954843,True,0.037595036108954843,0.12,0.08240496389104515,0.08240496389104515,,,False,False,1079,True,True,True,0.0
smoke100b,smoke100b:159,159,65,accepted,6,target-seed,Dist_utility_box_01,d5f54e26e3c1aad5,False,,-0.0442617027756215,True,0.0442617027756215,0.12,0.0757382972243785,0.0757382972243785,,,False,False,897,True,True,True,0.0
smoke100b,smoke100b:159,159,65,accepted,7,target-seed,Dist_utility_box_01,180778e484749d8f,False,,-0.07092836944228817,True,0.07092836944228817,0.12,0.049071630557711826,0.049071630557711826,,,False,False,1069,True,True,True,0.0
smoke100b,smoke100b:159,159,65,accepted,8,target-seed,Dist_utility_box_01,dd15ef4930099331,False,,-0.005738297224378491,True,0.005738297224378491,0.12,0.1142617027756215,0.1142617027756215,,,False,False,827,True,True,True,0.0
smoke100b,smoke100b:166,166,69,accepted,0,preprobe,Dist_concrete_road_barrier_02,9e2c9986057e2517,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:166,166,69,accepted,1,primary,Dist_concrete_road_barrier_02,8cae0a0fa26ee8b9,False,collision,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:166,166,69,accepted,2,primary,Dist_concrete_road_barrier_02,e10a2f395b0fe7cd,False,collision,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:166,166,69,accepted,3,primary,Dist_concrete_road_barrier_02,210ff742004ad9ac,False,collision,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:166,166,69,accepted,4,primary,Dist_concrete_road_barrier_02,c796ab0183d594bd,False,collision,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:166,166,69,accepted,5,primary,Dist_concrete_road_barrier_02,9e2c9986057e2517,True,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:166,166,69,accepted,6,primary,Dist_concrete_road_barrier_02,f6f1b4fc8b6ece63,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:166,166,69,accepted,7,primary,Dist_concrete_road_barrier_02,94c1ad0c8ed3c10d,False,collision,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
smoke100b,smoke100b:166,166,69,accepted,8,primary,Dist_concrete_road_barrier_02,6bd7c895f3286f5e,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
