datablock_name,old_filepath,old_absolute,old_sha256,new_filepath,new_absolute,new_sha256,same_file,users,owner_nodes,status,blocker
portable_generator_metal-portable_generator_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_arm_1k.jpg,10236e967baddd90ec7d4ab68969b06fb419f98782a2796db94edc0249b0dad2,//../distractors/large/ph__portable_generator/textures/portable_generator_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_arm_1k.jpg,10236e967baddd90ec7d4ab68969b06fb419f98782a2796db94edc0249b0dad2,True,2,material:portable_generator/Image Texture.001;material:portable_generator_glass/Image Texture.001,PLANNED,
portable_generator_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_nor_gl_1k.jpg,8a868edab1a2f5ffa50b2b1680c2c342491b3eeeac443734178c445c7286c25d,//../distractors/large/ph__portable_generator/textures/portable_generator_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_nor_gl_1k.jpg,8a868edab1a2f5ffa50b2b1680c2c342491b3eeeac443734178c445c7286c25d,True,2,material:portable_generator/Image Texture.002;material:portable_generator_glass/Image Texture.002,PLANNED,
portable_generator_spec,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_spec_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_spec_1k.jpg,acf30e81c367898eb846f353d77e404f6831ac23bf071e0e718fddb8881b86cb,//../distractors/large/ph__portable_generator/textures/portable_generator_spec_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_spec_1k.jpg,acf30e81c367898eb846f353d77e404f6831ac23bf071e0e718fddb8881b86cb,True,1,material:portable_generator/Image Texture.003,PLANNED,
portable_welding_cart_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_diff_1k.jpg,3efec798f2f63c7dc68bd22deee74d12de0453195ee7f568f9e171d848624208,//../distractors/large/ph__portable_welding_cart/textures/portable_welding_cart_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_diff_1k.jpg,3efec798f2f63c7dc68bd22deee74d12de0453195ee7f568f9e171d848624208,True,2,material:portable_welding_cart/Image Texture;material:portable_welding_cart_glass/Image Texture,PLANNED,
portable_welding_cart_metal-portable_welding_cart_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_arm_1k.jpg,6b5036f5ff4d8aa1b25da4aeb504a92d1a29373e22299080b3186b6385b6504d,//../distractors/large/ph__portable_welding_cart/textures/portable_welding_cart_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_arm_1k.jpg,6b5036f5ff4d8aa1b25da4aeb504a92d1a29373e22299080b3186b6385b6504d,True,2,material:portable_welding_cart/Image Texture.001;material:portable_welding_cart_glass/Image Texture.001,PLANNED,
portable_welding_cart_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_nor_gl_1k.jpg,1ed87f8854486f3ba5fd426b1947584cdae3374e27f441ef46ef513fbfbc39a2,//../distractors/large/ph__portable_welding_cart/textures/portable_welding_cart_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_nor_gl_1k.jpg,1ed87f8854486f3ba5fd426b1947584cdae3374e27f441ef46ef513fbfbc39a2,True,2,material:portable_welding_cart/Image Texture.002;material:portable_welding_cart_glass/Image Texture.002,PLANNED,
potted_plant_01_leaves_diff.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_diff_1k.jpg,b73891a0a606e139d0fcdd9e6fe503cd1210be3fc9c55fbd033941288231ccaa,//../distractors/medium/ph__potted_plant_01/textures/potted_plant_01_leaves_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_diff_1k.jpg,b73891a0a606e139d0fcdd9e6fe503cd1210be3fc9c55fbd033941288231ccaa,True,1,material:potted_plant_01_leaves/Image Texture,PLANNED,
potted_plant_01_leaves_nor_gl.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_nor_gl_1k.jpg,2faa756e0ee2b8341c752b283b93599157bf56f4083a9f61b825cdfa0c7138ff,//../distractors/medium/ph__potted_plant_01/textures/potted_plant_01_leaves_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_nor_gl_1k.jpg,2faa756e0ee2b8341c752b283b93599157bf56f4083a9f61b825cdfa0c7138ff,True,1,material:potted_plant_01_leaves/Image Texture.002,PLANNED,
potted_plant_01_leaves_rough.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_rough_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_rough_1k.jpg,765e3bd1bfdad39dd0d1cd755eafd1f9f1d46cbbb6013988cbfd1197de27a1f9,//../distractors/medium/ph__potted_plant_01/textures/potted_plant_01_leaves_rough_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_rough_1k.jpg,765e3bd1bfdad39dd0d1cd755eafd1f9f1d46cbbb6013988cbfd1197de27a1f9,True,1,material:potted_plant_01_leaves/Image Texture.001,PLANNED,
potted_plant_01_pot_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_diff_1k.jpg,51c9d80e8abe585bd3dbcebe7cba1d3ed1a22b137c7cb66baf0e462c08dca312,//../distractors/medium/ph__potted_plant_01/textures/potted_plant_01_pot_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_diff_1k.jpg,51c9d80e8abe585bd3dbcebe7cba1d3ed1a22b137c7cb66baf0e462c08dca312,True,1,material:potted_plant_01_pot/Image Texture,PLANNED,
potted_plant_01_pot_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_nor_gl_1k.jpg,ec02e51751e0822d229d48bea1373b06e2675c3725ff04fd1f87ac516719e620,//../distractors/medium/ph__potted_plant_01/textures/potted_plant_01_pot_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_nor_gl_1k.jpg,ec02e51751e0822d229d48bea1373b06e2675c3725ff04fd1f87ac516719e620,True,1,material:potted_plant_01_pot/Image Texture.002,PLANNED,
potted_plant_01_pot_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_rough_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_rough_1k.jpg,1256199fe3a88a0534bcd4c8bf141cfa9a28b68fce3f286193d0713796fd8561,//../distractors/medium/ph__potted_plant_01/textures/potted_plant_01_pot_rough_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_rough_1k.jpg,1256199fe3a88a0534bcd4c8bf141cfa9a28b68fce3f286193d0713796fd8561,True,1,material:potted_plant_01_pot/Image Texture.001,PLANNED,
power_box_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_diff_1k.jpg,845c425ebc0ded263a7d49909e2c26710dd6160da11c0ca44aebd723f4f6f168,//../distractors/road/ph__power_box_01/textures/power_box_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_diff_1k.jpg,845c425ebc0ded263a7d49909e2c26710dd6160da11c0ca44aebd723f4f6f168,True,1,material:power_box_01/Image Texture,PLANNED,
power_box_01_metal-power_box_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_arm_1k.jpg,4601e901e2f7c1584ab5ecf65e0e192a99a4be86da505527f1622658e1b1e527,//../distractors/road/ph__power_box_01/textures/power_box_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_arm_1k.jpg,4601e901e2f7c1584ab5ecf65e0e192a99a4be86da505527f1622658e1b1e527,True,1,material:power_box_01/Image Texture.001,PLANNED,
power_box_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_nor_gl_1k.jpg,199b6fe93776aa0934f7bc36d8c82f1b4db9be9243e82e0cb3727bbcf25d85f1,//../distractors/road/ph__power_box_01/textures/power_box_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_nor_gl_1k.jpg,199b6fe93776aa0934f7bc36d8c82f1b4db9be9243e82e0cb3727bbcf25d85f1,True,1,material:power_box_01/Image Texture.002,PLANNED,
propane_tank_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_diff_1k.jpg,09ae9f12f41ed0c8c7fb8e22f16871727b9b6ed7e06cde98ec9b8052395f46a4,//../distractors/medium/ph__propane_tank/textures/propane_tank_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_diff_1k.jpg,09ae9f12f41ed0c8c7fb8e22f16871727b9b6ed7e06cde98ec9b8052395f46a4,True,1,material:propane_tank/Image Texture,PLANNED,
propane_tank_metal-propane_tank_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_arm_1k.jpg,c56b34618f8d3a2681f559e66bbd4616010ba092b8266ee4249940e1dfecf820,//../distractors/medium/ph__propane_tank/textures/propane_tank_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_arm_1k.jpg,c56b34618f8d3a2681f559e66bbd4616010ba092b8266ee4249940e1dfecf820,True,1,material:propane_tank/Image Texture.001,PLANNED,
propane_tank_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_nor_gl_1k.jpg,e17827f800150fb069dbe36ff4464eaf9f8c4d2d4608f1cc87a48dea0fe3d8f0,//../distractors/medium/ph__propane_tank/textures/propane_tank_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_nor_gl_1k.jpg,e17827f800150fb069dbe36ff4464eaf9f8c4d2d4608f1cc87a48dea0fe3d8f0,True,1,material:propane_tank/Image Texture.002,PLANNED,
russian_food_cans_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_diff_1k.jpg,e146ea577102e36c58a2a1445b7b140e2b57f8047049a9182d5d60e174b6a8da,//../distractors/small/ph__russian_food_cans_01/textures/russian_food_cans_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_diff_1k.jpg,e146ea577102e36c58a2a1445b7b140e2b57f8047049a9182d5d60e174b6a8da,True,1,material:russian_food_cans_01/Image Texture,PLANNED,
russian_food_cans_01_metallic-russian_food_cans_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_arm_1k.jpg,1f22207ed5e6bb9ae5c887a7bee1d1ec7ea8365f5ebc3671e71bda0b57dbbf67,//../distractors/small/ph__russian_food_cans_01/textures/russian_food_cans_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_arm_1k.jpg,1f22207ed5e6bb9ae5c887a7bee1d1ec7ea8365f5ebc3671e71bda0b57dbbf67,True,1,material:russian_food_cans_01/Image Texture.001,PLANNED,
russian_food_cans_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_nor_gl_1k.jpg,b4d24b5704dd114f244e4ba1c18051e4279372427762cff65d6915888ffe9d69,//../distractors/small/ph__russian_food_cans_01/textures/russian_food_cans_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_nor_gl_1k.jpg,b4d24b5704dd114f244e4ba1c18051e4279372427762cff65d6915888ffe9d69,True,1,material:russian_food_cans_01/Image Texture.002,PLANNED,
sledgehammer_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_diff_1k.jpg,7da22edba16c2bc18d4ff82b475adf016714e5780c119fa79245bb64aa728c52,//../distractors/small/ph__sledgehammer_01/textures/sledgehammer_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_diff_1k.jpg,7da22edba16c2bc18d4ff82b475adf016714e5780c119fa79245bb64aa728c52,True,1,material:sledgehammer_01/Image Texture,PLANNED,
sledgehammer_01_metal-sledgehammer_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_arm_1k.jpg,4b232405acdf35d8b2fa9a498d10df8f159c4f88f4c0ec8931b045a39ceea385,//../distractors/small/ph__sledgehammer_01/textures/sledgehammer_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_arm_1k.jpg,4b232405acdf35d8b2fa9a498d10df8f159c4f88f4c0ec8931b045a39ceea385,True,1,material:sledgehammer_01/Image Texture.001,PLANNED,
sledgehammer_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_nor_gl_1k.jpg,876cb4773511179ce459e73ea85fbdaf2639c7edab0bb56220650c50156ecfb9,//../distractors/small/ph__sledgehammer_01/textures/sledgehammer_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_nor_gl_1k.jpg,876cb4773511179ce459e73ea85fbdaf2639c7edab0bb56220650c50156ecfb9,True,1,material:sledgehammer_01/Image Texture.002,PLANNED,
steel_frame_shelves_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_diff_1k.jpg,85e205b334e15e05bec9b02be1258da6ab949ae908aa57e0bee6b94ba45b4415,//../distractors/large/ph__steel_frame_shelves_01/textures/steel_frame_shelves_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_diff_1k.jpg,85e205b334e15e05bec9b02be1258da6ab949ae908aa57e0bee6b94ba45b4415,True,1,material:steel_frame_shelves_01/Image Texture,PLANNED,
steel_frame_shelves_01_metal-steel_frame_shelves_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_arm_1k.jpg,858629eeaa8f68ddb4fc1a813afe6ed988ded3d6d49184ec45a14611760f0bb3,//../distractors/large/ph__steel_frame_shelves_01/textures/steel_frame_shelves_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_arm_1k.jpg,858629eeaa8f68ddb4fc1a813afe6ed988ded3d6d49184ec45a14611760f0bb3,True,1,material:steel_frame_shelves_01/Image Texture.001,PLANNED,
steel_frame_shelves_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_nor_gl_1k.jpg,2a67ed7dd4f53c3e225396e6381992b768fe58b5261be703d540678e366e46ed,//../distractors/large/ph__steel_frame_shelves_01/textures/steel_frame_shelves_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_nor_gl_1k.jpg,2a67ed7dd4f53c3e225396e6381992b768fe58b5261be703d540678e366e46ed,True,1,material:steel_frame_shelves_01/Image Texture.002,PLANNED,
steel_frame_shelves_02_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_diff_1k.jpg,2b41f59f3fbc6464e10ce11ee17c80f35173de8321865e4c4a966c55f5898f15,//../distractors/indoor/ph__steel_frame_shelves_02/textures/steel_frame_shelves_02_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_diff_1k.jpg,2b41f59f3fbc6464e10ce11ee17c80f35173de8321865e4c4a966c55f5898f15,True,1,material:steel_frame_shelves_02/Image Texture,PLANNED,
steel_frame_shelves_02_metal-steel_frame_shelves_02_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_arm_1k.jpg,7fbcad4858018270eec05cbcdfec886adf4de39a057a8fc15a3c1d1d009f0307,//../distractors/indoor/ph__steel_frame_shelves_02/textures/steel_frame_shelves_02_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_arm_1k.jpg,7fbcad4858018270eec05cbcdfec886adf4de39a057a8fc15a3c1d1d009f0307,True,1,material:steel_frame_shelves_02/Image Texture.001,PLANNED,
steel_frame_shelves_02_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_nor_gl_1k.jpg,c0033947364a267d17307943df975bc9d81268b51532c73340dd0bf45d204990,//../distractors/indoor/ph__steel_frame_shelves_02/textures/steel_frame_shelves_02_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__steel_frame_shelves_02\textures\steel_frame_shelves_02_nor_gl_1k.jpg,c0033947364a267d17307943df975bc9d81268b51532c73340dd0bf45d204990,True,1,material:steel_frame_shelves_02/Image Texture.002,PLANNED,
steel_frame_shelves_03_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_diff_1k.jpg,1bbaf63d2905ddfa94a83c9aa1fe01ec8d867c0b073308cc02821ae624e31b9a,//../distractors/large/ph__steel_frame_shelves_03/textures/steel_frame_shelves_03_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_diff_1k.jpg,1bbaf63d2905ddfa94a83c9aa1fe01ec8d867c0b073308cc02821ae624e31b9a,True,1,material:steel_frame_shelves_03/Image Texture,PLANNED,
steel_frame_shelves_03_drawers_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_diff_1k.jpg,5128e44871e33eebe494fe93fba2c572b9a7970d37864ae294c6d25fc59064eb,//../distractors/large/ph__steel_frame_shelves_03/textures/steel_frame_shelves_03_drawers_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_diff_1k.jpg,5128e44871e33eebe494fe93fba2c572b9a7970d37864ae294c6d25fc59064eb,True,1,material:steel_frame_shelves_03_drawers/Image Texture,PLANNED,
steel_frame_shelves_03_drawers_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_nor_gl_1k.jpg,e686d0d595eca83cc6ef2186cd199c2d2dde5729788f607e2b1f996d133415af,//../distractors/large/ph__steel_frame_shelves_03/textures/steel_frame_shelves_03_drawers_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_nor_gl_1k.jpg,e686d0d595eca83cc6ef2186cd199c2d2dde5729788f607e2b1f996d133415af,True,1,material:steel_frame_shelves_03_drawers/Image Texture.002,PLANNED,
steel_frame_shelves_03_drawers_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_arm_1k.jpg,cfa78c59c402b8aa26e200a9993ffd260cebbb1b7768cc9a6f8c5c0c0b28ca6e,//../distractors/large/ph__steel_frame_shelves_03/textures/steel_frame_shelves_03_drawers_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_drawers_arm_1k.jpg,cfa78c59c402b8aa26e200a9993ffd260cebbb1b7768cc9a6f8c5c0c0b28ca6e,True,1,material:steel_frame_shelves_03_drawers/Image Texture.001,PLANNED,
steel_frame_shelves_03_metal-steel_frame_shelves_03_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_arm_1k.jpg,9cbeebb818f340837554f59a46cd482e4a7ed6bf3fb7eb0a4707fe775473ad32,//../distractors/large/ph__steel_frame_shelves_03/textures/steel_frame_shelves_03_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_arm_1k.jpg,9cbeebb818f340837554f59a46cd482e4a7ed6bf3fb7eb0a4707fe775473ad32,True,1,material:steel_frame_shelves_03/Image Texture.001,PLANNED,
steel_frame_shelves_03_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_nor_gl_1k.jpg,0e069fedd3573fe09096d766ca950e79903e8f971baaf6078ac7326d3c3dcfc8,//../distractors/large/ph__steel_frame_shelves_03/textures/steel_frame_shelves_03_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_03\textures\steel_frame_shelves_03_nor_gl_1k.jpg,0e069fedd3573fe09096d766ca950e79903e8f971baaf6078ac7326d3c3dcfc8,True,1,material:steel_frame_shelves_03/Image Texture.002,PLANNED,
