type,name,users,fake_user,filepath_raw,filepath_absolute,exists,is_absolute,is_relative,is_packed,source_kind,referenced_by,verdict
images,modular_chainlink_fence_wire_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__modular_chainlink_fence\textures\modular_chainlink_fence_wire_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__modular_chainlink_fence\textures\modular_chainlink_fence_wire_nor_gl_1k.jpg,True,True,False,False,FILE,material:modular_chainlink_fence_wire/Image Texture.002,BLOCKED_ABSOLUTE
images,multi_cleaner_5_litre_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__multi_cleaner_5_litre\textures\multi_cleaner_5_litre_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__multi_cleaner_5_litre\textures\multi_cleaner_5_litre_diff_1k.jpg,True,True,False,False,FILE,material:multi_cleaner_5_litre/Image Texture,BLOCKED_ABSOLUTE
images,multi_cleaner_5_litre_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__multi_cleaner_5_litre\textures\multi_cleaner_5_litre_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__multi_cleaner_5_litre\textures\multi_cleaner_5_litre_nor_gl_1k.jpg,True,True,False,False,FILE,material:multi_cleaner_5_litre/Image Texture.002,BLOCKED_ABSOLUTE
images,multi_cleaner_5_litre_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__multi_cleaner_5_litre\textures\multi_cleaner_5_litre_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__multi_cleaner_5_litre\textures\multi_cleaner_5_litre_arm_1k.jpg,True,True,False,False,FILE,material:multi_cleaner_5_litre/Image Texture.001,BLOCKED_ABSOLUTE
images,oil_tin_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__oil_tin\textures\oil_tin_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__oil_tin\textures\oil_tin_diff_1k.jpg,True,True,False,False,FILE,material:oil_tin/Image Texture,BLOCKED_ABSOLUTE
images,oil_tin_metal-oil_tin_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__oil_tin\textures\oil_tin_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__oil_tin\textures\oil_tin_arm_1k.jpg,True,True,False,False,FILE,material:oil_tin/Image Texture.001,BLOCKED_ABSOLUTE
images,oil_tin_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__oil_tin\textures\oil_tin_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__oil_tin\textures\oil_tin_nor_gl_1k.jpg,True,True,False,False,FILE,material:oil_tin/Image Texture.002,BLOCKED_ABSOLUTE
images,old_military_compressor_diff,2,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__old_military_compressor\textures\old_military_compressor_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__old_military_compressor\textures\old_military_compressor_diff_1k.jpg,True,True,False,False,FILE,material:old_military_compressor/Image Texture;material:old_military_compressor_glass/Image Texture,BLOCKED_ABSOLUTE
images,old_military_compressor_metal-old_military_compressor_rough,2,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__old_military_compressor\textures\old_military_compressor_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__old_military_compressor\textures\old_military_compressor_arm_1k.jpg,True,True,False,False,FILE,material:old_military_compressor/Image Texture.001;material:old_military_compressor_glass/Image Texture.001,BLOCKED_ABSOLUTE
images,old_military_compressor_nor_gl,2,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__old_military_compressor\textures\old_military_compressor_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__old_military_compressor\textures\old_military_compressor_nor_gl_1k.jpg,True,True,False,False,FILE,material:old_military_compressor/Image Texture.002;material:old_military_compressor_glass/Image Texture.002,BLOCKED_ABSOLUTE
images,old_military_crate_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__old_military_crate\textures\old_military_crate_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__old_military_crate\textures\old_military_crate_diff_1k.jpg,True,True,False,False,FILE,material:military_crate_m_01/Image Texture,BLOCKED_ABSOLUTE
images,old_military_crate_metal-old_military_crate_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__old_military_crate\textures\old_military_crate_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__old_military_crate\textures\old_military_crate_arm_1k.jpg,True,True,False,False,FILE,material:military_crate_m_01/Image Texture.001,BLOCKED_ABSOLUTE
images,old_military_crate_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__old_military_crate\textures\old_military_crate_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__old_military_crate\textures\old_military_crate_nor_gl_1k.jpg,True,True,False,False,FILE,material:military_crate_m_01/Image Texture.002,BLOCKED_ABSOLUTE
images,old_tyre_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__old_tyre\textures\old_tyre_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__old_tyre\textures\old_tyre_diff_1k.jpg,True,True,False,False,FILE,material:old_tyre/Image Texture,BLOCKED_ABSOLUTE
images,old_tyre_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__old_tyre\textures\old_tyre_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__old_tyre\textures\old_tyre_nor_gl_1k.jpg,True,True,False,False,FILE,material:old_tyre/Image Texture.002,BLOCKED_ABSOLUTE
images,old_tyre_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__old_tyre\textures\old_tyre_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__old_tyre\textures\old_tyre_arm_1k.jpg,True,True,False,False,FILE,material:old_tyre/Image Texture.001,BLOCKED_ABSOLUTE
images,painted_wooden_cabinet_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__painted_wooden_cabinet\textures\painted_wooden_cabinet_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__painted_wooden_cabinet\textures\painted_wooden_cabinet_diff_1k.jpg,True,True,False,False,FILE,material:painted_wooden_cabinet/Image Texture,BLOCKED_ABSOLUTE
images,painted_wooden_cabinet_metal-painted_wooden_cabinet_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__painted_wooden_cabinet\textures\painted_wooden_cabinet_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__painted_wooden_cabinet\textures\painted_wooden_cabinet_arm_1k.jpg,True,True,False,False,FILE,material:painted_wooden_cabinet/Image Texture.001,BLOCKED_ABSOLUTE
images,painted_wooden_cabinet_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__painted_wooden_cabinet\textures\painted_wooden_cabinet_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__painted_wooden_cabinet\textures\painted_wooden_cabinet_nor_gl_1k.jpg,True,True,False,False,FILE,material:painted_wooden_cabinet/Image Texture.002,BLOCKED_ABSOLUTE
images,pipechair1_m_diffuse.jpeg,1,False,//..\background\parking_lot\textures\pipechair1_m_diffuse.jpeg,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\pipechair1_m_diffuse.jpeg,True,False,True,True,FILE,material:pipechair1_m/이미지 텍스처,SAFE_PACKED_OR_GENERATED
images,pipechair1_m_normal.png,1,False,//..\background\parking_lot\textures\pipechair1_m_normal.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\pipechair1_m_normal.png,True,False,True,True,FILE,material:pipechair1_m/이미지 텍스처.001,SAFE_PACKED_OR_GENERATED
images,planter_box_01_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__planter_box_01\textures\planter_box_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__planter_box_01\textures\planter_box_01_diff_1k.jpg,True,True,False,False,FILE,material:planter_box_01/Image Texture,BLOCKED_ABSOLUTE
images,planter_box_01_metal-planter_box_01_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__planter_box_01\textures\planter_box_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__planter_box_01\textures\planter_box_01_arm_1k.jpg,True,True,False,False,FILE,material:planter_box_01/Image Texture.001,BLOCKED_ABSOLUTE
images,planter_box_01_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__planter_box_01\textures\planter_box_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__planter_box_01\textures\planter_box_01_nor_gl_1k.jpg,True,True,False,False,FILE,material:planter_box_01/Image Texture.002,BLOCKED_ABSOLUTE
images,plastic_bottle_gallon_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_bottle_gallon\textures\plastic_bottle_gallon_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_bottle_gallon\textures\plastic_bottle_gallon_diff_1k.jpg,True,True,False,False,FILE,material:plastic_bottle_gallon/Image Texture,BLOCKED_ABSOLUTE
images,plastic_bottle_gallon_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_bottle_gallon\textures\plastic_bottle_gallon_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_bottle_gallon\textures\plastic_bottle_gallon_nor_gl_1k.jpg,True,True,False,False,FILE,material:plastic_bottle_gallon/Image Texture.002,BLOCKED_ABSOLUTE
images,plastic_bottle_gallon_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_bottle_gallon\textures\plastic_bottle_gallon_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_bottle_gallon\textures\plastic_bottle_gallon_arm_1k.jpg,True,True,False,False,FILE,material:plastic_bottle_gallon/Image Texture.001,BLOCKED_ABSOLUTE
images,plastic_broom_diff,2,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__plastic_broom\textures\plastic_broom_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__plastic_broom\textures\plastic_broom_diff_1k.jpg,True,True,False,False,FILE,material:plastic_broom/Image Texture;material:plastic_broom_bristles/Image Texture,BLOCKED_ABSOLUTE
images,plastic_broom_metal-plastic_broom_rough,2,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__plastic_broom\textures\plastic_broom_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__plastic_broom\textures\plastic_broom_arm_1k.jpg,True,True,False,False,FILE,material:plastic_broom/Image Texture.001;material:plastic_broom_bristles/Image Texture.001,BLOCKED_ABSOLUTE
images,plastic_broom_nor_gl,2,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__plastic_broom\textures\plastic_broom_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__plastic_broom\textures\plastic_broom_nor_gl_1k.jpg,True,True,False,False,FILE,material:plastic_broom/Image Texture.002;material:plastic_broom_bristles/Image Texture.002,BLOCKED_ABSOLUTE
images,plastic_crate_01_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_01\textures\plastic_crate_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_01\textures\plastic_crate_01_diff_1k.jpg,True,True,False,False,FILE,material:plastic_crate_01/Image Texture,BLOCKED_ABSOLUTE
images,plastic_crate_01_metal-plastic_crate_01_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_01\textures\plastic_crate_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_01\textures\plastic_crate_01_arm_1k.jpg,True,True,False,False,FILE,material:plastic_crate_01/Image Texture.001,BLOCKED_ABSOLUTE
images,plastic_crate_01_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_01\textures\plastic_crate_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_01\textures\plastic_crate_01_nor_gl_1k.jpg,True,True,False,False,FILE,material:plastic_crate_01/Image Texture.002,BLOCKED_ABSOLUTE
images,plastic_crate_03_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_03\textures\plastic_crate_03_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_03\textures\plastic_crate_03_diff_1k.jpg,True,True,False,False,FILE,material:plastic_crate_03/Image Texture,BLOCKED_ABSOLUTE
images,plastic_crate_03_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_03\textures\plastic_crate_03_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_03\textures\plastic_crate_03_nor_gl_1k.jpg,True,True,False,False,FILE,material:plastic_crate_03/Image Texture.002,BLOCKED_ABSOLUTE
images,plastic_crate_03_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_03\textures\plastic_crate_03_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__plastic_crate_03\textures\plastic_crate_03_arm_1k.jpg,True,True,False,False,FILE,material:plastic_crate_03/Image Texture.001,BLOCKED_ABSOLUTE
images,plastic_m_diffuse.jpeg,1,False,//..\background\parking_lot\textures\plastic_m_diffuse.jpeg,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\plastic_m_diffuse.jpeg,True,False,True,True,FILE,material:plastic_m/이미지 텍스처,SAFE_PACKED_OR_GENERATED
images,plastic_m_normal.png,1,False,//..\background\parking_lot\textures\plastic_m_normal.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\plastic_m_normal.png,True,False,True,True,FILE,material:plastic_m/이미지 텍스처.001,SAFE_PACKED_OR_GENERATED
images,plastic_monobloc_chair_01_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_diff_1k.jpg,True,True,False,False,FILE,material:plastic_monobloc_chair_01/Image Texture,BLOCKED_ABSOLUTE
images,plastic_monobloc_chair_01_metal-plastic_monobloc_chair_01_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_arm_1k.jpg,True,True,False,False,FILE,material:plastic_monobloc_chair_01/Image Texture.001,BLOCKED_ABSOLUTE
images,plastic_monobloc_chair_01_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__plastic_monobloc_chair_01\textures\plastic_monobloc_chair_01_nor_gl_1k.jpg,True,True,False,False,FILE,material:plastic_monobloc_chair_01/Image Texture.002,BLOCKED_ABSOLUTE
images,portable_generator_diff,2,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_diff_1k.jpg,True,True,False,False,FILE,material:portable_generator/Image Texture;material:portable_generator_glass/Image Texture,BLOCKED_ABSOLUTE
images,portable_generator_metal-portable_generator_rough,2,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_arm_1k.jpg,True,True,False,False,FILE,material:portable_generator/Image Texture.001;material:portable_generator_glass/Image Texture.001,BLOCKED_ABSOLUTE
images,portable_generator_nor_gl,2,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_nor_gl_1k.jpg,True,True,False,False,FILE,material:portable_generator/Image Texture.002;material:portable_generator_glass/Image Texture.002,BLOCKED_ABSOLUTE
images,portable_generator_spec,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_spec_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_generator\textures\portable_generator_spec_1k.jpg,True,True,False,False,FILE,material:portable_generator/Image Texture.003,BLOCKED_ABSOLUTE
images,portable_welding_cart_diff,2,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_diff_1k.jpg,True,True,False,False,FILE,material:portable_welding_cart/Image Texture;material:portable_welding_cart_glass/Image Texture,BLOCKED_ABSOLUTE
images,portable_welding_cart_metal-portable_welding_cart_rough,2,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_arm_1k.jpg,True,True,False,False,FILE,material:portable_welding_cart/Image Texture.001;material:portable_welding_cart_glass/Image Texture.001,BLOCKED_ABSOLUTE
images,portable_welding_cart_nor_gl,2,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__portable_welding_cart\textures\portable_welding_cart_nor_gl_1k.jpg,True,True,False,False,FILE,material:portable_welding_cart/Image Texture.002;material:portable_welding_cart_glass/Image Texture.002,BLOCKED_ABSOLUTE
images,potted_plant_01_leaves_diff.png,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_diff_1k.jpg,True,True,False,False,FILE,material:potted_plant_01_leaves/Image Texture,BLOCKED_ABSOLUTE
images,potted_plant_01_leaves_nor_gl.png,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_nor_gl_1k.jpg,True,True,False,False,FILE,material:potted_plant_01_leaves/Image Texture.002,BLOCKED_ABSOLUTE
images,potted_plant_01_leaves_rough.png,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_rough_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_leaves_rough_1k.jpg,True,True,False,False,FILE,material:potted_plant_01_leaves/Image Texture.001,BLOCKED_ABSOLUTE
images,potted_plant_01_pot_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_diff_1k.jpg,True,True,False,False,FILE,material:potted_plant_01_pot/Image Texture,BLOCKED_ABSOLUTE
images,potted_plant_01_pot_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_nor_gl_1k.jpg,True,True,False,False,FILE,material:potted_plant_01_pot/Image Texture.002,BLOCKED_ABSOLUTE
images,potted_plant_01_pot_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_rough_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__potted_plant_01\textures\potted_plant_01_pot_rough_1k.jpg,True,True,False,False,FILE,material:potted_plant_01_pot/Image Texture.001,BLOCKED_ABSOLUTE
images,power_box_01_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_diff_1k.jpg,True,True,False,False,FILE,material:power_box_01/Image Texture,BLOCKED_ABSOLUTE
images,power_box_01_metal-power_box_01_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_arm_1k.jpg,True,True,False,False,FILE,material:power_box_01/Image Texture.001,BLOCKED_ABSOLUTE
images,power_box_01_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__power_box_01\textures\power_box_01_nor_gl_1k.jpg,True,True,False,False,FILE,material:power_box_01/Image Texture.002,BLOCKED_ABSOLUTE
images,propane_tank_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_diff_1k.jpg,True,True,False,False,FILE,material:propane_tank/Image Texture,BLOCKED_ABSOLUTE
images,propane_tank_metal-propane_tank_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_arm_1k.jpg,True,True,False,False,FILE,material:propane_tank/Image Texture.001,BLOCKED_ABSOLUTE
images,propane_tank_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__propane_tank\textures\propane_tank_nor_gl_1k.jpg,True,True,False,False,FILE,material:propane_tank/Image Texture.002,BLOCKED_ABSOLUTE
images,russian_food_cans_01_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_diff_1k.jpg,True,True,False,False,FILE,material:russian_food_cans_01/Image Texture,BLOCKED_ABSOLUTE
images,russian_food_cans_01_metallic-russian_food_cans_01_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_arm_1k.jpg,True,True,False,False,FILE,material:russian_food_cans_01/Image Texture.001,BLOCKED_ABSOLUTE
images,russian_food_cans_01_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__russian_food_cans_01\textures\russian_food_cans_01_nor_gl_1k.jpg,True,True,False,False,FILE,material:russian_food_cans_01/Image Texture.002,BLOCKED_ABSOLUTE
images,sledgehammer_01_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_diff_1k.jpg,True,True,False,False,FILE,material:sledgehammer_01/Image Texture,BLOCKED_ABSOLUTE
images,sledgehammer_01_metal-sledgehammer_01_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_arm_1k.jpg,True,True,False,False,FILE,material:sledgehammer_01/Image Texture.001,BLOCKED_ABSOLUTE
images,sledgehammer_01_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\ph__sledgehammer_01\textures\sledgehammer_01_nor_gl_1k.jpg,True,True,False,False,FILE,material:sledgehammer_01/Image Texture.002,BLOCKED_ABSOLUTE
images,steel_frame_shelves_01_diff,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_diff_1k.jpg,True,True,False,False,FILE,material:steel_frame_shelves_01/Image Texture,BLOCKED_ABSOLUTE
images,steel_frame_shelves_01_metal-steel_frame_shelves_01_rough,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_arm_1k.jpg,True,True,False,False,FILE,material:steel_frame_shelves_01/Image Texture.001,BLOCKED_ABSOLUTE
images,steel_frame_shelves_01_nor_gl,1,False,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\large\ph__steel_frame_shelves_01\textures\steel_frame_shelves_01_nor_gl_1k.jpg,True,True,False,False,FILE,material:steel_frame_shelves_01/Image Texture.002,BLOCKED_ABSOLUTE
