registry_category,repo_relative_path,file_size_bytes,sha256,asset_identifier,license_class
distractors,data/pallet/assets/distractors/library/road/ph__fire_hydrant/textures/fire_hydrant_aged_diff_1k.jpg,629331,3198cabcaf5107e59109bd07dfe8e4c87b3f0533173d10fafdaf86f8024a291e,fire_hydrant_aged_diff_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__fire_hydrant/textures/fire_hydrant_aged_nor_gl_1k.jpg,543768,6fadc78fd5d696bf594ff021aaf93a0c6aced761830f9aa6971c51b17c869c35,fire_hydrant_aged_nor_gl_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__fire_hydrant/textures/fire_hydrant_arm_1k.jpg,671743,d15bf8fc6389ae48a1060a38057c2093469e62f585c8033d300b80af81d40f9d,fire_hydrant_arm_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__fire_hydrant/textures/fire_hydrant_diff_1k.jpg,570746,a3d0b8b6fcd8a39c8d5067f8ef95e3290053131887398f89baf57c1f8d24ab45,fire_hydrant_diff_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__fire_hydrant/textures/fire_hydrant_nor_gl_1k.jpg,490552,f6786775276c7b48f0582fdd7c43984b63b15b7a8e0ea0e2f2af8cdab98c06d7,fire_hydrant_nor_gl_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__modular_chainlink_fence/modular_chainlink_fence.bin,3168016,be9ea1817089fd35b0927a8271358f6abd2ec80b306a085de435613d936fcb9a,modular_chainlink_fence,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__modular_chainlink_fence/modular_chainlink_fence_1k.gltf,41838,4204f151f809b4abd41ea0b18b1b6a5d9c23e6bcc0b6a81e44d03690f26604e9,modular_chainlink_fence_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__modular_chainlink_fence/textures/modular_chainlink_fence_posts_arm_1k.jpg,839858,1694ecc2746ddaa93951ea5d2f2b830f544adf929f7ac9fae855f8b8fdfbad50,modular_chainlink_fence_posts_arm_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__modular_chainlink_fence/textures/modular_chainlink_fence_posts_diff_1k.jpg,707116,ec273fedef04fbcac26460b996beeeceeff3f91c1bea73ed2c6db1d0fdb30b73,modular_chainlink_fence_posts_diff_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__modular_chainlink_fence/textures/modular_chainlink_fence_posts_nor_gl_1k.jpg,505743,b43b8214c90a55bb84222d2a27430b31080d68dc14879632b86dbd316cb5f060,modular_chainlink_fence_posts_nor_gl_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__modular_chainlink_fence/textures/modular_chainlink_fence_wire_arm_1k.jpg,694743,88af8364890b0645cd730eca11b30e6cd1c7578ad3aa1f012bb84915b9be5a03,modular_chainlink_fence_wire_arm_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__modular_chainlink_fence/textures/modular_chainlink_fence_wire_diff_1k.jpg,670536,79253847a00b67a616148d753df8f4e44ba4615f848b82310426618b5a8dd79b,modular_chainlink_fence_wire_diff_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__modular_chainlink_fence/textures/modular_chainlink_fence_wire_nor_gl_1k.jpg,664165,5cbf280f80e948de2422f0bb2fe2223a3b6f8e6fc75f54b00cd8d3e070938230,modular_chainlink_fence_wire_nor_gl_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__power_box_01/power_box_01.bin,782096,b46efdf668ec2d4e04ff51604b5f1486caf20df632f442aab62601718058db05,power_box_01,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__power_box_01/power_box_01_1k.gltf,4417,edb54e68fb1229e9f59906459d782c2ddc576f6bd1141cf09ad864f48d7cb93b,power_box_01_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__power_box_01/textures/power_box_01_arm_1k.jpg,801803,4601e901e2f7c1584ab5ecf65e0e192a99a4be86da505527f1622658e1b1e527,power_box_01_arm_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__power_box_01/textures/power_box_01_diff_1k.jpg,490782,845c425ebc0ded263a7d49909e2c26710dd6160da11c0ca44aebd723f4f6f168,power_box_01_diff_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__power_box_01/textures/power_box_01_nor_gl_1k.jpg,646545,199b6fe93776aa0934f7bc36d8c82f1b4db9be9243e82e0cb3727bbcf25d85f1,power_box_01_nor_gl_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__street_lamp_01/street_lamp_01.bin,748908,c283db9b6d95835d9e8fc1692829acadcb21a0623b2daaa7231cec1440488401,street_lamp_01,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__street_lamp_01/street_lamp_01_1k.gltf,6419,5d0358ede168b5e04547780b99d8e6d651cbe644e468e67cb505019047cbd5c8,street_lamp_01_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__street_lamp_01/textures/street_lamp_01_arm_1k.jpg,664324,4b5487a6c7ee300c3cf5449629e01c35409e5c7ac1695edb9fe69d4821853c7c,street_lamp_01_arm_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__street_lamp_01/textures/street_lamp_01_diff_1k.jpg,307889,3e9d3471b33eb1f8075ed741c2b1932103598626d057ca12ef38005ea5fcb165,street_lamp_01_diff_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__street_lamp_01/textures/street_lamp_01_nor_gl_1k.jpg,438623,172af0fd7ed4999e9f520b9f56e1f357a6dba87adbd7b8aa87e0a0b95840c63d,street_lamp_01_nor_gl_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__utility_box_01/textures/utility_box_01_arm_1k.jpg,716061,e65428774e94b6a8aeb7a23802e0af8f1568952ea79e21a7a3475b957e34956b,utility_box_01_arm_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__utility_box_01/textures/utility_box_01_diff_1k.jpg,558681,6a703a4cdf20c3fc3d0400fa815e5a1834836c96c207bdb57ba9e4a5db3a5532,utility_box_01_diff_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__utility_box_01/textures/utility_box_01_nor_gl_1k.jpg,557001,1c4e377906c13e864c9c7ffbd31a7d86075f28b948bf54872d6ad3ab38a08124,utility_box_01_nor_gl_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__utility_box_01/utility_box_01.bin,142552,e4249eb754d7802154eed36bb12070dc24c90fc331f355d60ef7570d61fc0f5c,utility_box_01,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/ph__utility_box_01/utility_box_01_1k.gltf,2766,5b9f8c45f2640c9dd831dc3450529e45b24c987208ddcf73010fe717ce8c454e,utility_box_01_1k,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/sf__bollard_01/bollard_01.glb,2320116,d49ffa70e7284bd628085dbd2e463449efc6288eb712a7110cc916a2f9ad4f19,bollard_01,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/sf__construction_barrier_01/construction_barrier_01.glb,11756,889d12415233ea56754b6d4e9e10472d3063e5eae270805cb6a6abde2c36d294,construction_barrier_01,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/sf__construction_sign_01/construction_sign_01.glb,1420328,e400ebc7a0827d1b04f3cf38a043a141c674818058dc1861b1b3010648092b4d,construction_sign_01,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/sf__no_parking_sign_01/no_parking_sign_01.glb,771664,0e35d1b6313fec3496f939e9cbc01f0e542b0ea476be03a14a1f627236cc97e0,no_parking_sign_01,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/road/sf__traffic_barricade_01/traffic_barricade_01.glb,1995740,ac3dabb3641a8e956a8e98016b0ecd698c0fb202b788294421fb93916824c176,traffic_barricade_01,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/LICENSE.txt,1038,8fd4f6d02adefcdca9fdc299d37399f5bbf502ecf25904841b60c30b7fe76219,LICENSE,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/SOURCES.txt,19497,56aaabfc991d047dafb9282e0068b1d777bf021c3ff3742cd834af022853fa19,SOURCES,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__3M_Vinyl_Tape_Green_1_x_36_yd/materials/textures/texture.png,7589458,7eb30f94e5861b201356dd2c0493d03f897e38f3779d7b1a293d1d852baa08a2,texture,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__3M_Vinyl_Tape_Green_1_x_36_yd/meshes/model.mtl,444,3f95530679f169527864c1449868794e574c999561f3dba59ec96cc2b1aaafeb,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__3M_Vinyl_Tape_Green_1_x_36_yd/meshes/model.obj,994313,026179b0d3e0bf61a02569d0d849cb05f2e51a455c95d40277df3a30cfdee615,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__3M_Vinyl_Tape_Green_1_x_36_yd/metadata.pbtxt,545,3be58753199e6a9f75b5618f7b3b7d655300b8e3d97e24511dd7ef6d71f3f411,metadata,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__3M_Vinyl_Tape_Green_1_x_36_yd/model.config,567,09247bda4aee2b93c57218edce0050397933e3d2b72a373ac64ea8c440c552fb,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__3M_Vinyl_Tape_Green_1_x_36_yd/model.sdf,762,062e0ecc9bf6550ac96e50d8224894c4689f150a62345d4002232db857d1dc67,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Animal_Crossing_New_Leaf_Nintendo_3DS_Game/materials/textures/texture.png,14007326,327181ccc9a073f93fcf8baefd3f297c46a40d18d0cfa335906dd59ecd19b626,texture,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Animal_Crossing_New_Leaf_Nintendo_3DS_Game/meshes/model.mtl,444,3f95530679f169527864c1449868794e574c999561f3dba59ec96cc2b1aaafeb,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Animal_Crossing_New_Leaf_Nintendo_3DS_Game/meshes/model.obj,198769,4674d62d143951a8529946a229012f0ea33918f228b6c0c5f472cd350dfc988e,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Animal_Crossing_New_Leaf_Nintendo_3DS_Game/metadata.pbtxt,603,ea8698fc87f7aa5b222a6582089703fe7965db1efe4270fc38c8af05a46d98bd,metadata,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Animal_Crossing_New_Leaf_Nintendo_3DS_Game/model.config,593,d2278c112a11d1b83eff8ee4ed63e2d263e717bc010b9c29e52e6d8c56dea925,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Animal_Crossing_New_Leaf_Nintendo_3DS_Game/model.sdf,775,2982d1ed5a5af45220846875a437447dcbefc7980e895bce0bdb699d31b25014,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard/materials/textures/texture.png,15304558,b21a5a148bfcb6fc58934e1c9a9bbd30b5fbf7ed5f26abc7dc5b0f55d77e2541,texture,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard/meshes/model.mtl,444,3f95530679f169527864c1449868794e574c999561f3dba59ec96cc2b1aaafeb,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard/meshes/model.obj,508408,2e316f474acf7f8171f8efce42d6be131a3ffda0b4f2d1f4dabb8aed5672bfe3,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard/metadata.pbtxt,566,cc12c622adcb745e92224bb926b632d8d5019878aa1445fea09a1ddd95e925bb,metadata,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard/model.config,589,5b2d83c3dfc43c3824dbc8f1bdf8c62ca704eb647fc14cf3103d70064fe5c5f2,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard/model.sdf,774,4358fd95b95226d23498ab71ec1995937f1186250bdc961c89db4033df1375b9,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Balderdash_Game/materials/textures/texture.png,15387296,369d8681fa772380deb5214215580926408406264c407355b5dd4a4263c58df2,texture,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Balderdash_Game/meshes/model.mtl,444,3f95530679f169527864c1449868794e574c999561f3dba59ec96cc2b1aaafeb,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Balderdash_Game/meshes/model.obj,116638,a2bd11238698ffdcc3937da9ce018d4ff551893000d14c6403d877cdc8dbe749,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Balderdash_Game/metadata.pbtxt,544,4e4eba61ab23d31b809ad5ee506d593c4309cf39bcbeba5bd4bfa93271f60f4a,metadata,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Balderdash_Game/model.config,536,c96b3a69df9343ee32cc83b168bb87e9056309a9746bf01271a44b61db767f78,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Balderdash_Game/model.sdf,748,7e062aa5a8f849a232d70d553428134e678480b36101ee3de0250193eed088a9,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD/materials/textures/texture.png,13417346,b663147aabc64292cbd3b93b06b42366eb745474c630c3175030b854df5dde0b,texture,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD/meshes/model.mtl,444,3f95530679f169527864c1449868794e574c999561f3dba59ec96cc2b1aaafeb,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD/meshes/model.obj,541254,1787ae6cb3983c55c87e0e6d38d5b51434eefa5df95d38cb80ac3ec5290d7c95,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD/metadata.pbtxt,623,aab7884420ae5c5a6735ff9671be43246553c9380d2668f21c723ae9db45ad70,metadata,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD/model.config,612,144f7d2c6284143de8cd9d1e150e96eeb2801112f981c7d58a177676461e5bea,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD/model.sdf,783,1b8e940ced395278bdb5cf1de135a7beb0a0a09ab0254d82386f4754f6e5a2b0,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Brother_Ink_Cartridge_Magenta_LC75M/materials/textures/texture.png,14779694,8726a0a431436d27f6eb6fbfbe2354e35bfc6fe51f2e16cffc828f43f2cbfaff,texture,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Brother_Ink_Cartridge_Magenta_LC75M/meshes/model.mtl,444,3f95530679f169527864c1449868794e574c999561f3dba59ec96cc2b1aaafeb,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Brother_Ink_Cartridge_Magenta_LC75M/meshes/model.obj,406890,4f9a36859781eed8e900f1442ad193385bed6a856b21a8586a0522c55b351ec1,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Brother_Ink_Cartridge_Magenta_LC75M/metadata.pbtxt,585,a8e9bba4615257f2f4dcb2956a2222b6a6643f060e90b7cc9f54b4b1b1a93fac,metadata,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Brother_Ink_Cartridge_Magenta_LC75M/model.config,577,a765712d7f152fac457d3b4a041bcdbe6db6671209306d4e369ad626bf0c74fc,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Brother_Ink_Cartridge_Magenta_LC75M/model.sdf,768,7fcac81688fdf0fdd59cf4ef1589174726c1330ae7454739c81ddb81bebc05a2,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Canon_Pixma_Ink_Cartridge_251_M/materials/textures/texture.png,10388004,10050846e3df1b3bfc1f4fee77a20bd6036e08a6368481bcebef2d6d19b7d391,texture,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Canon_Pixma_Ink_Cartridge_251_M/meshes/model.mtl,444,3f95530679f169527864c1449868794e574c999561f3dba59ec96cc2b1aaafeb,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Canon_Pixma_Ink_Cartridge_251_M/meshes/model.obj,562433,aebbb7b86d4800b228f2414b57c45cbf5a86b99f20bf5f1233e1392de1264119,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Canon_Pixma_Ink_Cartridge_251_M/metadata.pbtxt,575,a04e4a04e1c170aa16b8088a86172acadfb5434a3c8dc4127a76a7a611078650,metadata,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Canon_Pixma_Ink_Cartridge_251_M/model.config,569,1c95344fd8bb12a72da49644f753b32fb2967c9e03df2b1fa742c7b0823fbf17,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Canon_Pixma_Ink_Cartridge_251_M/model.sdf,764,17cd5c23e902ecd7b4667d67d71df6431448348f20eef155eac1befd4217839e,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Clorox_Premium_Choice_Gloves_SM_1_pair/materials/textures/texture.png,8404587,e509e39b208430d72b5182535cfa115d089df1c63feffd22cae88b9003a84ed0,texture,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Clorox_Premium_Choice_Gloves_SM_1_pair/meshes/model.mtl,444,3f95530679f169527864c1449868794e574c999561f3dba59ec96cc2b1aaafeb,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Clorox_Premium_Choice_Gloves_SM_1_pair/meshes/model.obj,921568,514c8862958833376b314f23edccd5af4798304a581c63cf5cd6222a39523c16,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Clorox_Premium_Choice_Gloves_SM_1_pair/metadata.pbtxt,638,d6108b4fe5315e3b7703f8b1f252fd17c2b5739cc5cf841853219856b84e8d1a,metadata,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Clorox_Premium_Choice_Gloves_SM_1_pair/model.config,655,d35b48812b5fc43b6ed9faba50a3168e25528581b3a876b6a1e2f9b03e26bab0,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Clorox_Premium_Choice_Gloves_SM_1_pair/model.sdf,771,b2545cec9765b03ea95b5c98df600649c9eaff5ca7c3a83a7188cf9884cf4981,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Clue_Board_Game_Classic_Edition/materials/textures/texture.png,24608815,e99af593a7bdecb608289d39d1815c54c4ed9925a196565ccfab44f32cec44e6,texture,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Clue_Board_Game_Classic_Edition/meshes/model.mtl,444,3f95530679f169527864c1449868794e574c999561f3dba59ec96cc2b1aaafeb,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Clue_Board_Game_Classic_Edition/meshes/model.obj,386260,d114f9cf04807ba037593cd8da7f543bd84189d9635ebaf8ee4d22cb6f89b6f8,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Clue_Board_Game_Classic_Edition/metadata.pbtxt,571,dee02f3d3146c45633774c467e861c781baf7ce1f9d45a9ea0fa425662a24f89,metadata,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Clue_Board_Game_Classic_Edition/model.config,569,5795b22d51e6d2fe2a90a19fe302a953ce1ecd39db00cf52ca569f4f28567a45,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__Clue_Board_Game_Classic_Edition/model.sdf,764,845f6e8cdb67543162c5170265e31597c553bdcff017be863e9b88a90a90aadd,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__CoQ10/materials/textures/texture.png,10891495,16422a6e7306579fb1848ab10360f5fb52c29461e69e85c22fe7712689b0c43e,texture,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__CoQ10/meshes/model.mtl,444,3f95530679f169527864c1449868794e574c999561f3dba59ec96cc2b1aaafeb,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
distractors,data/pallet/assets/distractors/library/small/gso__CoQ10/meshes/model.obj,909423,d743a9b294c9d0462fc5cbc29d03eb4eae8f0a29dedef06a670e73facd1f660a,model,CC0 / CC-BY 4.0 — library/{tier}/LICENSE·SOURCES 참조 (ledger B5)
