10, 3708, 36.35
27, 2723, 36.57
11, 2633, 35.69
7, 2497, 35.74
5, 3133, 35.57
23, 3133, 35.91
15, 2488, 35.82
18, 2488, 35.41
26, 2488, 35.57
31, 2488, 35.86
21, 2488, 35.67
27, 2488, 35.81
12, 2488, 35.87
31, 2488, 35.76
0, 2488, 32.50
2, 2488, 22.20
2, 2488, 19.32
3, 2488, 18.55
11, 2488, 16.83
0, 2488, 16.84
7, 2488, 16.69
0, 2488, 16.83
8, 2488, 16.98
3, 2488, 16.88
6, 2488, 16.85
7, 2488, 16.74
6, 2488, 16.59
6, 2488, 16.71
5, 2488, 16.79
4, 2488, 17.00
5, 2488, 16.93
5, 2488, 16.82
6, 2488, 16.92
5, 2488, 16.84
3, 2488, 16.69
3, 2488, 16.73
2, 2488, 16.73
3, 2488, 16.59
6, 2488, 16.58
3, 2488, 16.63
9, 2488, 16.78
6, 2488, 16.61
6, 2488, 16.71
5, 2488, 16.80
2, 2488, 16.82
3, 2488, 16.81
5, 2488, 16.76
5, 2488, 16.76
8, 2488, 16.74
8, 2488, 16.71
3, 2488, 16.43
6, 2488, 16.70
3, 2488, 16.83
3, 2488, 16.79
9, 2488, 16.70
2, 2488, 16.71
5, 2488, 16.66
3, 2488, 16.71
5, 2488, 16.68
5, 2488, 16.73
3, 2488, 16.72
2, 2488, 16.47
5, 2488, 16.48
19, 2565, 16.80
23, 2566, 17.71
11, 2557, 17.26
11, 2555, 16.96
28, 2601, 17.23
31, 2654, 17.03
19, 2625, 16.83
3, 2577, 16.68
15, 2578, 16.56
9, 2577, 16.65
11, 2577, 16.61
8, 2576, 16.49
8, 2575, 16.54
7, 2531, 16.50
3, 2531, 16.58
12, 2572, 16.38
62, 2563, 17.32
0, 2563, 31.51
2, 2559, 31.50
2, 2559, 24.70
4, 2558, 18.97
6, 2554, 18.90
6, 2551, 17.15
6, 2555, 16.76
0, 2552, 16.73
7, 2548, 16.68
7, 2528, 16.76
7, 2534, 16.74
9, 2528, 16.57
10, 2528, 16.54
3, 2516, 16.53
3, 2512, 16.57
5, 2512, 16.38
3, 2512, 16.41
6, 2512, 16.54
3, 2512, 16.72
3, 2512, 16.61
3, 2512, 16.69
6, 2512, 16.48
4, 2512, 16.56
3, 2512, 16.69
3, 2512, 16.43
3, 2512, 16.57
7, 2512, 16.51
5, 2512, 16.55
5, 2512, 16.71
9, 2512, 16.77
3, 2512, 16.94
5, 2512, 16.87
3, 2512, 16.81
2, 2512, 16.74
4, 2512, 16.66
8, 2512, 16.73
12, 2512, 16.65
6, 2512, 16.59
5, 2512, 16.64
5, 2512, 16.58
6, 2512, 16.69
8, 2512, 16.67
3, 2512, 16.62
10, 2500, 16.54
12, 2500, 16.48
9, 2500, 16.56
9, 2500, 16.58
6, 2500, 16.55
6, 2500, 16.48
3, 2500, 16.51
5, 2500, 16.41
10, 2500, 16.52
9, 2500, 16.53
6, 2500, 16.56
9, 2500, 16.66
3, 2500, 16.56
6, 2500, 16.37
3, 2500, 16.40
3, 2500, 16.41
3, 2500, 16.36
3, 2500, 16.45
3, 2500, 16.40
3, 2500, 16.45
6, 2500, 16.41
4, 2500, 16.39
10, 2500, 16.55
3, 2500, 16.46
2, 2500, 16.51
3, 2500, 16.51
3, 2500, 16.42
3, 2500, 16.35
2, 2500, 16.44
4, 2506, 16.25
3, 2500, 16.11
2, 2500, 16.17
2, 2500, 16.33
5, 2500, 16.27
6, 2500, 16.25
6, 2500, 16.15
8, 2500, 16.05
4, 2500, 16.10
6, 2500, 16.25
7, 2500, 16.17
0, 2500, 16.15
2, 2500, 16.15
3, 2500, 16.31
3, 2500, 16.33
4, 2523, 16.43
4, 2523, 16.72
3, 2523, 16.22
2, 2522, 16.28
2, 2522, 16.17
0, 2521, 16.21
5, 2505, 16.33
3, 2505, 16.35
0, 2505, 16.52
6, 2505, 16.62
3, 2497, 16.48
3, 2497, 16.19
3, 2497, 16.16
3, 2497, 16.18
4, 2497, 16.32
5, 2497, 16.38
5, 2497, 16.40
5, 2497, 16.47
6, 2497, 16.41
7, 2497, 16.39
6, 2497, 16.40
5, 2497, 16.39
4, 2497, 16.38
6, 2497, 16.34
5, 2497, 16.29
6, 2497, 16.14
5, 2497, 16.23
5, 2497, 16.30
3, 2497, 16.22
2, 2497, 16.17
2, 2497, 16.26
3, 2497, 16.26
3, 2497, 16.36
0, 2497, 16.25
2, 2497, 16.20
2, 2497, 16.08
0, 2497, 16.03
3, 2497, 16.18
3, 2497, 16.32
3, 2497, 16.26
0, 2497, 15.99
0, 2497, 15.89
0, 2497, 15.97
3, 2497, 16.15
3, 2497, 16.10
3, 2497, 16.23
3, 2497, 16.32
3, 2497, 16.24
3, 2497, 16.19
3, 2497, 16.20
3, 2497, 16.34
3, 2497, 16.22
3, 2503, 16.29
0, 2497, 16.31
6, 2497, 16.13
3, 2497, 16.05
0, 2497, 16.28
3, 2497, 16.20
3, 2497, 16.34
3, 2497, 16.44
3, 2497, 16.35
3, 2497, 16.48
3, 2497, 16.41
3, 2497, 16.39
3, 2497, 16.29
3, 2497, 16.33
3, 2497, 16.30
2, 2497, 16.33
0, 2497, 16.22
0, 2497, 16.38
3, 2497, 16.31
3, 2497, 16.30
3, 2497, 16.27
3, 2497, 16.30
3, 2497, 16.22
3, 2497, 16.38
3, 2497, 16.54
3, 2497, 16.45
1, 2497, 16.42
0, 2497, 16.46
3, 2497, 16.62
0, 2497, 16.47
0, 2497, 16.34
2, 2497, 16.39
3, 2497, 16.32
3, 2497, 16.31
3, 2497, 16.24
3, 2497, 16.40
3, 2497, 16.44
3, 2497, 16.46
3, 2497, 16.41
0, 2497, 16.34
3, 2497, 16.25
1, 2497, 16.35
3, 2497, 16.32
5, 2497, 16.33
3, 2497, 16.20
6, 2497, 16.28
7, 2503, 16.34
66, 2526, 16.60
5, 2525, 17.11
3, 2522, 16.40
7, 2522, 16.27
3, 2521, 16.25
3, 2517, 16.11
3, 2515, 16.28
12, 2502, 16.31
17, 2526, 16.64
3, 2550, 30.20
4, 2570, 33.47
0, 2545, 33.51
7, 2552, 28.57
6, 2609, 20.82
2, 2578, 19.07
5, 2662, 27.03
0, 2664, 34.47
1, 2558, 34.22
0, 2558, 33.01
1, 2543, 26.78
2, 2543, 19.03
4, 2542, 18.76
3, 2541, 16.82
3, 2533, 16.47
3, 2532, 16.53
3, 2532, 16.57
4, 2531, 16.54
3, 2512, 16.58
3, 2504, 16.64
5, 2499, 16.64
4, 2486, 16.34
3, 2486, 16.19
3, 2486, 16.30
3, 2486, 16.33
3, 2486, 16.35
3, 2486, 16.35
3, 2486, 16.31
4, 2486, 16.35
4, 2486, 16.35
5, 2486, 16.34
4, 2486, 16.46
3, 2486, 16.32
1, 2486, 16.11
3, 2486, 16.29
3, 2486, 16.33
4, 2486, 16.23
3, 2486, 16.16
5, 2486, 16.07
3, 2486, 16.08
3, 2486, 16.34
3, 2486, 16.25
6, 2486, 16.22
5, 2486, 16.19
5, 2486, 15.98
3, 2486, 16.13
6, 2486, 16.16
8, 2486, 16.22
6, 2486, 16.22
6, 2486, 16.13
3, 2486, 16.35
6, 2486, 16.44
7, 2486, 16.38
3, 2486, 16.33
3, 2486, 16.16
4, 2486, 16.33
4, 2486, 16.20
2, 2486, 16.38
2, 2486, 16.30
2, 2486, 16.33
3, 2486, 16.13
3, 2486, 16.27
0, 2486, 16.43
6, 2486, 16.29
4, 2486, 16.32
1, 2486, 16.50
2, 2486, 16.55
3, 2486, 16.53
2, 2486, 16.39
3, 2486, 16.43
3, 2486, 16.39
2, 2486, 16.53
4, 2486, 16.52
5, 2486, 16.51
3, 2486, 16.44
2, 2486, 16.59
3, 2486, 16.59
2, 2486, 16.47
0, 2486, 16.38
0, 2486, 16.53
2, 2486, 16.63
4, 2486, 16.47
4, 2486, 16.26
3, 2486, 16.31
3, 2486, 16.33
3, 2486, 16.43
2, 2486, 16.57
3, 2486, 16.63
2, 2486, 16.59
31, 2508, 16.67
5, 2510, 16.80
10, 2513, 16.50
6, 2509, 16.23
6, 2507, 16.40
3, 2538, 16.48
3, 2576, 16.52
11, 2568, 16.54
3, 2564, 16.65
3, 2563, 16.64
3, 2550, 16.70
2, 2536, 16.41
3, 2535, 16.39
5, 2526, 16.43
12, 2525, 16.16
15, 2521, 16.51
6, 2556, 16.40
2, 2556, 16.64
7, 2581, 16.48
5, 2567, 16.23
5, 2554, 16.48
31, 2590, 16.69
14, 2554, 16.38
3, 2554, 16.56
9, 2540, 16.52
6, 2537, 16.50
3, 2592, 16.40
6, 2575, 16.47
2, 2554, 16.92
3, 2540, 16.58
7, 2539, 16.55
3, 2529, 16.60
3, 2529, 16.39
4, 2526, 16.51
5, 2495, 16.49
3, 2491, 16.48
2, 2491, 16.50
3, 2491, 16.73
4, 2491, 16.85
16, 2530, 17.48
27, 2559, 17.15
28, 2559, 17.06
22, 2581, 17.11
6, 2592, 16.95
10, 2588, 16.69
18, 2629, 17.05
27, 2621, 17.08
24, 2558, 16.81
12, 2529, 16.76
3, 2528, 16.54
59, 2519, 16.80
10, 2516, 17.08
8, 2507, 18.57
3, 2505, 18.77
42, 2518, 16.99
2, 2529, 17.69
9, 2550, 18.97
16, 2544, 18.33
5, 2536, 16.80
14, 2533, 17.09
23, 2547, 17.07
3, 2547, 17.02
16, 2533, 16.47
27, 2602, 16.81
0, 2565, 16.95
