29, 2540, 18.04
24, 2530, 17.72
21, 2528, 17.95
30, 2568, 18.07
22, 2570, 18.11
26, 2613, 18.01
18, 2576, 18.18
30, 2576, 19.42
9, 2575, 20.05
14, 2570, 19.08
19, 2546, 17.99
17, 2541, 17.93
26, 2542, 18.18
33, 2541, 18.25
25, 2541, 17.87
18, 2541, 17.68
20, 2541, 17.92
21, 2539, 17.84
20, 2538, 17.83
17, 2537, 17.67
20, 2536, 17.72
15, 2536, 17.67
16, 2535, 17.51
13, 2533, 17.41
15, 2533, 17.50
13, 2533, 17.47
16, 2532, 17.58
12, 2532, 17.45
13, 2532, 17.37
13, 2531, 17.31
13, 2531, 17.26
14, 2531, 17.40
16, 2531, 17.39
16, 2530, 17.40
16, 2526, 17.38
19, 2526, 17.41
15, 2526, 17.22
16, 2526, 17.42
13, 2525, 17.39
13, 2525, 17.33
16, 2525, 17.37
17, 2524, 17.34
16, 2523, 17.43
13, 2520, 17.70
16, 2517, 17.55
13, 2517, 17.48
13, 2517, 17.39
12, 2517, 17.32
14, 2517, 17.61
16, 2517, 17.66
17, 2517, 17.46
14, 2517, 17.40
14, 2517, 17.35
14, 2517, 17.61
15, 2517, 17.71
18, 2517, 17.48
18, 2517, 17.46
15, 2517, 17.58
16, 2517, 17.40
15, 2517, 17.37
17, 2517, 17.35
18, 2517, 17.56
19, 2517, 17.53
26, 2517, 17.42
18, 2517, 17.38
16, 2517, 17.44
19, 2517, 17.37
15, 2517, 17.38
13, 2517, 17.46
19, 2517, 17.65
13, 2517, 17.58
16, 2517, 17.50
17, 2517, 17.38
17, 2517, 17.52
23, 2517, 17.54
19, 2517, 17.61
26, 2517, 17.61
16, 2517, 17.47
23, 2517, 17.37
20, 2517, 17.32
20, 2517, 17.38
18, 2517, 17.36
17, 2517, 17.30
17, 2517, 17.32
14, 2517, 17.33
17, 2517, 17.39
17, 2517, 17.48
14, 2517, 17.32
15, 2517, 17.28
13, 2517, 17.23
17, 2517, 17.26
14, 2517, 17.32
17, 2517, 17.35
14, 2517, 17.46
16, 2514, 17.37
36, 2514, 17.17
14, 2517, 17.33
14, 2517, 17.37
17, 2519, 17.43
14, 2519, 17.23
13, 2519, 17.20
13, 2543, 17.26
29, 2558, 17.50
11, 2587, 18.21
10, 2588, 17.28
12, 2594, 17.37
20, 2600, 17.23
13, 2611, 17.33
18, 2588, 17.40
13, 2588, 17.30
13, 2590, 17.14
17, 2584, 17.38
21, 2584, 17.32
11, 2564, 17.18
15, 2568, 17.22
19, 2562, 17.04
22, 2569, 17.11
16, 2576, 17.18
16, 2577, 16.99
14, 2577, 17.04
13, 2577, 17.26
12, 2572, 17.21
12, 2557, 17.17
12, 2562, 17.12
20, 2556, 17.32
12, 2553, 17.23
12, 2553, 17.09
23, 2553, 17.10
13, 2541, 16.98
12, 2544, 16.97
12, 2543, 17.05
11, 2539, 17.17
13, 2542, 17.24
13, 2542, 17.24
13, 2537, 17.20
12, 2537, 17.14
13, 2537, 17.03
13, 2532, 17.10
13, 2531, 17.02
12, 2531, 16.78
13, 2531, 17.03
15, 2530, 17.09
16, 2530, 17.22
16, 2530, 17.07
12, 2529, 17.06
15, 2529, 17.10
17, 2529, 17.10
15, 2529, 17.11
14, 2528, 17.28
20, 2535, 17.31
13, 2537, 17.34
12, 2536, 17.48
13, 2536, 17.36
21, 2536, 17.40
12, 2539, 17.34
13, 2539, 17.32
19, 2539, 17.42
12, 2543, 17.49
22, 2560, 17.35
13, 2560, 17.22
13, 2560, 17.35
12, 2560, 17.32
13, 2575, 17.38
18, 2554, 17.52
15, 2578, 17.48
3, 2575, 29.18
3, 2575, 34.72
7, 2568, 27.88
9, 2565, 25.92
13, 2556, 25.27
17, 2566, 20.40
18, 2567, 20.46
24, 2567, 18.93
14, 2566, 17.85
25, 2566, 17.75
19, 2555, 17.60
19, 2550, 17.57
20, 2547, 17.45
18, 2541, 17.39
19, 2538, 17.45
18, 2536, 17.49
19, 2530, 17.65
19, 2530, 17.68
17, 2530, 17.53
15, 2530, 17.54
19, 2530, 17.51
18, 2530, 17.50
15, 2530, 17.52
18, 2530, 17.41
18, 2530, 17.62
49, 2552, 17.64
27, 2557, 17.97
16, 2568, 17.68
6, 2595, 21.30
3, 2599, 34.81
3, 2648, 34.76
1, 2634, 34.41
2, 2632, 29.04
3, 2614, 22.02
6, 2611, 20.17
5, 2665, 19.31
10, 2706, 18.12
18, 2568, 17.90
25, 2602, 17.77
25, 2593, 17.93
42, 2579, 17.97
19, 2551, 17.81
3, 2565, 27.59
4, 2547, 34.69
7, 2540, 28.64
9, 2518, 25.93
12, 2506, 25.33
15, 2500, 20.58
14, 2495, 19.79
75, 2495, 18.59
9, 2495, 19.59
8, 2494, 19.46
3, 2508, 24.37
3, 2508, 35.06
13, 2506, 30.66
8, 2520, 26.26
9, 2513, 26.00
14, 2507, 22.09
23, 2517, 20.54
23, 2509, 19.70
48, 2506, 17.91
9, 2520, 19.80
8, 2523, 20.54
13, 2513, 18.67
15, 2509, 17.90
17, 2506, 17.58
16, 2487, 17.71
16, 2482, 17.59
15, 2473, 17.57
15, 2473, 17.48
14, 2473, 17.49
19, 2473, 17.66
15, 2473, 17.50
16, 2473, 17.58
16, 2473, 17.70
16, 2473, 17.66
16, 2473, 17.72
15, 2515, 17.70
27, 2512, 17.73
16, 2504, 17.84
25, 2533, 18.02
27, 2515, 17.74
18, 2507, 17.64
18, 2505, 17.50
21, 2515, 17.63
17, 2511, 17.58
13, 2499, 17.53
13, 2491, 17.41
12, 2491, 17.42
13, 2488, 17.46
14, 2464, 17.23
38, 2505, 17.47
16, 2505, 17.35
10, 2519, 18.11
17, 2513, 17.65
14, 2503, 17.41
14, 2503, 17.27
