usable_id,frame_id,reproj_max_px,reproj_centroid_px,reproj_consistency_px,K_valid,pose_valid
5940,f5940,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
5941,f5941,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
5942,f5942,5.695433295429594e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
5943,f5943,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
5944,f5944,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
5945,f5945,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
5946,f5946,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
5947,f5947,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
5948,f5948,1.2710574864626038e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
5949,f5949,8.038873388460929e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
5950,f5950,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
5951,f5951,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
5952,f5952,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
5953,f5953,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
5954,f5954,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
5955,f5955,1.2710574864626038e-13,6.355287432313019e-14,1.1368683772161603e-13,True,True
5956,f5956,2.3437142008433856e-13,0.0,2.2737367544323206e-13,True,True
5957,f5957,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
5958,f5958,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
5959,f5959,1.2710574864626038e-13,8.038873388460929e-14,1.1368683772161603e-13,True,True
5960,f5960,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
5961,f5961,1.139086659085919e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
5962,f5962,1.1368683772161603e-13,1.1368683772161603e-13,5.684341886080802e-14,True,True
5963,f5963,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
5964,f5964,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
5965,f5965,4.0194366942304644e-14,4.0194366942304644e-14,2.842170943040401e-14,True,True
5966,f5966,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
5967,f5967,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
5968,f5968,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
5969,f5969,1.2710574864626038e-13,1.1718571004216928e-13,1.1368683772161603e-13,True,True
5970,f5970,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
5971,f5971,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
5972,f5972,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
5973,f5973,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
5974,f5974,6.43668973480993e-14,7.105427357601002e-15,5.684341886080802e-14,True,True
5975,f5975,1.2710574864626038e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
5976,f5976,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
5977,f5977,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
5978,f5978,8.038873388460929e-14,8.038873388460929e-14,5.684341886080802e-14,True,True
5979,f5979,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
5980,f5980,6.799062365205315e-14,4.5496934130773415e-14,5.684341886080802e-14,True,True
5981,f5981,5.684341886080802e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
5982,f5982,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
5983,f5983,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
5984,f5984,6.204547701064548e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
5985,f5985,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
5986,f5986,5.883469768860719e-14,0.0,5.684341886080802e-14,True,True
5987,f5987,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
5988,f5988,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
5989,f5989,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
5990,f5990,2.2737367544323206e-13,2.842170943040401e-14,2.2737367544323206e-13,True,True
5991,f5991,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
5992,f5992,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
5993,f5993,1.1718571004216928e-13,0.0,1.1368683772161603e-13,True,True
5994,f5994,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
5995,f5995,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
5996,f5996,1.2710574864626038e-13,1.2710574864626038e-13,1.1368683772161603e-13,True,True
5997,f5997,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
5998,f5998,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
5999,f5999,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6000,f6000,5.859285502108464e-14,0.0,5.684341886080802e-14,True,True
6001,f6001,6.355287432313019e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
6002,f6002,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6003,f6003,1.1368683772161603e-13,1.1368683772161603e-13,5.684341886080802e-14,True,True
6004,f6004,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6005,f6005,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6006,f6006,4.322062729257126e-14,3.6230712748823524e-14,4.263256414560601e-14,True,True
6007,f6007,1.2710574864626038e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
6008,f6008,5.859285502108464e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6009,f6009,4.0194366942304644e-14,4.0194366942304644e-14,2.842170943040401e-14,True,True
6010,f6010,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6011,f6011,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6012,f6012,1.1368683772161603e-13,1.1368683772161603e-13,5.684341886080802e-14,True,True
6013,f6013,6.355287432313019e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
6014,f6014,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6015,f6015,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
6016,f6016,1.2710574864626038e-13,8.038873388460929e-14,1.1368683772161603e-13,True,True
6017,f6017,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6018,f6018,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6019,f6019,1.1718571004216928e-13,1.1718571004216928e-13,1.1368683772161603e-13,True,True
6020,f6020,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6021,f6021,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
6022,f6022,1.1457157353758233e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6023,f6023,1.1718571004216928e-13,1.1718571004216928e-13,2.842170943040401e-14,True,True
6024,f6024,2.5421149729252077e-13,5.684341886080802e-14,2.2737367544323206e-13,True,True
6025,f6025,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6026,f6026,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
6027,f6027,8.038873388460929e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
6028,f6028,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
6029,f6029,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
6030,f6030,1.1368683772161603e-13,8.038873388460929e-14,1.1368683772161603e-13,True,True
6031,f6031,1.2710574864626038e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
6032,f6032,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6033,f6033,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
6034,f6034,3.9918655144511616e-14,2.842170943040401e-14,3.730349362740526e-14,True,True
6035,f6035,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
6036,f6036,2.5421149729252077e-13,0.0,2.2737367544323206e-13,True,True
6037,f6037,1.1457157353758233e-13,7.105427357601002e-15,1.1368683772161603e-13,True,True
6038,f6038,8.038873388460929e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6039,f6039,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
6040,f6040,6.07087979554246e-14,0.0,5.684341886080802e-14,True,True
6041,f6041,1.1457157353758233e-13,6.355287432313019e-14,1.1368683772161603e-13,True,True
6042,f6042,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
6043,f6043,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6044,f6044,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
6045,f6045,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
6046,f6046,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6047,f6047,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6048,f6048,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6049,f6049,1.1368683772161603e-13,1.4210854715202004e-14,1.1368683772161603e-13,True,True
6050,f6050,2.5421149729252077e-13,1.2710574864626038e-13,2.2737367544323206e-13,True,True
6051,f6051,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
6052,f6052,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6053,f6053,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
6054,f6054,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6055,f6055,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6056,f6056,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6057,f6057,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6058,f6058,6.07087979554246e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
6059,f6059,1.1718571004216928e-13,1.1718571004216928e-13,1.1368683772161603e-13,True,True
6060,f6060,5.859285502108464e-14,3.552713678800501e-15,5.684341886080802e-14,True,True
6061,f6061,6.355287432313019e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
6062,f6062,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
6063,f6063,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
6064,f6064,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6065,f6065,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6066,f6066,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6067,f6067,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
6068,f6068,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6069,f6069,4.0194366942304644e-14,2.842170943040401e-14,2.842170943040401e-14,True,True
6070,f6070,1.2710574864626038e-13,1.2710574864626038e-13,5.684341886080802e-14,True,True
6071,f6071,1.1457157353758233e-13,0.0,1.1368683772161603e-13,True,True
6072,f6072,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
6073,f6073,1.6077746776921858e-13,0.0,1.1368683772161603e-13,True,True
6074,f6074,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6075,f6075,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6076,f6076,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
6077,f6077,5.859285502108464e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
6078,f6078,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6079,f6079,1.1718571004216928e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
6080,f6080,5.859285502108464e-14,5.859285502108464e-14,5.684341886080802e-14,True,True
6081,f6081,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6082,f6082,1.1457157353758233e-13,8.038873388460929e-14,1.1368683772161603e-13,True,True
6083,f6083,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
6084,f6084,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6085,f6085,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
6086,f6086,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6087,f6087,1.1457157353758233e-13,2.1316282072803006e-14,1.1368683772161603e-13,True,True
6088,f6088,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6089,f6089,5.684341886080802e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
6090,f6090,5.728578676879116e-14,0.0,5.684341886080802e-14,True,True
6091,f6091,1.1368683772161603e-13,1.1368683772161603e-13,5.684341886080802e-14,True,True
6092,f6092,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
6093,f6093,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
6094,f6094,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6095,f6095,1.1718571004216928e-13,0.0,1.1368683772161603e-13,True,True
6096,f6096,5.859285502108464e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6097,f6097,2.842170943040401e-14,0.0,2.842170943040401e-14,True,True
6098,f6098,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6099,f6099,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6100,f6100,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
6101,f6101,7.105427357601002e-14,6.07087979554246e-14,5.684341886080802e-14,True,True
6102,f6102,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6103,f6103,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6104,f6104,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
6105,f6105,8.038873388460929e-14,8.038873388460929e-14,5.684341886080802e-14,True,True
6106,f6106,1.1457157353758233e-13,6.355287432313019e-14,1.1368683772161603e-13,True,True
6107,f6107,5.728578676879116e-14,4.0194366942304644e-14,5.684341886080802e-14,True,True
6108,f6108,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6109,f6109,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
6110,f6110,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6111,f6111,5.684341886080802e-14,3.1776437161565096e-14,5.684341886080802e-14,True,True
6112,f6112,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
6113,f6113,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6114,f6114,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
6115,f6115,6.703246762680666e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
6116,f6116,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6117,f6117,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
6118,f6118,4.0194366942304644e-14,0.0,2.842170943040401e-14,True,True
6119,f6119,5.859285502108464e-14,7.105427357601002e-15,5.684341886080802e-14,True,True
6120,f6120,1.1457157353758233e-13,0.0,1.1368683772161603e-13,True,True
6121,f6121,1.6077746776921858e-13,1.2710574864626038e-13,1.1368683772161603e-13,True,True
6122,f6122,1.1368683772161603e-13,1.4210854715202004e-14,1.1368683772161603e-13,True,True
6123,f6123,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
6124,f6124,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
6125,f6125,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6126,f6126,1.1718571004216928e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6127,f6127,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6128,f6128,1.1718571004216928e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6129,f6129,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6130,f6130,6.703246762680666e-14,5.695433295429594e-14,5.684341886080802e-14,True,True
6131,f6131,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6132,f6132,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6133,f6133,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6134,f6134,1.2710574864626038e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
6135,f6135,2.842170943040401e-14,0.0,2.842170943040401e-14,True,True
6136,f6136,8.038873388460929e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6137,f6137,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6138,f6138,8.038873388460929e-14,2.929642751054232e-14,5.684341886080802e-14,True,True
6139,f6139,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6140,f6140,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
6141,f6141,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
6142,f6142,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6143,f6143,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6144,f6144,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6145,f6145,1.1368683772161603e-13,6.355287432313019e-14,1.1368683772161603e-13,True,True
6146,f6146,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
6147,f6147,1.1457157353758233e-13,5.859285502108464e-14,1.1368683772161603e-13,True,True
6148,f6148,1.1718571004216928e-13,6.355287432313019e-14,1.1368683772161603e-13,True,True
6149,f6149,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
6150,f6150,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6151,f6151,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6152,f6152,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6153,f6153,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6154,f6154,4.0194366942304644e-14,2.842170943040401e-14,2.842170943040401e-14,True,True
6155,f6155,5.783398860650275e-14,0.0,5.684341886080802e-14,True,True
6156,f6156,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
6157,f6157,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6158,f6158,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
6159,f6159,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6160,f6160,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
6161,f6161,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6162,f6162,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
6163,f6163,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
6164,f6164,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
6165,f6165,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
6166,f6166,1.1718571004216928e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6167,f6167,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6168,f6168,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
6169,f6169,1.1718571004216928e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
6170,f6170,2.2914314707516465e-13,0.0,2.2737367544323206e-13,True,True
6171,f6171,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6172,f6172,6.703246762680666e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
6173,f6173,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
6174,f6174,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6175,f6175,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6176,f6176,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6177,f6177,1.6077746776921858e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6178,f6178,1.1718571004216928e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6179,f6179,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6180,f6180,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6181,f6181,1.2710574864626038e-13,1.2710574864626038e-13,1.1368683772161603e-13,True,True
6182,f6182,8.038873388460929e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6183,f6183,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
6184,f6184,5.687116766346677e-14,8.881784197001252e-15,5.684341886080802e-14,True,True
6185,f6185,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6186,f6186,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6187,f6187,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
6188,f6188,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
6189,f6189,5.859285502108464e-14,5.695433295429594e-14,5.684341886080802e-14,True,True
6190,f6190,1.1368683772161603e-13,6.355287432313019e-14,1.1368683772161603e-13,True,True
6191,f6191,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
6192,f6192,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6193,f6193,3.9503975568966054e-14,1.4210854715202004e-14,3.68594044175552e-14,True,True
6194,f6194,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
6195,f6195,1.1457157353758233e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6196,f6196,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6197,f6197,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6198,f6198,1.214175959108492e-13,1.4210854715202004e-14,1.1368683772161603e-13,True,True
6199,f6199,8.038873388460929e-14,8.038873388460929e-14,5.684341886080802e-14,True,True
6200,f6200,1.1368683772161603e-13,8.038873388460929e-14,1.1368683772161603e-13,True,True
6201,f6201,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
6202,f6202,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6203,f6203,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6204,f6204,1.6077746776921858e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
6205,f6205,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6206,f6206,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6207,f6207,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6208,f6208,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
6209,f6209,1.1368683772161603e-13,7.105427357601002e-15,1.1368683772161603e-13,True,True
6210,f6210,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6211,f6211,1.2710574864626038e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
6212,f6212,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
6213,f6213,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6214,f6214,8.038873388460929e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6215,f6215,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6216,f6216,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6217,f6217,2.2737367544323206e-13,5.684341886080802e-14,2.2737367544323206e-13,True,True
6218,f6218,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
6219,f6219,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
6220,f6220,1.1457157353758233e-13,0.0,1.1368683772161603e-13,True,True
6221,f6221,6.355287432313019e-14,5.859285502108464e-14,5.684341886080802e-14,True,True
6222,f6222,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
6223,f6223,4.0194366942304644e-14,2.842170943040401e-14,2.842170943040401e-14,True,True
6224,f6224,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6225,f6225,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6226,f6226,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6227,f6227,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6228,f6228,8.038873388460929e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
6229,f6229,6.355287432313019e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
6230,f6230,1.1368683772161603e-13,1.1368683772161603e-13,5.684341886080802e-14,True,True
6231,f6231,1.6077746776921858e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6232,f6232,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
6233,f6233,1.2710574864626038e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
6234,f6234,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6235,f6235,5.859285502108464e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6236,f6236,1.6077746776921858e-13,0.0,1.1368683772161603e-13,True,True
6237,f6237,8.038873388460929e-14,8.038873388460929e-14,5.684341886080802e-14,True,True
6238,f6238,8.038873388460929e-14,8.038873388460929e-14,5.684341886080802e-14,True,True
6239,f6239,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6240,f6240,1.2710574864626038e-13,1.2710574864626038e-13,5.684341886080802e-14,True,True
6241,f6241,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6242,f6242,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6243,f6243,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6244,f6244,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6245,f6245,1.2710574864626038e-13,1.2710574864626038e-13,5.684341886080802e-14,True,True
6246,f6246,5.859285502108464e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6247,f6247,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
6248,f6248,5.929547246265982e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6249,f6249,1.1718571004216928e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6250,f6250,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
6251,f6251,1.6077746776921858e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
6252,f6252,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
6253,f6253,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6254,f6254,1.1718571004216928e-13,1.4210854715202004e-14,1.1368683772161603e-13,True,True
6255,f6255,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
6256,f6256,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6257,f6257,1.1718571004216928e-13,0.0,1.1368683772161603e-13,True,True
6258,f6258,1.1368683772161603e-13,6.355287432313019e-14,1.1368683772161603e-13,True,True
6259,f6259,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
6260,f6260,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6261,f6261,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
6262,f6262,6.848195442259891e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
6263,f6263,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
6264,f6264,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
6265,f6265,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
