usable_id,diagnostic_mode,amodal_px,visible_px,visible_fraction,f_total_record,runtime_s,n_cargo_placed,n_context_placed,explicit_occluder_placed,explicit_selected_object,occluder_side_actual,camera_distance_actual_m,projected_size_actual
618,cargo-only,4252,3290,0.7737535277516463,0.2262464722483537,10.323952674865723,1,0,False,,,8.072347793963758,0.12821513130661683
619,cargo-only,28223,26063,0.9234666761152251,0.07653332388477485,7.070598602294922,2,0,False,,,1.9570980562866247,0.8400207187178236
620,cargo-only,2242,2104,0.9384478144513827,0.0615521855486173,5.234879493713379,2,0,False,,,5.720692756376973,0.11855826636186204
621,cargo-only,3105,2361,0.7603864734299517,0.2396135265700483,6.026655435562134,2,0,False,,,6.380816810238894,0.10666210609427051
622,cargo-only,4877,4877,1.0,0.0,5.9605913162231445,2,0,False,,,3.2287542877104225,0.5757219447049471
623,cargo-only,137209,137209,1.0,0.0,9.749222993850708,0,0,False,,,1.4810107152911802,1.0486655128212774
624,cargo-only,44478,40435,0.9091011286478708,0.09089887135212915,8.21966552734375,1,0,False,,,2.9926321652941863,0.5090309832413445
625,cargo-only,1822,1371,0.752469813391877,0.24753018660812298,5.083083152770996,2,0,False,,,8.346956370737352,0.16417520229215654
626,cargo-only,158509,145862,0.920212732400053,0.07978726759994703,8.079202651977539,2,0,False,,,1.0996915176281108,1.3215603470390895
627,cargo-only,3281,2624,0.7997561718988113,0.20024382810118868,7.606049060821533,2,0,False,,,5.974287866676455,0.197643490314449
628,cargo-only,13039,11975,0.9183986502032364,0.08160134979676359,7.332692384719849,1,0,False,,,5.23457344610058,0.304224508162015
629,cargo-only,1583,1330,0.8401768793430195,0.15982312065698046,8.986377477645874,1,0,False,,,5.61130993468911,0.09369266307839184
630,cargo-only,39350,31924,0.8112833545108005,0.18871664548919953,7.057157278060913,2,0,False,,,2.4914201124271957,0.536210339818785
631,cargo-only,83808,83808,1.0,0.0,10.859869003295898,0,0,False,,,2.2231345166509153,0.7064265691864469
632,cargo-only,7782,7781,0.9998714983294783,0.0001285016705216968,5.410213470458984,2,0,False,,,2.8390574913888065,0.4413016583605203
633,cargo-only,17407,13994,0.8039294536680646,0.19607054633193544,5.718161582946777,2,0,False,,,2.3151405352458374,0.23150675855917743
634,cargo-only,27227,26700,0.9806442134645756,0.019355786535424357,5.553708076477051,2,0,False,,,2.567346378725334,0.6113884931326972
635,cargo-only,909,777,0.8547854785478548,0.1452145214521452,7.1430888175964355,2,0,False,,,9.509628186173218,0.18516399674256337
636,cargo-only,5239,4080,0.7787745753006299,0.22122542469937012,6.10345721244812,1,0,False,,,9.215756233284143,0.1577934725938467
637,cargo-only,22039,20673,0.9380189663777848,0.06198103362221519,5.879546165466309,2,0,False,,,1.591740310281846,0.39306503345877325
638,cargo-only,3282,3282,1.0,0.0,7.822571516036987,0,0,False,,,6.474434500302497,0.1471426919667181
639,cargo-only,3229,2545,0.7881697119851347,0.21183028801486525,4.944666147232056,2,0,False,,,9.447854458915918,0.1328605310107092
640,cargo-only,5995,5995,1.0,0.0,9.494027853012085,0,0,False,,,4.59135772495465,0.2115800982755509
641,cargo-only,29183,28883,0.9897200424904911,0.010279957509508941,7.121936082839966,2,0,False,,,1.8380801443389643,0.8357405268561987
642,cargo-only,45331,36162,0.7977322362180407,0.20226776378195932,6.041429042816162,2,0,False,,,1.71313550866775,0.3244701122903164
643,cargo-only,36125,35246,0.9756678200692042,0.02433217993079584,4.619682550430298,2,0,False,,,1.4788164019172574,0.7540262598779183
644,cargo-only,944,869,0.9205508474576272,0.07944915254237284,5.074195861816406,2,0,False,,,5.863258971340165,0.11310247211685298
645,cargo-only,33484,25708,0.7677696810416915,0.23223031895830848,6.915950059890747,1,0,False,,,3.7134311220873557,0.35676133234273527
646,cargo-only,88526,88526,1.0,0.0,13.924611568450928,0,0,False,,,1.122166232018045,0.4512943495610329
647,cargo-only,5839,5148,0.881657818119541,0.11834218188045897,7.1494903564453125,2,0,False,,,3.517703116945076,0.3302561269287232
648,cargo-only,107630,107630,1.0,0.0,9.393803358078003,0,0,False,,,0.891062088153617,1.5262933878906022
649,cargo-only,184736,184736,1.0,0.0,6.094006061553955,2,0,False,,,0.7524404609063428,2.717248287578867
650,cargo-only,3622,2803,0.7738818332413031,0.2261181667586969,5.528111219406128,2,0,False,,,9.594842786680418,0.1708400605483445
651,cargo-only,41002,41002,1.0,0.0,7.353700637817383,0,0,False,,,2.7210946181448348,0.5803971317714239
652,cargo-only,1874,1614,0.8612593383137673,0.13874066168623267,6.998761415481567,2,0,False,,,9.91858960659965,0.15755722148126933
653,cargo-only,12982,9728,0.7493452472654445,0.2506547527345555,5.493210792541504,2,0,False,,,4.206660995692384,0.22633134196511778
654,cargo-only,89575,78085,0.8717276025676807,0.12827239743231933,7.036776304244995,2,0,False,,,1.398255244177838,1.2642585334388756
655,cargo-only,9190,9189,0.9998911860718172,0.0001088139281828493,5.6671178340911865,2,0,False,,,3.334258769168561,0.2632805108139739
656,cargo-only,21932,20836,0.9500273572861572,0.04997264271384283,4.604424953460693,2,0,False,,,2.2816059213921673,0.6076681544897155
657,cargo-only,2232,1776,0.7956989247311828,0.20430107526881724,6.59302830696106,1,0,False,,,8.298970780485027,0.09859910880383574
658,cargo-only,22644,17848,0.7881999646705529,0.21180003532944713,8.576539278030396,1,0,False,,,3.1880865857269742,0.3928598790698855
659,cargo-only,29738,24652,0.8289730311386105,0.17102696886138946,5.2448039054870605,2,0,False,,,2.446024666985404,0.6861091413462127
660,cargo-only,16552,15094,0.9119139681005317,0.08808603189946829,14.443460464477539,1,0,False,,,3.7685101816042015,0.3276873554521061
661,cargo-only,8046,7106,0.8831717623663933,0.11682823763360672,6.585700511932373,1,0,False,,,6.610462084183013,0.11755533313702765
662,cargo-only,638,562,0.8808777429467085,0.11912225705329149,4.874741077423096,2,0,False,,,7.923865653266952,0.09634503978405225
663,cargo-only,90624,68543,0.75634489759887,0.24365510240112997,7.797583341598511,1,0,False,,,1.8965065430002765,0.7231842406410716
664,cargo-only,1540,1245,0.8084415584415584,0.1915584415584416,7.428590774536133,1,0,False,,,7.995323693782204,0.09791885898368857
665,cargo-only,55709,51865,0.9309985819167459,0.0690014180832541,7.76659083366394,2,0,False,,,1.7799579855852778,0.6424641712047257
666,cargo-only,1454,1332,0.9160935350756534,0.08390646492434661,4.887041330337524,2,0,False,,,5.265677635432615,0.14114511957215176
667,cargo-only,20853,18337,0.8793458974727857,0.12065410252721431,6.892784118652344,2,0,False,,,2.3959556202097954,0.5036232042872096
668,cargo-only,2551,2551,1.0,0.0,7.515869855880737,0,0,False,,,9.272273023309278,0.14913730233418648
669,cargo-only,31738,31738,1.0,0.0,5.345743656158447,2,0,False,,,1.4316174005425073,1.215863382451211
670,cargo-only,2555,2486,0.9729941291585127,0.02700587084148731,5.210563659667969,2,0,False,,,5.169179157048566,0.21390429983091405
671,cargo-only,81474,64704,0.794167464467192,0.205832535532808,5.18654203414917,2,0,False,,,1.8862020488465776,0.8143579996534852
672,cargo-only,80741,68068,0.8430413296838037,0.15695867031619626,10.716694116592407,1,0,False,,,1.7494443437361369,0.4899843668763645
673,cargo-only,5936,4431,0.7464622641509434,0.2535377358490566,6.188275337219238,1,0,False,,,7.594040026320653,0.1698982374394148
674,cargo-only,1276,932,0.7304075235109718,0.2695924764890282,5.960851430892944,2,0,False,,,7.80284944934799,0.07311514670587478
675,cargo-only,55031,55031,1.0,0.0,7.250306606292725,0,0,False,,,2.3905938591060356,0.7287249739491988
676,cargo-only,4074,3212,0.7884143348060874,0.21158566519391264,10.11273455619812,1,0,False,,,7.2697639450356375,0.19881876077909072
677,cargo-only,647,584,0.9026275115919629,0.09737248840803714,6.4165637493133545,2,0,False,,,9.742163881173234,0.10077436494739808
678,cargo-only,38771,38401,0.9904567847102216,0.009543215289778417,8.347158432006836,2,0,False,,,1.8261767098344115,0.5691404713758198
679,cargo-only,47957,47957,1.0,0.0,5.616886615753174,2,0,False,,,1.2354580626675593,0.7470833781005398
680,cargo-only,1123,920,0.8192341941228851,0.18076580587711488,5.917424917221069,1,0,False,,,6.98015583223495,0.09906883789858281
681,cargo-only,47405,40929,0.8633899377702774,0.1366100622297226,6.996796369552612,2,0,False,,,1.4107412227285536,1.2144996899262477
682,cargo-only,23621,18555,0.7855298251555819,0.2144701748444181,8.971084356307983,1,0,False,,,3.7674708256134335,0.3304221020520525
683,cargo-only,5847,4727,0.8084487771506755,0.19155122284932447,6.026973247528076,1,0,False,,,3.431020419069554,0.26206026823910233
684,cargo-only,2617,2287,0.8739014138326328,0.12609858616736724,6.172721862792969,1,0,False,,,9.7314789421639,0.12659046465259705
685,cargo-only,23839,19145,0.8030957674399094,0.1969042325600906,6.469308376312256,1,0,False,,,2.9369251923120787,0.2859222267169598
686,cargo-only,4018,3687,0.9176207068193131,0.08237929318068693,7.666161060333252,2,0,False,,,5.934505501024434,0.26877148739478024
687,cargo-only,17301,17069,0.9865903704988152,0.01340962950118485,5.578958034515381,2,0,False,,,2.9286840547067,0.6054081624030417
688,cargo-only,49350,38620,0.7825734549138804,0.21742654508611958,4.658640384674072,2,0,False,,,1.90782774333017,0.762822676419586
689,cargo-only,12171,10228,0.8403582285761235,0.15964177142387648,6.516576766967773,2,0,False,,,2.318092016018967,0.25298055334075414
690,cargo-only,79662,76765,0.9636338530290477,0.03636614697095231,5.951480865478516,2,0,False,,,1.1203453564651558,1.2990135701259478
691,cargo-only,3478,2991,0.8599769982748706,0.14002300172512938,7.335794687271118,2,0,False,,,9.918185950335278,0.13925883454676233
692,cargo-only,18797,16741,0.8906208437516625,0.1093791562483375,5.413586378097534,1,0,False,,,2.6856333643711365,0.6828382721967461
693,cargo-only,5921,4459,0.7530822496199966,0.2469177503800034,8.269279718399048,1,0,False,,,7.1011765576063395,0.13567695602419746
694,cargo-only,20291,18761,0.9245971120201074,0.07540288797989259,7.367290496826172,1,0,False,,,4.081974501322477,0.437085640037135
695,cargo-only,3707,3328,0.8977609927164824,0.10223900728351765,5.9639809131622314,2,0,False,,,3.012079849573822,0.23352636437335783
696,cargo-only,37507,30976,0.8258725037992908,0.17412749620070922,4.86106538772583,2,0,False,,,1.4612028742286036,0.851578857191414
697,cargo-only,2604,2168,0.8325652841781874,0.16743471582181257,5.154809236526489,2,0,False,,,7.242158867046989,0.10632343665225014
698,cargo-only,101466,101466,1.0,0.0,13.689662456512451,0,0,False,,,1.4730861108979518,0.8430140828713636
699,cargo-only,73474,69406,0.9446334757873533,0.05536652421264665,5.431320667266846,1,0,False,,,1.1938030593879674,1.4047310852550579
700,cargo-only,26997,20671,0.7656776678890247,0.2343223321109753,5.7836997509002686,2,0,False,,,2.1592141304108385,0.30125021764709203
701,cargo-only,12101,11409,0.9428146434178993,0.057185356582100666,5.149439096450806,2,0,False,,,2.0880827790553544,0.570340168165081
702,cargo-only,2095,2056,0.9813842482100239,0.018615751789976098,5.597551107406616,2,0,False,,,4.1484255258740195,0.1839022631070831
703,cargo-only,94849,90678,0.9560248394817025,0.04397516051829753,5.490624666213989,2,0,False,,,1.3953352065115614,0.755800956228745
704,cargo-only,38077,38077,1.0,0.0,4.451411008834839,2,0,False,,,1.2558914316990575,1.4437515553368458
705,cargo-only,17375,13338,0.7676546762589928,0.23234532374100725,7.379764556884766,2,0,False,,,3.6862275740755193,0.38323076779085924
706,cargo-only,2975,2343,0.787563025210084,0.21243697478991597,7.219850540161133,1,0,False,,,9.176855273851169,0.1274759618552201
707,cargo-only,142278,130568,0.9176963409662773,0.08230365903372272,5.697515964508057,2,0,False,,,1.0023275966907088,1.498056337903563
708,cargo-only,2783,2245,0.8066834351419332,0.1933165648580668,10.79800796508789,2,0,False,,,9.391991535004182,0.12306000496410176
709,cargo-only,12572,10889,0.866131084950684,0.13386891504931597,5.604503870010376,1,0,False,,,3.8546965582316766,0.32050837998333775
710,cargo-only,93304,72393,0.775883134699477,0.224116865300523,6.169978618621826,1,0,False,,,1.809657942139686,0.95419343780889
711,cargo-only,14007,13002,0.9282501606339687,0.0717498393660313,7.069106817245483,1,0,False,,,4.730972636243017,0.16896211747756182
712,cargo-only,94452,71056,0.7522974632617626,0.2477025367382374,5.385705471038818,2,0,False,,,1.9382128942843246,0.77703068994328
713,cargo-only,1390,1119,0.8050359712230216,0.19496402877697838,7.381967544555664,2,0,False,,,8.555599597348499,0.11179025199567777
714,cargo-only,10477,8409,0.8026152524577647,0.19738474754223534,10.19204592704773,1,0,False,,,5.626115861714219,0.24634738547291185
715,cargo-only,16135,12744,0.7898357607685157,0.2101642392314843,6.165363073348999,1,0,False,,,3.350434393928921,0.2669261463418267
716,cargo-only,117533,93637,0.7966868879378558,0.2033131120621442,4.5955259799957275,2,0,False,,,1.6264926974198843,0.8190857843721577
717,cargo-only,1594,1194,0.7490589711417817,0.25094102885821834,7.12031626701355,2,0,False,,,5.8609734656358246,0.128937675434757
718,cargo-only,2696,2696,1.0,0.0,5.7679338455200195,2,0,False,,,5.829992631001231,0.1450423388947926
719,cargo-only,15266,15151,0.9924669199528364,0.007533080047163576,4.960434913635254,2,0,False,,,2.645982184311363,0.6081638225119332
720,cargo-only,164873,164873,1.0,0.0,10.017723798751831,0,0,False,,,0.9452946595008865,1.8650764022512167
721,cargo-only,253931,199210,0.7845044519968023,0.2154955480031977,8.231518268585205,1,0,False,,,1.1126321670662964,0.8703904973464328
722,cargo-only,12896,10370,0.8041253101736973,0.19587468982630274,5.135540008544922,2,0,False,,,2.8040446051055685,0.6338812057108107
723,cargo-only,5076,5076,1.0,0.0,10.377054452896118,0,0,False,,,8.126399093162673,0.20090826812733403
724,cargo-only,1054,924,0.8766603415559773,0.12333965844402273,5.20832085609436,2,0,False,,,8.262342150887259,0.132477538454083
725,cargo-only,999,837,0.8378378378378378,0.16216216216216217,5.952914237976074,1,0,False,,,6.97916481583797,0.0881050316162361
726,cargo-only,148365,118887,0.8013143261550905,0.19868567384490954,7.5665857791900635,2,0,False,,,1.3446937683561986,0.8069345249589369
727,cargo-only,14052,11348,0.807571875889553,0.19242812411044696,8.782179832458496,1,0,False,,,5.30458875375905,0.28273893551021373
728,cargo-only,6814,5649,0.8290284707954212,0.1709715292045788,6.9644105434417725,1,0,False,,,4.242079459141415,0.202807237739181
729,cargo-only,12216,12216,1.0,0.0,7.29271674156189,2,0,False,,,3.1284541750057904,0.49818931077443807
730,cargo-only,244240,244240,1.0,0.0,7.750878095626831,0,0,False,,,1.0579094667630915,0.9843424188104142
731,cargo-only,64188,54972,0.8564217610768368,0.14357823892316324,7.0184266567230225,2,0,False,,,2.1668663400024517,0.6308893794578034
732,cargo-only,5712,4701,0.8230042016806722,0.17699579831932777,6.1135945320129395,2,0,False,,,4.975766290275978,0.1854890793303426
733,cargo-only,21027,16276,0.7740524088077234,0.2259475911922766,6.381892204284668,1,0,False,,,3.8713694669459358,0.2710292380997681
734,cargo-only,1383,1383,1.0,0.0,7.807133197784424,0,0,False,,,9.959111985639794,0.10000100771360447
735,cargo-only,71780,69259,0.9648787963220953,0.03512120367790472,4.621711254119873,2,0,False,,,0.9714489026621957,1.7201078598509405
736,cargo-only,30955,26821,0.8664513002745922,0.13354869972540784,10.844813823699951,2,0,False,,,2.527557287139957,0.5422229937269315
737,cargo-only,5330,4409,0.827204502814259,0.17279549718574105,5.08465838432312,2,0,False,,,7.361812612571154,0.10646617331757179
738,cargo-only,13808,13808,1.0,0.0,5.5287230014801025,2,0,False,,,2.0620043398293397,0.5316740337596243
739,cargo-only,167350,150775,0.900956080071706,0.09904391992829398,7.211220026016235,1,0,False,,,1.4798106069003192,0.9461272108852821
740,cargo-only,2159,1740,0.8059286706808708,0.19407132931912918,7.276656866073608,1,0,False,,,4.6161806062048365,0.12652959987097664
741,cargo-only,4020,3661,0.9106965174129353,0.08930348258706466,5.909862279891968,2,0,False,,,5.947334270073851,0.16737861558622863
742,cargo-only,84232,74001,0.8785378478487985,0.12146215215120149,5.579221725463867,2,0,False,,,1.660807215958224,0.9968327681020629
743,cargo-only,31896,31895,0.9999686481063457,3.135189365433e-05,6.233892202377319,2,0,False,,,1.7223803172836523,0.8452415954896016
744,cargo-only,11636,11442,0.9833276039876246,0.016672396012375357,6.953376531600952,2,0,False,,,2.144798058504772,0.43413734893874806
745,cargo-only,5432,4573,0.8418630338733432,0.15813696612665684,4.5222814083099365,2,0,False,,,4.005615540795637,0.3531707876377662
746,cargo-only,66642,52708,0.7909126376759401,0.2090873623240599,5.435157299041748,2,0,False,,,2.2182369557065282,0.6064575319130071
747,cargo-only,13781,10758,0.7806400116101879,0.21935998838981208,6.2423484325408936,1,0,False,,,3.7342771401467263,0.2779232949094184
748,cargo-only,26998,21433,0.793873620268168,0.206126379731832,7.128038167953491,1,0,False,,,2.401007218810588,0.42713627059852255
749,cargo-only,72620,63561,0.8752547507573671,0.12474524924263286,4.766844272613525,2,0,False,,,1.434874919708242,1.24121435924924
750,cargo-only,2008,1690,0.8416334661354582,0.1583665338645418,5.018182039260864,2,0,False,,,7.150755255440482,0.16806123773865056
751,cargo-only,4170,3467,0.8314148681055156,0.16858513189448443,8.133325815200806,2,0,False,,,5.468269116647045,0.13105657010810218
752,cargo-only,6566,5173,0.7878464818763327,0.21215351812366734,4.974251985549927,2,0,False,,,6.578866446339554,0.2971502275519617
753,cargo-only,2560,2038,0.79609375,0.20390624999999996,7.315481185913086,1,0,False,,,6.132179575021832,0.09820025914234129
754,cargo-only,68967,68310,0.9904737048153465,0.009526295184653533,5.348080635070801,2,0,False,,,1.293620990845194,1.2753926439169123
755,cargo-only,126122,126122,1.0,0.0,12.325102090835571,0,0,False,,,1.7503932220541534,0.8712836581372855
756,cargo-only,30936,30936,1.0,0.0,7.579896688461304,0,0,False,,,1.681785619669507,0.403588713956767
757,cargo-only,79027,71722,0.9075632378807243,0.09243676211927565,6.825302362442017,2,0,False,,,1.3929554138759352,0.6798178237456443
758,cargo-only,16694,14984,0.8975679884988619,0.10243201150113812,5.889854669570923,1,0,False,,,3.095120848347794,0.41831078859334847
759,cargo-only,8632,6778,0.7852177942539388,0.21478220574606122,7.207025051116943,2,0,False,,,6.092550940887253,0.1960232819233628
760,cargo-only,27559,26604,0.96534707355129,0.034652926448709986,6.089559078216553,2,0,False,,,2.231565534167673,0.49384441970928566
761,cargo-only,2254,2075,0.9205856255545697,0.07941437444543031,5.194637775421143,2,0,False,,,5.301573321917491,0.2346567509160593
762,cargo-only,85645,78960,0.9219452390682469,0.07805476093175312,6.828896999359131,2,0,False,,,1.2438043564557273,0.8676065078805049
763,cargo-only,2494,2443,0.979550922213312,0.02044907778668803,6.80198073387146,1,0,False,,,8.748886302015466,0.16425865334098438
764,cargo-only,27018,27018,1.0,0.0,7.339824914932251,0,0,False,,,3.641639215770474,0.40899811527339497
765,cargo-only,1595,1240,0.7774294670846394,0.22257053291536055,5.895730018615723,1,0,False,,,9.50889936472107,0.12800285210009274
766,cargo-only,105268,103747,0.9855511646464262,0.014448835353573775,7.008404016494751,1,0,False,,,1.5983699888871306,1.0186596675958457
767,cargo-only,4697,4150,0.8835426868213754,0.11645731317862462,11.375468492507935,2,0,False,,,7.0792232728290365,0.19339657066139743
768,cargo-only,16487,13148,0.7974767999029538,0.20252320009704616,10.478885650634766,1,0,False,,,5.2081679418091085,0.18433493208126248
769,cargo-only,55602,45352,0.815654113161397,0.18434588683860298,5.257290601730347,2,0,False,,,2.2088395049418206,0.6844524784629877
770,cargo-only,929,731,0.7868675995694295,0.21313240043057047,4.528335094451904,2,0,False,,,8.95253213985929,0.12060702319352745
771,cargo-only,41155,37253,0.9051877050176164,0.09481229498238364,4.770370960235596,2,0,False,,,1.2668225155133468,0.7652085947516488
772,cargo-only,6572,6161,0.93746195982958,0.06253804017041997,5.017149209976196,2,0,False,,,2.708732697857476,0.18839182256386072
773,cargo-only,54194,54194,1.0,0.0,9.90875792503357,0,0,False,,,2.4506384727353097,0.41244543638058545
774,cargo-only,3177,2568,0.8083097261567517,0.19169027384324833,6.709534168243408,2,0,False,,,3.9505747666776916,0.16044910634126328
775,cargo-only,6671,6629,0.993704092339979,0.006295907660020972,6.404942512512207,2,0,False,,,2.8935371634348432,0.5145626263375526
776,cargo-only,28106,22739,0.8090443321710666,0.19095566782893336,10.85840892791748,2,0,False,,,3.2281906016487474,0.5254090899282139
777,cargo-only,861,684,0.794425087108014,0.20557491289198604,5.242820978164673,2,0,False,,,8.824875676396422,0.1076902450139717
778,cargo-only,1735,1446,0.8334293948126801,0.16657060518731992,7.270865201950073,1,0,False,,,6.463809890765125,0.1346881234800696
779,cargo-only,7248,7173,0.9896523178807947,0.010347682119205337,4.541208982467651,2,0,False,,,2.9484119288925683,0.3781565259827967
780,cargo-only,120110,120110,1.0,0.0,9.954663038253784,0,0,False,,,1.709790161361982,0.5955359243784442
781,cargo-only,19192,15549,0.8101813255523135,0.18981867444768652,7.1755757331848145,1,0,False,,,4.114483293816099,0.2967717613769862
782,cargo-only,6695,5329,0.79596713965646,0.20403286034353996,5.0439722537994385,2,0,False,,,2.9776847671932005,0.23822069087681486
783,cargo-only,1850,1454,0.7859459459459459,0.2140540540540541,6.7441771030426025,2,0,False,,,7.103139223703064,0.137642247767719
784,cargo-only,295767,236215,0.7986523175337343,0.20134768246626567,8.003227233886719,2,0,False,,,0.6645919558402736,2.359804487010512
785,cargo-only,97430,81795,0.8395258134044955,0.1604741865955045,4.557094573974609,2,0,False,,,1.284376747649039,1.5327240382949077
786,cargo-only,2104,1695,0.8056083650190115,0.19439163498098855,6.125356674194336,2,0,False,,,5.504284737523354,0.15654882732381464
787,cargo-only,26301,20670,0.7859016767423291,0.21409832325767086,5.319647789001465,2,0,False,,,2.522039999363633,0.5799229905447771
788,cargo-only,1329,1112,0.836719337848006,0.163280662151994,5.222276926040649,2,0,False,,,6.881604469087624,0.12819976261576152
789,cargo-only,47316,36248,0.7660833544678333,0.23391664553216673,10.220176219940186,1,0,False,,,3.059731666844578,0.4412866561052961
790,cargo-only,47897,44890,0.9372194500699418,0.06278054993005822,4.661519527435303,2,0,False,,,1.4596944570337638,0.8791351118010649
791,cargo-only,75972,75972,1.0,0.0,10.115082025527954,0,0,False,,,2.4104575906074075,0.4243345849958459
792,cargo-only,69895,69895,1.0,0.0,5.179865837097168,2,0,False,,,1.273617289457501,1.0108312649969267
793,cargo-only,6564,5102,0.7772699573430835,0.22273004265691654,10.22110104560852,1,0,False,,,7.965522312320542,0.22783768738421525
794,cargo-only,2527,1888,0.7471309853581322,0.25286901464186784,4.969856262207031,2,0,False,,,5.342948295341799,0.11506798575938607
795,cargo-only,69380,59955,0.8641539348515422,0.13584606514845776,6.165302515029907,1,0,False,,,2.2317642860461366,0.45717921314411675
796,cargo-only,3682,3085,0.8378598587724063,0.16214014122759368,7.9983813762664795,2,0,False,,,5.211715838547439,0.14195350083318636
797,cargo-only,4130,4019,0.9731234866828087,0.02687651331719132,6.886499643325806,2,0,False,,,5.939371636900237,0.2905339724145984
798,cargo-only,22160,19736,0.8906137184115523,0.10938628158844765,5.439011335372925,2,0,False,,,3.0409552368749595,0.4227515582052495
799,cargo-only,130292,130292,1.0,0.0,7.3173627853393555,0,0,False,,,1.6914741286175563,0.8109659268974209
800,context-rich,8025,7339,0.9145171339563863,0.08548286604361366,22.907906532287598,2,3,False,,,3.2873754579690937,0.24929817260071716
801,context-rich,24136,24136,1.0,0.0,8.395285606384277,0,3,False,,,1.7328302792593366,0.8640800054007828
802,context-rich,13074,13073,0.9999235123145174,7.648768548262908e-05,8.040517091751099,0,3,False,,,4.379453235473795,0.3408729720273127
803,context-rich,1223,1223,1.0,0.0,9.609708309173584,0,3,False,,,8.899523898775556,0.14515804566151852
804,context-rich,1757,1224,0.6966420034149118,0.3033579965850882,17.70290994644165,2,3,False,,,7.677151805156849,0.15097496948024328
805,context-rich,3441,3441,1.0,0.0,12.144616603851318,0,3,False,,,3.4983795536804494,0.1534486363512279
806,context-rich,23425,23425,1.0,0.0,22.615551948547363,2,3,False,,,2.082588221250443,0.588643372268255
807,context-rich,15150,15150,1.0,0.0,8.617765188217163,0,3,False,,,3.4152838787041424,0.4555868326498551
808,context-rich,2848,2848,1.0,0.0,15.263241291046143,0,3,False,,,6.857757126249136,0.12408146051718613
809,context-rich,3514,3514,1.0,0.0,8.525514125823975,0,3,False,,,8.116086493917411,0.13797208993260904
810,context-rich,13236,13236,1.0,0.0,13.125932931900024,0,3,False,,,3.2051679011000274,0.1821901884957412
811,context-rich,7404,7404,1.0,0.0,6.679600954055786,2,0,False,,,3.1575190039555667,0.3246968929169976
812,context-rich,113662,112499,0.989767908359874,0.010232091640125951,16.81238842010498,0,2,False,,,1.1298108903368194,0.7317554143055436
813,context-rich,22190,18708,0.8430824695808923,0.15691753041910772,33.29118990898132,2,2,False,,,2.632833404714435,0.4041078974191125
814,context-rich,726,726,1.0,0.0,14.946223020553589,0,3,False,,,6.3646117387089305,0.11467659151332826
815,context-rich,23076,23076,1.0,0.0,26.794682025909424,0,3,False,,,3.9570032180453576,0.24727742804525085
816,context-rich,1918,1697,0.8847758081334723,0.11522419186652766,41.75178146362305,2,3,False,,,8.32790162403561,0.22841104291370662
817,context-rich,194081,194081,1.0,0.0,6.857568979263306,0,0,False,,,1.105314703537004,1.9265350455950518
818,context-rich,93973,93973,1.0,0.0,11.10246753692627,0,1,False,,,1.7455436736999195,0.608978774352463
819,context-rich,45718,45718,1.0,0.0,19.131582498550415,0,3,False,,,2.706445787946429,0.32879734961388446
820,context-rich,2668,2064,0.7736131934032984,0.22638680659670163,17.364354610443115,1,3,False,,,9.126515015649913,0.12999632921834423
821,context-rich,24302,21802,0.8971278084108304,0.1028721915891696,16.06872272491455,1,3,False,,,4.076815247385612,0.3715899801520168
822,context-rich,2647,2647,1.0,0.0,10.986629009246826,0,3,False,,,7.19382587310052,0.12565713669353373
823,context-rich,133770,133770,1.0,0.0,12.576871633529663,0,1,False,,,1.3536525992268673,0.9461228134512123
824,context-rich,16945,16945,1.0,0.0,9.937310695648193,0,3,False,,,4.4218986333509545,0.2254233913117238
825,context-rich,949,799,0.8419388830347735,0.1580611169652265,29.240635633468628,0,3,False,,,9.868563321298783,0.15700005783745305
826,context-rich,33611,30678,0.9127369016095921,0.08726309839040791,22.67554235458374,2,3,False,,,1.2952922066899972,0.7600843105091014
827,context-rich,305235,305235,1.0,0.0,5.245147228240967,0,0,False,,,0.9185300386336777,1.8422745408054382
828,context-rich,11269,8891,0.7889786138965303,0.21102138610346965,15.575308322906494,1,3,False,,,3.8214825696112884,0.21740162289163878
829,context-rich,95353,69599,0.7299088649544325,0.2700911350455675,20.848809719085693,1,3,False,,,1.8068485709785276,0.9448074986302932
830,context-rich,82324,81496,0.9899421796802876,0.010057820319712363,20.3271267414093,0,3,False,,,1.6264154594166138,0.7614472108802567
831,context-rich,4362,3427,0.7856487849610271,0.21435121503897292,30.27969193458557,1,3,False,,,8.614739536953893,0.09331158353240264
832,context-rich,22362,19044,0.8516232895089885,0.14837671049101153,31.923633575439453,2,2,False,,,1.728794768504173,0.5572686944312807
833,context-rich,3292,3292,1.0,0.0,12.280057668685913,0,3,False,,,7.448302547918073,0.14452896972990054
834,context-rich,18507,18507,1.0,0.0,15.239062786102295,0,3,False,,,4.235488099196712,0.3259783544950846
835,context-rich,11647,9365,0.8040697175238258,0.19593028247617417,18.703408002853394,1,3,False,,,4.512289799419552,0.23860147069167922
836,context-rich,9222,9222,1.0,0.0,10.217512607574463,0,3,False,,,3.592725584848834,0.4153050364890303
837,context-rich,95476,72247,0.7567032552683397,0.2432967447316603,13.378138303756714,1,3,False,,,2.0746123321640377,0.6765928352859275
838,context-rich,8061,6275,0.7784393995782161,0.22156060042178394,12.186804294586182,2,3,False,,,5.474012474749067,0.26301200189230656
