usable_id,diagnostic_mode,n_context_requested,n_context_placed,n_context_visible,context_visible_pixel_ratio,context_screen_area_ratio,context_placement_attempts,context_reject_counts_by_reason,context_support_pass,cargo_on,n_cargo_placed,f_total_record,amodal_px,visible_px,runtime_s,rgb_rel
800,context-rich,3,3,3,1.0,0.07504873294346978,9,"{""support"": 3, ""collision"": 3}",True,True,2,0.08548286604361366,8025,7339,22.907906532287598,rgb/f0800_rgb.png
801,context-rich,3,3,3,1.0,0.49442997685185186,6,"{""support"": 3}",True,False,0,0.0,24136,24136,8.395285606384277,rgb/f0801_rgb.png
802,context-rich,3,3,3,1.0,0.038492838541666664,10,"{""support"": 3, ""collision"": 4}",True,False,0,7.648768548262908e-05,13074,13073,8.040517091751099,rgb/f0802_rgb.png
803,context-rich,3,3,3,1.0,0.05517578125,22,"{""occlusion_budget"": 1, ""collision"": 16, ""support"": 1, ""camera_clearance"": 1}",True,False,0,0.0,1223,1223,9.609708309173584,rgb/f0803_rgb.png
804,context-rich,3,3,3,1.0,0.3306477864583333,14,"{""occlusion_budget"": 3, ""support"": 6, ""collision"": 2}",True,True,2,0.3033579965850882,1757,1224,17.70290994644165,rgb/f0804_rgb.png
805,context-rich,3,3,2,0.6666666666666666,0.1495949074074074,9,"{""support"": 4, ""collision"": 2}",True,False,0,0.0,3441,3441,12.144616603851318,rgb/f0805_rgb.png
806,context-rich,3,3,3,1.0,0.11196393762183236,46,"{""camera_clearance"": 3, ""support"": 19, ""collision"": 11, ""occlusion_budget"": 10}",True,True,2,0.0,23425,23425,22.615551948547363,rgb/f0806_rgb.png
807,context-rich,3,3,3,1.0,0.041666666666666664,9,"{""collision"": 3, ""support"": 3}",True,False,0,0.0,15150,15150,8.617765188217163,rgb/f0807_rgb.png
808,context-rich,3,3,3,1.0,0.13505116959064328,6,"{""support"": 3}",True,False,0,0.0,2848,2848,15.263241291046143,rgb/f0808_rgb.png
809,context-rich,3,3,3,1.0,0.017415364583333332,7,"{""support"": 4}",True,False,0,0.0,3514,3514,8.525514125823975,rgb/f0809_rgb.png
810,context-rich,3,3,3,1.0,0.0029658564814814816,6,"{""support"": 3}",True,False,0,0.0,13236,13236,13.125932931900024,rgb/f0810_rgb.png
811,context-rich,3,0,0,0.0,0.0,0,{},True,True,2,0.0,7404,7404,6.679600954055786,rgb/f0811_rgb.png
812,context-rich,3,2,2,1.0,0.10896809895833333,184,"{""support"": 167, ""collision"": 15}",True,False,0,0.010232091640125951,113662,112499,16.81238842010498,rgb/f0812_rgb.png
813,context-rich,3,2,2,1.0,0.2682748538011696,183,"{""camera_clearance"": 44, ""occlusion_budget"": 15, ""collision"": 26, ""support"": 96}",True,True,2,0.15691753041910772,22190,18708,33.29118990898132,rgb/f0813_rgb.png
814,context-rich,3,3,3,1.0,0.7160373263888888,13,"{""occlusion_budget"": 1, ""support"": 7, ""collision"": 2}",True,False,0,0.0,726,726,14.946223020553589,rgb/f0814_rgb.png
815,context-rich,3,3,3,1.0,0.1997441520467836,24,"{""support"": 4, ""collision"": 5, ""occlusion_budget"": 12}",True,False,0,0.0,23076,23076,26.794682025909424,rgb/f0815_rgb.png
816,context-rich,3,3,3,1.0,0.3199508101851852,68,"{""support"": 23, ""occlusion_budget"": 27, ""collision"": 13, ""camera_clearance"": 2}",True,True,2,0.11522419186652766,1918,1697,41.75178146362305,rgb/f0816_rgb.png
817,context-rich,3,0,0,0.0,0.0,0,{},True,False,0,0.0,194081,194081,6.857568979263306,rgb/f0817_rgb.png
818,context-rich,3,1,1,1.0,0.1437355324074074,199,"{""support"": 198}",True,True,0,0.0,93973,93973,11.10246753692627,rgb/f0818_rgb.png
819,context-rich,3,3,3,1.0,0.015655458089668617,24,"{""collision"": 12, ""support"": 7, ""occlusion_budget"": 2}",True,False,0,0.0,45718,45718,19.131582498550415,rgb/f0819_rgb.png
820,context-rich,3,3,3,1.0,0.03857421875,14,"{""support"": 5, ""collision"": 6}",True,True,1,0.22638680659670163,2668,2064,17.364354610443115,rgb/f0820_rgb.png
821,context-rich,3,3,3,1.0,0.040608723958333336,24,"{""support"": 21}",True,True,1,0.1028721915891696,24302,21802,16.06872272491455,rgb/f0821_rgb.png
822,context-rich,3,3,3,1.0,0.118408203125,6,"{""support"": 3}",True,False,0,0.0,2647,2647,10.986629009246826,rgb/f0822_rgb.png
823,context-rich,3,1,1,1.0,0.17928059895833334,199,"{""collision"": 9, ""camera_clearance"": 8, ""occlusion_budget"": 1, ""support"": 180}",True,False,0,0.0,133770,133770,12.576871633529663,rgb/f0823_rgb.png
824,context-rich,3,3,3,1.0,0.4058845029239766,10,"{""collision"": 1, ""support"": 4, ""occlusion_budget"": 2}",True,False,0,0.0,16945,16945,9.937310695648193,rgb/f0824_rgb.png
825,context-rich,3,3,3,1.0,0.3356119791666667,28,"{""occlusion_budget"": 17, ""support"": 7, ""collision"": 1}",True,False,0,0.1580611169652265,949,799,29.240635633468628,rgb/f0825_rgb.png
826,context-rich,3,3,3,1.0,0.2972819010416667,26,"{""support"": 21, ""collision"": 2}",True,True,2,0.08726309839040791,33611,30678,22.67554235458374,rgb/f0826_rgb.png
827,context-rich,3,0,0,0.0,0.0,0,{},True,False,0,0.0,305235,305235,5.245147228240967,rgb/f0827_rgb.png
828,context-rich,3,3,3,1.0,0.043764467592592594,27,"{""support"": 18, ""occlusion_budget"": 5, ""collision"": 1}",True,True,1,0.21102138610346965,11269,8891,15.575308322906494,rgb/f0828_rgb.png
829,context-rich,3,3,3,1.0,0.3226725260416667,85,"{""support"": 49, ""occlusion_budget"": 4, ""collision"": 29}",True,True,1,0.2700911350455675,95353,69599,20.848809719085693,rgb/f0829_rgb.png
830,context-rich,3,3,3,1.0,0.16861979166666666,86,"{""support"": 53, ""collision"": 30}",True,False,0,0.010057820319712363,82324,81496,20.3271267414093,rgb/f0830_rgb.png
831,context-rich,3,3,3,1.0,0.028326023391812866,15,"{""support"": 4, ""occlusion_budget"": 8}",True,True,1,0.21435121503897292,4362,3427,30.27969193458557,rgb/f0831_rgb.png
832,context-rich,3,2,2,1.0,0.4376627604166667,185,"{""occlusion_budget"": 14, ""collision"": 24, ""support"": 143, ""camera_clearance"": 2}",True,True,2,0.14837671049101153,22362,19044,31.923633575439453,rgb/f0832_rgb.png
833,context-rich,3,3,3,1.0,0.10910087719298246,6,"{""support"": 3}",True,False,0,0.0,3292,3292,12.280057668685913,rgb/f0833_rgb.png
834,context-rich,3,3,3,1.0,0.242431640625,39,"{""support"": 28, ""collision"": 8}",True,False,0,0.0,18507,18507,15.239062786102295,rgb/f0834_rgb.png
835,context-rich,3,3,3,1.0,0.10696881091617934,13,"{""support"": 4, ""collision"": 5, ""occlusion_budget"": 1}",True,True,1,0.19593028247617417,11647,9365,18.703408002853394,rgb/f0835_rgb.png
836,context-rich,3,3,3,1.0,0.32609953703703703,14,"{""support"": 8, ""occlusion_budget"": 3}",True,False,0,0.0,9222,9222,10.217512607574463,rgb/f0836_rgb.png
837,context-rich,3,3,3,1.0,0.0947265625,70,"{""support"": 44, ""collision"": 23}",True,True,1,0.2432967447316603,95476,72247,13.378138303756714,rgb/f0837_rgb.png
838,context-rich,3,3,3,1.0,0.1701388888888889,18,"{""support"": 5, ""collision"": 10}",True,True,2,0.22156060042178394,8061,6275,12.186804294586182,rgb/f0838_rgb.png
839,context-rich,3,3,3,1.0,0.055745442708333336,29,"{""support"": 9, ""occlusion_budget"": 15, ""collision"": 2}",True,False,0,0.0,5765,5765,24.95899200439453,rgb/f0839_rgb.png
840,context-rich,3,3,3,1.0,0.13444200779727095,11,"{""collision"": 3, ""occlusion_budget"": 4, ""support"": 1}",True,True,2,0.1388286334056399,1844,1588,18.605403900146484,rgb/f0840_rgb.png
841,context-rich,3,0,0,0.0,0.0,0,{},True,True,2,0.0,175276,175276,10.779520273208618,rgb/f0841_rgb.png
842,context-rich,3,3,3,1.0,0.3787434895833333,103,"{""support"": 76, ""collision"": 17, ""camera_clearance"": 1, ""occlusion_budget"": 6}",True,False,0,0.05190112659353696,53968,51167,17.256685972213745,rgb/f0842_rgb.png
843,context-rich,3,3,3,1.0,0.116455078125,29,"{""support"": 10, ""occlusion_budget"": 16}",True,False,0,0.0,9037,9037,25.610695362091064,rgb/f0843_rgb.png
844,context-rich,3,3,2,0.6666666666666666,0.3170687134502924,16,"{""support"": 7, ""collision"": 6}",True,True,2,0.11777333268283163,61491,54249,16.43565845489502,rgb/f0844_rgb.png
845,context-rich,3,0,0,0.0,0.0,0,{},True,True,1,0.2111913357400722,2770,2185,9.626767873764038,rgb/f0845_rgb.png
846,context-rich,3,3,3,1.0,0.08748372395833333,52,"{""collision"": 6, ""support"": 42, ""occlusion_budget"": 1}",True,False,0,0.0,135242,135242,9.412211418151855,rgb/f0846_rgb.png
847,context-rich,3,3,3,1.0,0.21354166666666666,13,"{""support"": 4, ""occlusion_budget"": 6}",True,False,0,0.0,5100,5100,12.530778884887695,rgb/f0847_rgb.png
848,context-rich,3,3,3,1.0,0.11971028645833333,7,"{""occlusion_budget"": 1, ""support"": 3}",True,False,0,0.0,14804,14804,12.722573041915894,rgb/f0848_rgb.png
849,context-rich,3,3,3,1.0,0.00341796875,9,"{""support"": 3, ""occlusion_budget"": 3}",True,False,0,0.0,1572,1572,10.062331199645996,rgb/f0849_rgb.png
850,context-rich,3,3,3,1.0,0.215338693957115,8,"{""collision"": 4, ""support"": 1}",True,True,2,0.12787878787878793,1650,1439,17.37455725669861,rgb/f0850_rgb.png
851,context-rich,3,3,3,1.0,0.296630859375,25,"{""support"": 14, ""occlusion_budget"": 8}",True,True,2,0.2182023742227247,19459,15213,21.652379035949707,rgb/f0851_rgb.png
852,context-rich,3,3,3,1.0,0.22497106481481483,30,"{""collision"": 15, ""support"": 12}",True,False,0,0.00033153750518022385,72390,72366,12.604938507080078,rgb/f0852_rgb.png
853,context-rich,3,1,1,1.0,0.036702473958333336,204,"{""camera_clearance"": 10, ""occlusion_budget"": 13, ""support"": 180}",True,False,0,0.11258809373746637,17453,15488,21.772881746292114,rgb/f0853_rgb.png
854,context-rich,3,3,3,1.0,0.0021929824561403508,16,"{""support"": 1, ""occlusion_budget"": 11, ""collision"": 1}",True,False,0,0.0,6007,6007,22.510549306869507,rgb/f0854_rgb.png
855,context-rich,3,2,2,1.0,0.306884765625,187,"{""support"": 179, ""occlusion_budget"": 2, ""collision"": 4}",True,True,2,0.10507391130643229,7509,6720,12.699948787689209,rgb/f0855_rgb.png
856,context-rich,3,3,3,1.0,0.14949544270833334,135,"{""support"": 113, ""collision"": 12, ""occlusion_budget"": 7}",True,False,0,0.0,9372,9372,22.98404335975647,rgb/f0856_rgb.png
857,context-rich,3,3,3,1.0,0.22362329434697856,7,"{""support"": 3, ""collision"": 1}",True,True,1,0.170128302195666,48869,40555,19.049394130706787,rgb/f0857_rgb.png
858,context-rich,3,3,3,1.0,0.22858796296296297,75,"{""support"": 46, ""collision"": 25, ""occlusion_budget"": 1}",True,False,0,0.0,27058,27058,14.447986602783203,rgb/f0858_rgb.png
859,context-rich,3,0,0,0.0,0.0,0,{},True,True,2,0.0,68433,68433,7.001506567001343,rgb/f0859_rgb.png
860,context-rich,3,3,3,1.0,0.006883528265107212,7,"{""support"": 2, ""occlusion_budget"": 2}",True,False,0,0.0,36309,36309,12.726851224899292,rgb/f0860_rgb.png
861,context-rich,3,3,2,0.6666666666666666,0.3499348958333333,8,"{""occlusion_budget"": 3, ""support"": 2}",True,True,2,0.19588146659969863,1991,1601,17.475691318511963,rgb/f0861_rgb.png
862,context-rich,3,3,3,1.0,0.024305555555555556,6,"{""support"": 3}",True,True,1,0.21353006681514475,3592,2825,14.691917181015015,rgb/f0862_rgb.png
863,context-rich,3,1,1,1.0,0.039469401041666664,199,"{""support"": 178, ""collision"": 20}",True,False,0,0.0,195224,195224,12.087709426879883,rgb/f0863_rgb.png
864,context-rich,3,3,3,1.0,0.49055799220272905,15,"{""occlusion_budget"": 5, ""support"": 7}",True,False,0,0.11698250728862969,5488,4846,11.449107646942139,rgb/f0864_rgb.png
865,context-rich,3,3,3,1.0,0.1633029513888889,20,"{""support"": 12, ""collision"": 5}",True,False,0,0.011553759707052191,63356,62624,10.472969770431519,rgb/f0865_rgb.png
866,context-rich,3,3,3,1.0,0.161865234375,14,"{""occlusion_budget"": 5, ""support"": 6}",True,True,2,0.12014818556874629,11877,10450,22.77794361114502,rgb/f0866_rgb.png
867,context-rich,3,3,3,1.0,0.12585282651072124,9,"{""support"": 4, ""collision"": 2}",True,False,0,0.0,2788,2788,8.431440591812134,rgb/f0867_rgb.png
868,context-rich,3,3,3,1.0,0.021195023148148147,5,"{""collision"": 2}",True,False,0,0.0,2419,2419,11.950559616088867,rgb/f0868_rgb.png
869,context-rich,3,3,3,1.0,0.09391276041666667,6,"{""collision"": 2, ""support"": 1}",True,True,1,0.1358173076923077,2496,2157,10.87861943244934,rgb/f0869_rgb.png
870,context-rich,3,3,3,1.0,0.3063151041666667,127,"{""collision"": 25, ""support"": 90, ""occlusion_budget"": 9}",True,True,2,0.22278840197430205,50043,38894,30.833335876464844,rgb/f0870_rgb.png
871,context-rich,3,3,3,1.0,0.300682261208577,82,"{""support"": 63, ""collision"": 13, ""occlusion_budget"": 3}",True,False,0,0.0985426077713959,48923,44102,22.203251600265503,rgb/f0871_rgb.png
872,context-rich,3,3,1,0.3333333333333333,0.4189205653021443,21,"{""support"": 14, ""collision"": 4}",True,False,0,0.04963355988146145,112706,107112,11.488072633743286,rgb/f0872_rgb.png
873,context-rich,3,3,2,0.6666666666666666,0.259765625,7,"{""support"": 2, ""collision"": 2}",True,True,2,0.130048465266559,2476,2154,16.643898963928223,rgb/f0873_rgb.png
874,context-rich,3,3,3,1.0,0.24007161458333334,9,"{""support"": 5, ""collision"": 1}",True,False,0,0.0,947,947,8.28157901763916,rgb/f0874_rgb.png
875,context-rich,3,3,3,1.0,0.15559895833333334,92,"{""support"": 75, ""collision"": 14}",True,True,1,0.20219978315676723,76553,61074,16.855540990829468,rgb/f0875_rgb.png
876,context-rich,3,3,3,1.0,0.3171657986111111,23,"{""occlusion_budget"": 8, ""support"": 11, ""collision"": 1}",True,False,0,0.0747535077739856,21096,19519,24.113003730773926,rgb/f0876_rgb.png
877,context-rich,3,3,3,1.0,0.1248172514619883,14,"{""collision"": 6, ""support"": 5}",True,False,0,0.0,62379,62379,9.260377883911133,rgb/f0877_rgb.png
878,context-rich,3,3,3,1.0,0.027180989583333332,6,"{""occlusion_budget"": 2, ""support"": 1}",True,True,2,0.1322484100261878,5346,4639,11.372199296951294,rgb/f0878_rgb.png
879,context-rich,3,3,3,1.0,0.030843098958333332,14,"{""collision"": 5, ""support"": 6}",True,False,0,0.0,130828,130828,8.16730260848999,rgb/f0879_rgb.png
880,context-rich,3,3,3,1.0,0.27643762183235865,133,"{""occlusion_budget"": 11, ""support"": 82, ""collision"": 37}",True,True,2,0.18857465663948025,28323,22982,34.21204948425293,rgb/f0880_rgb.png
881,context-rich,3,3,3,1.0,0.126953125,10,"{""support"": 6, ""collision"": 1}",True,False,0,0.0,75984,75984,14.459512710571289,rgb/f0881_rgb.png
882,context-rich,3,3,3,1.0,0.07998294346978557,6,"{""collision"": 1, ""support"": 2}",True,True,1,0.09394347240915213,3715,3366,14.964999914169312,rgb/f0882_rgb.png
883,context-rich,3,3,2,0.6666666666666666,0.5198567708333334,10,"{""collision"": 3, ""support"": 4}",True,False,0,0.0,1591,1591,7.81994104385376,rgb/f0883_rgb.png
884,context-rich,3,3,3,1.0,0.41552734375,52,"{""collision"": 6, ""support"": 34, ""occlusion_budget"": 3, ""camera_clearance"": 6}",True,True,0,0.00875069084401403,75994,75329,28.589202404022217,rgb/f0884_rgb.png
885,context-rich,3,3,3,1.0,0.16861598440545808,29,"{""support"": 24, ""collision"": 2}",True,False,0,0.0,96692,96692,11.987887382507324,rgb/f0885_rgb.png
886,context-rich,3,3,2,0.6666666666666666,0.15379050925925927,6,"{""support"": 3}",True,True,2,0.20010341261633924,1934,1547,12.648887395858765,rgb/f0886_rgb.png
887,context-rich,3,3,3,1.0,0.15926106770833334,35,"{""support"": 32}",True,False,0,0.0,62594,62594,12.535097122192383,rgb/f0887_rgb.png
888,context-rich,3,3,3,1.0,0.035392300194931774,6,"{""support"": 3}",True,False,0,0.0,3133,3133,8.21131157875061,rgb/f0888_rgb.png
889,context-rich,3,3,3,1.0,0.13606770833333334,49,"{""collision"": 25, ""support"": 21}",True,True,2,0.10493524676233812,85710,76716,30.538361072540283,rgb/f0889_rgb.png
890,context-rich,3,3,3,1.0,0.6697048611111112,10,"{""support"": 6, ""collision"": 1}",True,False,0,0.0,2101,2101,12.16244888305664,rgb/f0890_rgb.png
891,context-rich,3,3,3,1.0,0.021375868055555556,6,"{""support"": 3}",True,True,1,0.17288159670431136,14079,11645,10.70884108543396,rgb/f0891_rgb.png
892,context-rich,3,3,3,1.0,0.1274366471734893,54,"{""support"": 48, ""collision"": 3}",True,False,0,0.0,217283,217283,11.443081378936768,rgb/f0892_rgb.png
893,context-rich,3,0,0,0.0,0.0,0,{},True,False,0,0.0,36013,36013,5.3414530754089355,rgb/f0893_rgb.png
894,context-rich,3,3,2,0.6666666666666666,0.44408275462962965,9,"{""support"": 3, ""collision"": 2, ""occlusion_budget"": 1}",True,True,2,0.15467980295566508,4060,3432,23.75605821609497,rgb/f0894_rgb.png
895,context-rich,3,3,3,1.0,0.016520182291666668,6,"{""support"": 3}",True,False,0,0.0,11148,11148,7.713908672332764,rgb/f0895_rgb.png
896,context-rich,3,1,1,1.0,0.09505208333333333,203,"{""support"": 176, ""collision"": 18, ""camera_clearance"": 5, ""occlusion_budget"": 3}",True,False,0,0.0,132996,132996,26.627792358398438,rgb/f0896_rgb.png
897,context-rich,3,3,3,1.0,0.13523391812865498,6,"{""support"": 2, ""collision"": 1}",True,True,1,0.10792532581895031,14195,12663,11.454871654510498,rgb/f0897_rgb.png
898,context-rich,3,3,3,1.0,0.05360623781676413,12,"{""support"": 3, ""occlusion_budget"": 5, ""collision"": 1}",True,True,0,0.0,6241,6241,22.176835775375366,rgb/f0898_rgb.png
899,context-rich,3,3,3,1.0,0.17390950520833334,72,"{""support"": 47, ""collision"": 22}",True,False,0,0.0021769275500618246,67067,66921,13.747884035110474,rgb/f0899_rgb.png
900,context-rich,3,3,3,1.0,0.041087962962962965,6,"{""support"": 3}",True,False,0,0.0,2891,2891,14.336087942123413,rgb/f0900_rgb.png
901,context-rich,3,3,3,1.0,0.024088541666666668,6,"{""support"": 3}",True,True,0,0.0,18939,18939,16.783236265182495,rgb/f0901_rgb.png
902,context-rich,3,0,0,0.0,0.0,0,{},True,False,0,0.0,2756,2756,5.170501232147217,rgb/f0902_rgb.png
903,context-rich,3,3,3,1.0,0.4150390625,28,"{""support"": 6, ""occlusion_budget"": 3, ""collision"": 16}",True,True,1,0.09395424836601307,1224,1109,24.09526252746582,rgb/f0903_rgb.png
904,context-rich,3,0,0,0.0,0.0,0,{},True,False,0,0.0,98926,98926,7.533650875091553,rgb/f0904_rgb.png
905,context-rich,3,3,3,1.0,0.4566243489583333,30,"{""collision"": 1, ""support"": 18, ""occlusion_budget"": 8}",True,True,1,0.22028141678796698,6183,4821,23.009829998016357,rgb/f0905_rgb.png
906,context-rich,3,3,3,1.0,0.3165204678362573,15,"{""support"": 11, ""collision"": 1}",True,False,0,0.0,122879,122879,10.837632179260254,rgb/f0906_rgb.png
907,context-rich,3,3,3,1.0,0.28096064814814814,20,"{""support"": 8, ""occlusion_budget"": 5, ""collision"": 4}",True,False,0,0.0,2611,2611,26.16939115524292,rgb/f0907_rgb.png
908,context-rich,3,3,3,1.0,0.15397135416666666,12,"{""support"": 4, ""occlusion_budget"": 3, ""collision"": 2}",True,True,1,0.2017829754601227,10432,8327,14.90339732170105,rgb/f0908_rgb.png
909,context-rich,3,3,3,1.0,0.14297027290448344,11,"{""support"": 8}",True,True,1,0.0684575052392935,128357,119570,13.224393606185913,rgb/f0909_rgb.png
910,context-rich,3,3,3,1.0,0.006266276041666667,42,"{""occlusion_budget"": 35, ""support"": 2, ""collision"": 2}",True,False,0,0.0,4107,4107,44.509400606155396,rgb/f0910_rgb.png
911,context-rich,3,3,3,1.0,0.3517795138888889,99,"{""occlusion_budget"": 2, ""collision"": 45, ""support"": 49}",True,True,2,0.24078042178865455,8867,6732,20.34394931793213,rgb/f0911_rgb.png
912,context-rich,3,3,3,1.0,0.19994212962962962,30,"{""support"": 24, ""collision"": 3}",True,False,0,0.0,119532,119532,9.158796072006226,rgb/f0912_rgb.png
913,context-rich,3,3,3,1.0,0.3098958333333333,24,"{""support"": 13, ""collision"": 7, ""occlusion_budget"": 1}",True,True,1,0.24940140845070424,28400,21317,24.176498889923096,rgb/f0913_rgb.png
914,context-rich,3,3,3,1.0,0.5415448343079922,42,"{""camera_clearance"": 2, ""occlusion_budget"": 10, ""support"": 23, ""collision"": 4}",True,False,0,0.09878787878787876,11550,10409,23.180202960968018,rgb/f0914_rgb.png
915,context-rich,3,3,3,1.0,0.16682942708333334,16,"{""collision"": 2, ""support"": 10, ""occlusion_budget"": 1}",True,False,0,0.08486627623950793,67789,62036,8.75635313987732,rgb/f0915_rgb.png
916,context-rich,3,3,2,0.6666666666666666,0.3003776803118908,12,"{""support"": 4, ""collision"": 1, ""occlusion_budget"": 3, ""camera_clearance"": 1}",True,False,0,0.0,28945,28945,10.486164093017578,rgb/f0916_rgb.png
917,context-rich,3,3,3,1.0,0.042805989583333336,10,"{""support"": 7}",True,True,2,0.22614840989399299,4811,3723,13.282849788665771,rgb/f0917_rgb.png
918,context-rich,3,3,3,1.0,0.10408528645833333,6,"{""collision"": 1, ""support"": 2}",True,False,0,0.0,1578,1578,11.828049898147583,rgb/f0918_rgb.png
919,context-rich,3,3,3,1.0,0.24366471734892786,7,"{""occlusion_budget"": 1, ""support"": 3}",True,True,2,0.07942386831275716,4860,4474,11.433652877807617,rgb/f0919_rgb.png
920,context-rich,3,3,3,1.0,0.21809895833333334,9,"{""support"": 4, ""occlusion_budget"": 2}",True,False,0,0.0,23356,23356,12.584911584854126,rgb/f0920_rgb.png
921,context-rich,3,3,3,1.0,0.40653935185185186,16,"{""support"": 13}",True,True,1,0.21080209592906085,19848,15664,11.145755767822266,rgb/f0921_rgb.png
922,context-rich,3,3,3,1.0,0.2718098958333333,22,"{""occlusion_budget"": 11, ""collision"": 2, ""support"": 6}",True,False,0,0.0,2309,2309,17.26518416404724,rgb/f0922_rgb.png
923,context-rich,3,3,3,1.0,0.20711263020833334,26,"{""support"": 13, ""collision"": 10}",True,True,1,0.14660818713450297,68400,58372,14.475945472717285,rgb/f0923_rgb.png
924,context-rich,3,3,3,1.0,0.12664473684210525,24,"{""collision"": 6, ""camera_clearance"": 9, ""support"": 5, ""occlusion_budget"": 1}",True,True,2,0.1782865168539326,35600,29253,15.286798000335693,rgb/f0924_rgb.png
925,context-rich,3,0,0,0.0,0.0,0,{},True,False,0,0.0,1999,1999,6.788514137268066,rgb/f0925_rgb.png
926,context-rich,3,3,3,1.0,0.12861689814814814,6,"{""support"": 3}",True,True,2,0.14866295264623952,35900,30563,12.53643012046814,rgb/f0926_rgb.png
927,context-rich,3,3,3,1.0,0.3117404513888889,32,"{""support"": 18, ""collision"": 10, ""camera_clearance"": 1}",True,False,0,0.0,69559,69559,13.123483180999756,rgb/f0927_rgb.png
928,context-rich,3,3,3,1.0,0.07039388020833333,6,"{""support"": 2, ""collision"": 1}",True,True,2,0.24350814663951115,7856,5943,15.024021863937378,rgb/f0928_rgb.png
929,context-rich,3,3,3,1.0,0.066703216374269,6,"{""support"": 2, ""collision"": 1}",True,False,0,0.0,5639,5639,9.233852863311768,rgb/f0929_rgb.png
930,context-rich,3,1,1,1.0,0.17513020833333334,199,"{""support"": 198}",True,True,2,0.00855870533289893,46035,45641,13.41152310371399,rgb/f0930_rgb.png
931,context-rich,3,3,3,1.0,0.09025065104166667,9,"{""support"": 5, ""collision"": 1}",True,False,0,0.0,103651,103651,10.62753438949585,rgb/f0931_rgb.png
932,context-rich,3,3,3,1.0,0.014539930555555556,12,"{""support"": 3, ""occlusion_budget"": 6}",True,False,0,0.0,4386,4386,12.486517190933228,rgb/f0932_rgb.png
933,context-rich,3,3,3,1.0,0.049479166666666664,4,"{""support"": 1}",True,True,2,0.09189463570276102,55161,50092,9.638076305389404,rgb/f0933_rgb.png
934,context-rich,3,0,0,0.0,0.0,0,{},True,False,0,0.0,4932,4932,6.0551066398620605,rgb/f0934_rgb.png
935,context-rich,3,3,3,1.0,0.07470703125,6,"{""support"": 3}",True,True,2,0.22040938891947348,19981,15577,14.932763814926147,rgb/f0935_rgb.png
936,context-rich,3,3,3,1.0,0.18663194444444445,4,"{""collision"": 1}",True,False,0,0.0,14480,14480,7.690375566482544,rgb/f0936_rgb.png
937,context-rich,3,3,3,1.0,0.0520224171539961,6,"{""support"": 3}",True,False,0,0.0,7529,7529,12.290170431137085,rgb/f0937_rgb.png
938,context-rich,3,0,0,0.0,0.0,0,{},True,True,2,0.0,9071,9071,6.3073601722717285,rgb/f0938_rgb.png
939,context-rich,3,3,3,1.0,0.036539713541666664,11,"{""support"": 6, ""collision"": 2}",True,True,1,0.2331777622802782,55923,42883,19.294825315475464,rgb/f0939_rgb.png
940,context-rich,3,3,3,1.0,0.0741349902534113,6,"{""support"": 3}",True,False,0,0.0,3706,3706,8.263470888137817,rgb/f0940_rgb.png
941,context-rich,3,3,3,1.0,0.029178849902534113,15,"{""support"": 6, ""collision"": 6}",True,False,0,0.0,229037,229037,8.813044309616089,rgb/f0941_rgb.png
942,context-rich,3,2,2,1.0,0.22446469907407407,188,"{""support"": 117, ""occlusion_budget"": 9, ""collision"": 56, ""camera_clearance"": 4}",True,False,0,0.0,82710,82710,28.744519472122192,rgb/f0942_rgb.png
943,context-rich,3,0,0,0.0,0.0,0,{},True,False,0,0.0,8893,8893,4.757762670516968,rgb/f0943_rgb.png
944,context-rich,3,3,3,1.0,0.05088975694444445,12,"{""support"": 6, ""collision"": 2, ""occlusion_budget"": 1}",True,True,2,0.15204563335955945,5084,4311,18.91251039505005,rgb/f0944_rgb.png
945,context-rich,3,3,3,1.0,0.10678606237816764,7,"{""collision"": 2, ""support"": 2}",True,True,2,0.20258835241413642,4018,3204,11.004109621047974,rgb/f0945_rgb.png
946,context-rich,3,3,3,1.0,0.09847005208333333,42,"{""collision"": 6, ""support"": 33}",True,False,0,0.02659684202174084,126030,122678,9.708742618560791,rgb/f0946_rgb.png
947,context-rich,3,3,3,1.0,0.027994791666666668,8,"{""support"": 4, ""occlusion_budget"": 1}",True,True,2,0.16018531517618984,14246,11964,13.586979866027832,rgb/f0947_rgb.png
948,context-rich,3,0,0,0.0,0.0,0,{},True,False,0,0.0,332971,332971,5.798056602478027,rgb/f0948_rgb.png
949,context-rich,3,3,3,1.0,0.035319010416666664,7,"{""support"": 3, ""collision"": 1}",True,True,1,0.08474099099099097,3552,3251,17.06432819366455,rgb/f0949_rgb.png
950,context-rich,3,3,3,1.0,0.09611002604166667,10,"{""support"": 5, ""collision"": 2}",True,False,0,0.0,69245,69245,12.08316159248352,rgb/f0950_rgb.png
951,context-rich,3,3,3,1.0,0.31798245614035087,53,"{""support"": 44, ""collision"": 6}",True,True,2,0.27977711794332105,106424,76649,16.81847643852234,rgb/f0951_rgb.png
952,context-rich,3,3,3,1.0,0.13118489583333334,7,"{""support"": 3, ""collision"": 1}",True,False,0,0.0,7034,7034,7.8840556144714355,rgb/f0952_rgb.png
953,context-rich,3,3,2,0.6666666666666666,0.11100260416666667,8,"{""occlusion_budget"": 4, ""support"": 1}",True,True,1,0.10497925311203316,2410,2157,18.380785703659058,rgb/f0953_rgb.png
