idx,frame_id,diagnostic_mode,stage,path,present,decode_ok,decode_error,sha256,content_sha256,width,height,area,all_black,rgb_sha256,within_frame_duplicate_group,cross_frame_duplicate_frame_count,cross_frame_duplicate_class
11,f0011,clean-static,m3,mask\f0011_m3.png,True,True,,bde22a4bd7d9a612a8e80beb6a5f708cee6390fb3a0caa6df4e6b144f6c48353,11e11925466c92df7b86ab9c4e7e40e080c2c36c31a912b1819a75e0b8c00f7e,640,480,2454,False,04099f67a9f14e153844d05962627307f42da9ab26fea3bdb663174cdd67ffa4,m0+m1+m2+m3+m4 [expected_no_op],,
11,f0011,clean-static,m4,mask\f0011_m4.png,True,True,,ea34285bcf1b4c133e832eebdba905598972068eb76766dc83dc6103217e4abd,11e11925466c92df7b86ab9c4e7e40e080c2c36c31a912b1819a75e0b8c00f7e,640,480,2454,False,04099f67a9f14e153844d05962627307f42da9ab26fea3bdb663174cdd67ffa4,m0+m1+m2+m3+m4 [expected_no_op],,
12,f0012,clean-static,m0,mask\f0012_m0.png,True,True,,91b745b07925ead0291e25d44c5f6a090d5347e0185bb2334d9e39161510f9b3,0f0152f523917782a48f94c6a76efdcf65b32c8952fad33a1f9481d5c4d5668f,960,540,394165,False,16f78b21308d8c2d672422d2483a4cf9ef708c98345ff439e919084f2dccb39c,m0+m1+m2+m3+m4 [expected_no_op],,
12,f0012,clean-static,m1,mask\f0012_m1.png,True,True,,96fb798d24bd725c04f6c0e35c3ed7b068ccdf1fa7d8c585e61ac1b24b518e20,0f0152f523917782a48f94c6a76efdcf65b32c8952fad33a1f9481d5c4d5668f,960,540,394165,False,16f78b21308d8c2d672422d2483a4cf9ef708c98345ff439e919084f2dccb39c,m0+m1+m2+m3+m4 [expected_no_op],,
12,f0012,clean-static,m2,mask\f0012_m2.png,True,True,,2975ffe45ae81502c26df07ea2cc89d4d11a9117d4effa20d98113681691668b,0f0152f523917782a48f94c6a76efdcf65b32c8952fad33a1f9481d5c4d5668f,960,540,394165,False,16f78b21308d8c2d672422d2483a4cf9ef708c98345ff439e919084f2dccb39c,m0+m1+m2+m3+m4 [expected_no_op],,
12,f0012,clean-static,m3,mask\f0012_m3.png,True,True,,d396d8509f4ed43e8bd2640cea0345188965cb2a942b455a845e79844ec78ccb,0f0152f523917782a48f94c6a76efdcf65b32c8952fad33a1f9481d5c4d5668f,960,540,394165,False,16f78b21308d8c2d672422d2483a4cf9ef708c98345ff439e919084f2dccb39c,m0+m1+m2+m3+m4 [expected_no_op],,
12,f0012,clean-static,m4,mask\f0012_m4.png,True,True,,f22285f0eece12c280d2442dd6fc51841ce699fec8df40c1db32e77bb6739c41,0f0152f523917782a48f94c6a76efdcf65b32c8952fad33a1f9481d5c4d5668f,960,540,394165,False,16f78b21308d8c2d672422d2483a4cf9ef708c98345ff439e919084f2dccb39c,m0+m1+m2+m3+m4 [expected_no_op],,
13,f0013,clean-static,m0,mask\f0013_m0.png,True,True,,238adc1026f7c4b1c7c2b1ef75d18928e0d6b02fc14e2caf437b73f8209dfa81,ee738d1e5ed997e92591e238a4045a85ef5fc60664526b1ca74c87e297e9215d,640,480,55537,False,9028b9b853db75fd3713e5424df24160208e9d15e9d4b3786f732263299df7ac,m0+m1+m2+m3+m4 [expected_no_op],,
13,f0013,clean-static,m1,mask\f0013_m1.png,True,True,,6c75c997333e6ec91e92bb52e6e28ed03915468993f707161ed19d3b1db05bc3,ee738d1e5ed997e92591e238a4045a85ef5fc60664526b1ca74c87e297e9215d,640,480,55537,False,9028b9b853db75fd3713e5424df24160208e9d15e9d4b3786f732263299df7ac,m0+m1+m2+m3+m4 [expected_no_op],,
13,f0013,clean-static,m2,mask\f0013_m2.png,True,True,,f4d161c31a81f53ba724aee11f164121f81cfa84d063a6c7600b04376a1ab266,ee738d1e5ed997e92591e238a4045a85ef5fc60664526b1ca74c87e297e9215d,640,480,55537,False,9028b9b853db75fd3713e5424df24160208e9d15e9d4b3786f732263299df7ac,m0+m1+m2+m3+m4 [expected_no_op],,
