proposal_index,usable_slot,outcome,stage,primary_reject_reason,explicit_solver_fail_reason,f_target,f_target_bin,elevation_deg,elev_bin,azimuth_bin,v_target,proj_size_bin,proj_size_ratio,position_mode,scene_preset,pallet_type,fx,solve_reject_reason,cam_distance_m,v_probe,pallet_silhouette_px2,f_cargo_est,f_need,occ_name,occ_size_class,occ_side,occ_fill_ratio,occ_scale,occ_d_occ_m,occ_bbox_cross_m2,occ_in_position_band,occ_overlap_target_px2,occ_resample_tries,occluder_side_actual,occluder_side_match,explicit_occluder_visible_px,f_explicit_actual,explicit_abs_error,occluder_feedback_iterations,explicit_proposal_count,explicit_selected_stage,runtime_s,rt_background,rt_anchor,rt_cargo,rt_context,rt_explicit,rt_collision_audit,occ_bbox_x_m,occ_bbox_y_m,occ_bbox_z_m,occ_dim_max_m,occ_dim_mid_m,occ_dim_min_m,occ_footprint_m2,occ_screen_w_px,occ_screen_h_px,occ_screen_area_px2,occ_planned_bottom_z_m,A_target_px2,silhouette_over_target
2021,1425,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.40162845451433193,3,27.511962465709683,4,2,5,2,0.3661140470980355,near-camera,indoor,Pallet_0,599.8245892768023,,2.8159217626070587,5,40808.166640275005,0.0,0.40162845451433193,Tetris_Link_Game,small,center,0.9598,0.817677476190902,1.1022187275285085,0.08624100000000001,True,16389.720899296968,1,,,0,0.0,0.40162845451433193,36,6,,60.47871136665344,0.017743,0.0512,0.015047,44.404706,14.80995,0.029106,0.323,0.092,0.267,0.323,0.267,0.092,0.05766042688168525,140.8093226941188,116.3965608647979,16389.720899296968,0.7843707101605049,16389.720899296968,1.0
2022,1425,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,14.643472905115006,2,10,6,3,0.5572900495012493,,outdoor-night,Pallet_3,679.2183671622681,,2.394047653804954,6,51142.19835048499,0.4558652603148844,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,1425,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,17.72315952365355,3,4,6,0,0.07864402679786434,,outdoor-day,Pallet_1,599.0797468258968,,8.728514690662406,7,4725.368353100006,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,1425,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,1.060539800301373,0,5,6,1,0.15881589757303047,,indoor,Pallet_0,605.9065,,6.5572893695740895,8,2324.507530175011,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1425,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.22064105255058944,2,0.5942519021601562,0,11,4,4,0.6625655326295625,near-pallet,outdoor-night,Pallet_1,418.81494446254226,,1.0864407373231908,4,155946.18263733,0.24263776368518186,0.0,,,,,,,,,,,,,0,0.0,0.22064105255058944,36,6,,83.93602705001831,0.014491,0.050773,3.041238,39.564189,40.122999,0.057973,,,,,,,,,,,,,
2026,1425,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.4263068655676617,3,31.757473457722657,4,8,7,0,0.05676412568763907,near-camera,outdoor-day,Pallet_3,405.0422702989795,,8.176131123228862,8,2483.755898870004,0.0,0.4263068655676617,plastic_monobloc_chair_01,medium,right,0.3396,1.186125897828837,2.83920822807243,0.56496,True,1058.8421920824615,2,,,0,0.0,0.4263068655676617,36,6,,48.67113971710205,0.018264,0.15672,0.01797,6.750459,40.016405,0.213456,0.642,0.88,0.628,0.88,0.642,0.628,0.7948391989218294,86.77615542741157,63.30714975499798,5493.551066806125,2.25057679211369,1058.8421920824615,5.188262337753815
2027,1425,accepted,usable,,,0.12810634395895862,1,44.15407132560283,5,7,7,2,0.375931670034416,near-pallet,random-mix,Pallet_2,605.9065,,2.770189052653269,7,54066.83481903,0.7101298746512097,0.0,,,,,,,,,,,bottom,True,2548,,,24,6,gate-overlap-refine,70.14474296569824,0.060438,0.271268,4.470195,35.79707,23.36452,0.2694,,,,,,,,,,,,,
2028,1426,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,3.8033337233848363,1,1,7,4,0.7686077761155928,,outdoor-day,Pallet_0,512.0833385946538,,1.0178787795109507,4,153744.242029495,0.048159260484524236,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,1426,accepted,usable,,,0.18455112780547356,1,64.50949991440208,6,10,6,1,0.18929626951955966,near-pallet,random-mix,Pallet_1,325.38249065255667,,2.9543696620566275,6,24395.663778115006,0.0,0.18455112780547356,planter_box_01,medium,right,0.9607,1.1178181714074076,1.9858378856750685,0.388025,True,4502.247263814264,6,bottom,True,354,,,1,6,preprobe,37.93773579597473,0.050155,0.222718,0.025492,26.236447,4.754733,0.541902,0.913,0.425,0.414,0.913,0.425,0.414,0.48484401409610517,163.90274438482643,76.29645822951943,12505.198890660511,0.34840406454316464,4502.247263814264,2.7775460026747214
2030,1427,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.34448699696754137,2,21.895655943420575,3,3,5,3,0.4432042742068748,near-camera,indoor,Pallet_2,605.9065,,1.5664737571083747,5,139505.10716265003,0.0,0.34448699696754137,wooden_broom,indoor,bottom,0.4043,1.1234898466905137,1.0794713708352506,0.71246,True,48057.695428096355,1,,,0,0.0,0.34448699696754137,36,6,,55.9508376121521,0.017796,0.126689,0.021051,23.033783,30.997791,0.111836,0.49,1.454,0.113,1.454,0.49,0.113,0.8992879836994555,583.0152461514173,196.4769398997211,114549.05147871311,-0.8429640667814592,48057.695428096355,2.3835735454710005
2031,1427,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,43.36009149581409,5,4,5,0,0.08107517864911265,,outdoor-night,Pallet_3,375.4924623980447,,7.960237405578668,5,4501.027339384978,0.6657367809393854,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,1427,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.32600927257781576,2,3.1061234114759237,1,0,6,2,0.2880835942312097,near-camera,random-mix,Pallet_2,447.8488239977165,,2.671933361218405,6,11093.654504335005,0.1327407299054753,0.19326854267234045,industrial_storage_cart,medium,left,0.6134,1.1286406725477207,1.5404218562165315,2.207331,True,2144.054438963272,1,,,0,0.0,0.32600927257781576,36,6,,117.77362775802612,0.025334,0.176799,4.572563,38.165511,73.20397,0.437233,1.603,1.377,1.103,1.603,1.377,1.103,2.811763935030958,411.9579336916072,353.8777758536139,145782.7573200365,-0.6741695138903357,2144.054438963272,67.99396259291241
2033,1427,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,6.023482998773379,1,2,5,4,0.6261731299138893,,indoor,Pallet_1,605.9065,,1.9007099239574985,5,48246.94641995001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1427,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,75.03764365680549,6,9,8,1,0.15339171071170837,,outdoor-night,Pallet_3,346.0928531671184,,3.8779611272408876,8,9849.779502685004,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,1427,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.10782892739096128,1,12.841509332274738,2,6,5,3,0.5024682982538206,near-pallet,outdoor-day,Pallet_0,473.23012249274734,,1.079158328145299,6,195136.69957160004,0.31051395756288763,0.0,,,,,,,,,,,,,0,0.0,0.10782892739096128,36,6,,101.43231630325317,0.015077,0.05186,6.101616,13.095383,80.261719,0.715061,,,,,,,,,,,,,
2036,1427,rejected,render,usable_reject:ground_continuity_pass,,0.1946352951806067,1,6.560557529143773,1,0,6,0,0.09420916203564472,near-pallet,outdoor-day,Pallet_2,605.9065,,9.825907227164057,8,1546.3034589899908,0.40253911312784574,0.0,,,,,,,,,,,right,True,44,,,12,6,gate-overlap-refine,33.22293663024902,0.049648,0.748716,2.415187,9.191869,13.989446,0.462065,,,,,,,,,,,,,
2037,1427,rejected,solve,solve_reject:C1,,0.3725835435967988,3,9.527784005963008,2,4,6,3,0.5238943318729627,near-pallet,indoor,Pallet_0,394.33563613810486,C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,1427,accepted,usable,,,0.43641655826213444,3,24.596583853710438,3,1,6,1,0.17788008290890048,near-pallet,random-mix,Pallet_3,552.2601085472252,,5.336162689173387,6,10016.120073405007,0.0,0.43641655826213444,traffic_barricade_01,road,left,0.4959,0.8165200228798561,3.903983568670415,1.0415999999999999,True,4371.2006495756905,3,left,True,4521,,,24,6,gate-overlap-refine,48.3002712726593,0.047717,0.219353,0.019619,11.102875,30.286054,0.295667,0.868,1.2,0.448,1.2,0.868,0.448,0.6944398735906915,97.60697018761891,70.60237510237768,6891.283921792866,0.008109237352998677,4371.2006495756905,1.5765196965876636
2039,1428,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,75.20868443138448,6,8,8,4,0.6508722554102838,,indoor,Pallet_1,651.3286400411355,,1.7199551690293389,5,184984.98648095,0.9302831794590075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,1428,rejected,render,gate_fail:G5,,0.22733256373968316,2,46.653365802136314,5,6,8,0,0.09015464713283544,near-camera,outdoor-day,Pallet_0,464.59825745066723,,5.904877750907052,8,6421.9219901950055,0.0,0.22733256373968316,power_box_01,road,left,0.5976,1.0335397887153135,4.052505891794017,0.231883,True,1459.911990167279,1,left,True,231,,,21,6,prealign,60.94364094734192,0.020372,2.044229,0.025824,28.524521,22.166897,0.327385,0.461,0.503,0.399,0.503,0.461,0.399,0.24769846288108688,46.0738391351535,42.22671936641305,1945.5470752933857,1.1409762903064242,1459.911990167279,1.3326468228200945
2041,1428,accepted,usable,,,0.1680657631755445,1,5.989534808073207,1,2,4,3,0.4184166097910239,near-camera,outdoor-night,Pallet_3,605.9065,,1.659274150063216,4,72059.11756440999,0.19094972109927866,0.0,,,,,,,,,,,right,True,8668,,,24,6,gate-overlap-refine,59.49296522140503,0.026595,0.126684,2.685634,23.183602,26.587544,0.184993,,,,,,,,,,,,,
2042,1429,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.3901445536565894,3,14.099056112276045,2,5,6,2,0.2180828538166466,near-pallet,outdoor-night,Pallet_0,562.1850149433161,,3.9383828567842487,6,13695.756163900005,0.0,0.3901445536565894,old_tyre,medium,bottom,0.9677,1.1063121749000309,2.3010849028283147,0.36,True,5343.3246755542505,1,,,0,0.0,0.3901445536565894,36,6,,57.56364941596985,0.016629,0.054024,0.018208,13.00544,43.279304,0.059642,0.6,0.6,0.165,0.6,0.6,0.165,0.4406135861995331,159.53131128318904,159.53131128318904,25450.23927973376,-0.31383905288436886,5343.3246755542505,4.762996977550099
2043,1429,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,1.0270585463246524,0,7,4,3,0.5848531550857441,,indoor,Pallet_2,605.9065,,1.7806209777945414,4,45205.59476223,0.15659854540212564,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,1429,accepted,usable,,,0.2270880166705224,2,22.190332160467225,3,10,5,1,0.1933334587118887,near-pallet,outdoor-day,Pallet_1,376.00939247155355,,3.342753745866451,6,13279.484913345012,0.0,0.2270880166705224,forklift_01,large,right,0.5646,0.8143424320466031,2.64826577498627,3.8474999999999997,True,3015.6118913776427,2,right,True,5254,,,13,6,gate-overlap-refine,37.41971445083618,0.008756,0.033885,0.009334,13.356923,19.076786,0.040415,0.83,1.539,2.5,2.5,1.539,0.83,2.5514834630399896,217.197406821906,133.70672363956535,29040.75364916683,-0.47714471360494937,3015.6118913776427,9.630136335581282
2045,1430,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,10.894741731710699,2,4,6,0,0.03968001459052916,,outdoor-night,Pallet_2,303.46387964685164,,8.763077139719883,8,655.5768939499976,0.4666429941524983,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,1430,rejected,solve,solve_reject:d_occ_fail,,0.1754859624892554,1,27.510445102063372,4,9,7,4,0.8319011031684493,near-camera,random-mix,Pallet_3,389.8473739351743,d_occ_fail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,1430,rejected,solve,solve_reject:d_occ_fail,,0.14242001540132104,1,23.84485847125806,3,9,7,4,0.7168686629656863,near-pallet,random-mix,Pallet_1,310.56277780320755,d_occ_fail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,1430,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.15769073140169723,1,38.445534123892074,4,9,7,4,0.7954716220863892,near-camera,indoor,Pallet_3,623.6230365482477,,1.5399340313087464,5,179957.97918843004,0.0,0.15769073140169723,Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard,small,right,0.7349,0.9722282191655003,0.5295330683372912,0.08951200000000001,True,28377.70535979494,1,,,0,0.0,0.15769073140169723,36,6,,15.315056324005127,0.018836,0.115878,0.014366,3.027746,10.436834,0.133295,0.334,0.073,0.268,0.334,0.268,0.073,0.08460922279020565,327.8369316583228,263.0547834863189,86239.07307619923,0.6270645685759942,28377.70535979494,3.038972742256367
2049,1430,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,6.2139075554896035,1,11,4,2,0.20205977943526646,,outdoor-day,Pallet_1,605.9065,,5.153929197515691,4,6146.135020025009,0.3438191419287946,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,1430,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,18.584768727175394,3,3,7,1,0.15559109698145024,,random-mix,Pallet_0,686.1792055687524,,7.579935693312191,7,6134.617590480018,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,1430,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.4141642114815438,3,31.67577229593579,4,6,6,2,0.3665383460526199,near-pallet,outdoor-day,Pallet_2,362.97146548220996,,1.134682929296185,6,164858.038793665,0.5628360860161408,0.0,,,,,,,,,,,,,0,0.0,0.4141642114815438,36,6,,47.51766324043274,0.026183,0.177373,11.375114,22.574971,12.000387,0.314495,,,,,,,,,,,,,
2052,1430,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,12.162302791221034,2,9,4,3,0.4982881838817327,,indoor,Pallet_3,321.46157505421064,,1.108820357368863,5,173470.27693250502,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,1430,rejected,solve,solve_reject:v_below_min,,0.17374916696116982,1,54.938459499399656,5,5,7,4,0.9731401817806663,near-camera,outdoor-night,Pallet_1,605.9065,v_below_min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,1430,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.19897229164423974,1,4.78312013316307,1,5,5,4,0.9275031874976841,near-pallet,outdoor-night,Pallet_1,605.9065,,0.9980456116906042,4,383111.85613474494,0.0,0.19897229164423974,utility_box_01,road,left,0.9166,0.8145063640175001,0.7885414753037118,0.5824,True,76228.64397120848,11,,,0,0.0,0.19897229164423974,36,6,,26.26061701774597,0.020573,0.131978,0.018715,2.063074,22.209573,0.088085,0.52,1.12,0.432,1.12,0.52,0.432,0.3863761673553649,671.0942249160339,311.57946156815865,209099.1772608386,-0.5820853494433551,76228.64397120848,2.7430525635457355
2055,1430,rejected,render,gate_fail:G3,,0.20077079742727305,2,44.22609919579894,5,11,7,0,0.07184024515097143,near-pallet,random-mix,Pallet_0,358.6920699205624,,8.58156864415475,8,1875.5342900100004,0.6900755701269419,0.0,,,,,,,,,,,right,True,54,,,24,6,primary,50.432060956954956,0.01659,0.053012,5.340661,14.858989,23.884338,0.183909,,,,,,,,,,,,,
2056,1430,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.325924571373403,2,11.403251739840393,2,3,6,0,0.09653107654927942,near-camera,indoor,Pallet_0,605.9065,,9.589559333657109,5,2884.556868520005,0.0,0.325924571373403,planter_box_01,medium,right,0.9607,1.1483419158346442,6.14699233916558,0.388025,True,940.1479609745883,8,,,0,0.0,0.325924571373403,36,6,,84.30520057678223,0.014387,0.051826,0.015709,5.155174,77.983131,0.02067,0.913,0.425,0.414,0.913,0.425,0.414,0.5116843596260506,101.29285913910917,47.15165951163352,4776.126405087131,0.2816076473192652,940.1479609745883,5.080185889182849
2057,1430,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,16.925721793929085,3,8,6,2,0.3300068439087034,,outdoor-night,Pallet_1,558.1665140043694,,2.907056970643962,6,25800.941330725,0.4748755923333249,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,1430,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.18002161304518796,1,10.323916659061524,2,10,5,3,0.49733032499532837,near-pallet,outdoor-day,Pallet_3,304.2107578177419,,1.2015290757084536,7,55229.77561243998,0.0,0.18002161304518796,traffic_barricade_01,road,bottom,0.4959,1.1590554491303915,1.0074836724539853,1.0415999999999999,True,9942.55329387523,5,,,0,0.0,0.18002161304518796,36,6,,24.50147581100464,0.014485,0.051427,0.014771,13.946919,9.185249,0.071951,0.868,1.2,0.448,1.2,0.868,0.448,1.3992953707798617,295.7461261170263,213.923031224649,63266.9077719016,-1.4531542071067292,9942.55329387523,6.363245526767758
2059,1430,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.4496173745949849,3,31.68046388157199,4,0,7,1,0.10459256330795043,near-camera,random-mix,Pallet_2,387.73958141888346,,4.247767938666621,8,7879.085247865005,0.623001478520554,0.0,,,,,,,,,,,,,0,0.0,0.4496173745949849,36,6,,94.2105302810669,0.02247,0.177859,4.384652,13.469573,73.713568,1.255707,,,,,,,,,,,,,
2060,1430,rejected,solve,solve_reject:C1,,0.0,0,53.19687434390296,5,1,5,4,0.9721273362907885,,outdoor-day,Pallet_0,398.1397752791655,C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,1430,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,48.27887548455671,5,7,6,4,0.9794415183389729,,outdoor-day,Pallet_1,673.0374232542688,,1.181063952833094,4,509182.8838729,0.7641192148359985,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,1430,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,73.66167381582963,6,1,7,0,0.09894643033508424,,outdoor-night,Pallet_2,605.9065,,7.016603451303703,8,9886.316622204962,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,1430,rejected,solve,solve_reject:C1,,0.15117981196983354,1,11.442493210918457,2,4,6,4,0.9045064025312053,near-pallet,indoor,Pallet_0,342.54931368717575,C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,1430,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.11863091025625777,1,44.46166211929341,5,4,5,3,0.5306914917054296,near-pallet,indoor,Pallet_0,698.8201724020929,,2.263268188936387,5,116461.38445326498,0.0,0.11863091025625777,old_tyre,medium,left,0.9677,0.9897550308908852,1.7033765818945055,0.36,True,13815.920047394811,8,,,0,0.0,0.11863091025625777,36,6,,56.596508741378784,0.020186,1.720682,0.031979,21.811523,31.188919,0.098603,0.6,0.6,0.165,0.6,0.6,0.165,0.3526614076225742,239.66471528307667,239.66471528307667,57439.175751718205,0.07136431386079678,13815.920047394811,4.1574629524979905
2065,1430,accepted,usable,,,0.21202854714024025,2,20.257337945454292,3,2,5,1,0.1681396337126494,near-camera,random-mix,Pallet_3,548.2912549103258,,5.604720157697277,6,7760.125867839997,0.5373237245979379,0.0,,,,,,,,,,,right,True,409,,,21,6,prealign,44.34172248840332,0.019664,0.13349,4.347872,7.533025,26.748696,0.338059,,,,,,,,,,,,,
2066,1431,rejected,solve,solve_reject:C1,,0.38518888719898486,3,13.813269668801732,2,3,7,4,0.7683191331031384,near-pallet,outdoor-day,Pallet_3,527.6416189753531,C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1431,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.19573956427235592,1,7.405397006261809,1,6,6,4,0.6150087571974038,near-pallet,indoor,Pallet_0,605.9065,,1.1288747622832456,6,240079.8563769,0.0,0.19573956427235592,plastic_crate_03,small,bottom,0.8218,1.1895149357159773,0.9979890238002741,0.127946,True,46993.12647778419,1,,,0,0.0,0.19573956427235592,36,6,,37.334938526153564,0.016737,0.050046,0.015077,18.996544,17.148004,0.027817,0.481,0.266,0.265,0.481,0.266,0.265,0.18103665306105363,314.90379248742283,174.1463800450197,54839.355524132756,-0.4464526018714373,46993.12647778419,1.1669654614288716
2068,1431,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.37968572235847076,3,22.59629641470808,3,8,4,2,0.27972992612388636,near-pallet,outdoor-night,Pallet_1,660.1101310669189,,3.605268850224382,4,26530.684153235015,0.48752928048617167,0.0,,,,,,,,,,,,,0,0.0,0.37968572235847076,36,6,,76.8934223651886,0.014616,0.05102,6.542799,12.156527,56.84652,0.140775,,,,,,,,,,,,,
2069,1431,rejected,solve,solve_reject:v_below_min,,0.0,0,37.762497360688855,4,7,5,4,0.821422875893372,,outdoor-day,Pallet_3,552.5584117837595,v_below_min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,1431,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,29.165188759520245,4,7,8,1,0.13724046110943383,,outdoor-day,Pallet_3,676.4168738648559,,8.471200785518969,8,5070.757997945006,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,1431,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.24744026225788815,2,7.3990658663090745,1,11,5,4,0.880306612525809,near-camera,outdoor-day,Pallet_2,543.2542212208577,,1.0606738373170796,4,195756.91958214,0.17090562771569745,0.0765346345421907,plastic_crate_03,small,left,0.8218,0.8432441344076067,0.7322003801234731,0.127946,True,14982.184299324099,1,,,0,0.0,0.24744026225788815,36,6,,29.57843279838562,0.018739,0.140136,2.419297,2.174067,23.100492,0.211919,0.481,0.266,0.265,0.481,0.266,0.265,0.09097736851105125,272.8064494632427,150.86593670940243,41157.20053863837,-0.11895493886178284,14982.184299324099,2.7470761082878363
2072,1431,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,76.92771590387005,6,5,7,2,0.2283817916024031,,random-mix,Pallet_1,605.9065,,3.0399440328062832,8,53623.201812565014,0.8412300310105133,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,1431,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,11.974130600959052,2,0,6,0,0.09929197743731125,,outdoor-day,Pallet_2,649.5382049553076,,9.994261983299854,6,2747.878405030002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,1431,accepted,usable,,,0.18702790650005113,1,17.791424599214803,3,10,5,3,0.49357755114719964,near-pallet,indoor,Pallet_3,605.9065,,2.109905109044197,5,61417.88338436999,0.0,0.18702790650005113,wooden_broom,indoor,left,0.4043,0.8868445615051417,1.3539987222733922,0.71246,True,11486.858151042994,15,left,True,6963,,,9,6,prealign,32.236406087875366,0.021448,0.126262,0.053579,18.29754,8.030602,0.156457,0.49,1.454,0.113,1.454,0.49,0.113,0.5603449996122126,366.90289733816377,123.64678108370032,45366.36222614731,-0.4163309949777831,11486.858151042994,3.9494143332855636
2075,1432,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,38.160476203615374,4,4,6,2,0.3643713505786572,,outdoor-night,Pallet_0,636.1999081466863,,3.0009730193951376,6,48698.563837264985,0.6490991227790248,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,1432,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.3860141276633925,3,6.967224258203823,1,1,4,1,0.11498966528300261,near-camera,outdoor-day,Pallet_3,629.5277923167314,,9.40954902670127,4,2382.3457545600395,0.0,0.3860141276633925,forklift_02,large,bottom,0.5807,0.9196475787026998,5.6373076001748,4.4350000000000005,True,919.6191182390802,2,,,0,0.0,0.3860141276633925,36,6,,81.46269035339355,0.017395,0.050923,0.015133,15.954445,64.146332,0.096811,2.5,1.774,0.928,2.5,1.774,0.928,3.7509086520759296,195.65030474934986,138.83345625013862,27162.80802474515,-1.0355322511662097,919.6191182390802,29.537019713941433
2077,1432,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.1504890209105753,1,26.606027696778543,4,3,5,3,0.5435876268713995,near-pallet,random-mix,Pallet_1,605.9065,,2.1894786108228055,5,77442.59830662,0.5307075356953919,0.0,,,,,,,,,,,,,0,0.0,0.1504890209105753,36,6,,94.55884909629822,0.02501,0.2027,11.303105,15.956037,64.800273,1.185903,,,,,,,,,,,,,
2078,1432,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,49.60472551301524,5,2,7,0,0.054116728939231716,,indoor,Pallet_0,457.37881534778546,,9.684249267440007,8,2765.4173454850097,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,1432,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.227348068470322,2,3.434218589245838,1,9,6,4,0.8613594548368588,near-camera,outdoor-night,Pallet_2,531.4518679021869,,1.0604549504014995,4,297860.48424788995,0.03997226292398021,0.18737580554634178,power_box_01,road,right,0.5976,0.9516999960184325,0.5528483627854667,0.231883,True,55811.84817637183,6,,,0,0.0,0.227348068470322,36,6,,72.16034007072449,0.014065,0.056405,3.903792,24.745928,42.115635,0.141802,0.461,0.503,0.399,0.503,0.461,0.399,0.21002405797454105,355.73881738302475,326.03497974865684,115983.29812128561,-0.23384469371037422,55811.84817637183,2.0781124781025904
2080,1432,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,23.19309278158241,3,8,7,3,0.4716266827427701,,outdoor-day,Pallet_0,605.9065,,2.2081061886038182,7,59583.767959295,0.5446635267743666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,1432,accepted,usable,,,0.10054150983562157,1,2.349410517172059,0,4,7,2,0.20438827088557587,near-pallet,random-mix,Pallet_2,415.56800508908077,,3.106320928200318,8,5756.981863860001,0.0,0.10054150983562157,WetFloorSign_01,road,left,0.5897,0.9466627756518385,2.540895258899576,0.22616999999999998,True,578.8156486887752,3,left,True,1080,,,21,6,prealign,37.014662742614746,0.016392,0.05825,0.016185,12.415849,17.448449,0.175224,0.3,0.63,0.359,0.63,0.359,0.3,0.20268686181173134,74.90430076859096,42.68356186654627,3197.1823559265413,-0.225882741563384,578.8156486887752,5.523662608585833
