proposal_index,usable_slot,frame_outcome,cand_index,cand_object,is_winner,search_success,search_stages,search_candidates,search_rejects,f_target,f_target_bin,elevation_deg,proj_size_ratio,v_target,v_probe,cam_distance_m,position_mode,scene_preset,pallet_silhouette_px2,size_class,side,seed_side,side_decoupled,nonce,fill_ratio,scale,d_occ_m,in_position_band,bbox_x_m,bbox_y_m,bbox_z_m,dim_max_m,dim_mid_m,dim_min_m,bbox_cross_m2,footprint_m2,A_target_px2,A_target_over_pallet,screen_w_px,screen_h_px,screen_area_px2,silhouette_over_target,planned_bottom_z_m,planned_top_z_m,planned_center_z_m,half_height_m,resample_tries
1956,1409,expensive_reject,3,Dist_old_tyre,False,False,,0,{},0.35734273672564093,3,14.008726336225575,0.6684953800308305,6,5,1.1394847250365656,near-camera,outdoor-night,155727.48261545502,medium,bottom,bottom,False,1,0.9677,1.18199323468844,0.7086527463972867,True,0.6,0.6,0.165,0.6,0.6,0.165,0.36,0.502958882465727,55648.084821201366,0.35734273672564093,436.3121871345541,436.3121871345541,190368.32464213818,3.420932189378955,-0.7780516808976661,-0.06885574008460199,-0.423453710491134,0.35459797040653207,24
1956,1409,expensive_reject,4,Dist_metal_tool_chest,False,False,,0,{},0.35734273672564093,3,14.008726336225575,0.6684953800308305,6,5,1.1394847250365656,near-camera,outdoor-night,155727.48261545502,medium,bottom,bottom,False,3,0.7723,1.1131002781024941,0.6888597343615972,True,0.685,0.652,0.407,0.685,0.652,0.407,0.4466200000000001,0.5533587093659345,55648.084821201366,0.35734273672564093,431.1032402609525,410.33476299290663,176896.64591795203,3.178845174749952,-0.7427122670268593,-0.0169708857040331,-0.3798415763654462,0.3628706906614131,6
1956,1409,expensive_reject,5,Dist_planter_box_01,False,False,,0,{},0.35734273672564093,3,14.008726336225575,0.6684953800308305,6,5,1.1394847250365656,near-camera,outdoor-night,155727.48261545502,medium,bottom,bottom,False,10,0.9607,1.0829285970705609,0.726179908586293,True,0.913,0.425,0.414,0.913,0.425,0.414,0.388025,0.4550502447437056,55648.084821201366,0.35734273672564093,591.4451475673688,275.31674448645316,162834.75257055787,2.9261519618105427,-0.597684635317481,-0.13743998156249265,-0.36756230843998683,0.23012232687749415,20
1957,1409,expensive_reject,0,Dist_ladder_sectioned_01,False,False,feedback|prealign|prealign-primary|preprobe|primary|refine|rescue,12,"{""camera_clearance"": 1, ""candidate_budget_exhausted"": 4, ""score_callback"": 11}",0.27210373304403745,2,7.064742283309532,0.1404778428084,5,6,7.413281525794676,near-pallet,outdoor-day,3137.4809986550026,large,bottom,bottom,False,0,0.4479,0.8469909669530118,5.826622892218931,True,0.662,2.135,0.178,2.135,0.662,0.178,1.41337,1.0139427310835942,853.7202920887609,0.27210373304403745,125.85077373519438,39.022581832645756,4911.022116783408,5.752495474563244,-0.9577734391096829,0.8505522753349971,-0.053610581887342926,0.90416285722234,2
1957,1409,expensive_reject,1,Dist_construction_sign_01,False,False,,0,{},0.27210373304403745,2,7.064742283309532,0.1404778428084,5,6,7.413281525794676,near-pallet,outdoor-day,3137.4809986550026,road,bottom,bottom,False,56,0.4797,0.8224624925049707,4.944212893275212,True,1.068,1.2,0.059,1.2,1.068,0.059,1.2816,0.86693133730171,853.7202920887609,0.27210373304403745,83.77041279960208,74.55566739164585,6245.559033948006,7.315697063574844,-0.5059458418086681,0.48100914919729676,-0.012468346305685689,0.4934774955029824,2
1957,1409,expensive_reject,2,Dist_chinese_screen_panels,False,False,feedback|prealign-primary|preprobe|primary|refine|rescue,12,"{""camera_clearance"": 7, ""candidate_budget_exhausted"": 3, ""score_callback"": 5}",0.27210373304403745,2,7.064742283309532,0.1404778428084,5,6,7.413281525794676,near-pallet,outdoor-day,3137.4809986550026,large,bottom,bottom,False,128,0.921,1.093608843988329,5.21427875914936,True,1.294,1.603,0.377,1.603,1.294,0.377,2.074282,2.4808004162146697,853.7202920887609,0.27210373304403745,195.49547859486293,157.81107255255935,30851.351156231227,36.13753994384806,-1.3337818979799265,0.4192730789333648,-0.45725440952328084,0.8765274884566456,2
1957,1409,expensive_reject,3,Dist_utility_box_01,False,False,feedback|prealign-primary|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 3, ""collision"": 4, ""score_callback"": 4, ""support"": 4}",0.27210373304403745,2,7.064742283309532,0.1404778428084,5,6,7.413281525794676,near-pallet,outdoor-day,3137.4809986550026,road,bottom,bottom,False,21,0.9166,1.0910626473833327,5.303198651402347,True,0.52,1.12,0.432,1.12,0.52,0.432,0.5824,0.6932992687800098,853.7202920887609,0.27210373304403745,133.66735458264648,62.059843199085876,8295.375066235654,9.716736433591985,-0.6747645768063208,0.5472255882630119,-0.0637694942716545,0.6109950825346664,2
1957,1409,expensive_reject,4,Dist_street_lamp_01,False,False,,0,{},0.27210373304403745,2,7.064742283309532,0.1404778428084,5,6,7.413281525794676,near-pallet,outdoor-day,3137.4809986550026,road,bottom,bottom,False,55,0.2753,0.8293121933184997,4.088142228796116,True,0.704,3.871,0.386,3.871,0.704,0.386,2.725184,1.8742690432172417,853.7202920887609,0.27210373304403745,249.64561528693488,45.40183755153763,11334.369670711078,13.276444024751667,-1.3737347689294126,1.8365327314064996,0.23139898123854358,1.6051337501679561,2
1957,1409,expensive_reject,5,Dist_delivery_truck_01,False,False,,0,{},0.27210373304403745,2,7.064742283309532,0.1404778428084,5,6,7.413281525794676,near-pallet,outdoor-day,3137.4809986550026,large,bottom,bottom,False,319,0.7897,0.9381438874663277,4.52985267496888,True,2.665,2.591,6.0,6.0,2.665,2.591,15.99,14.073022117911037,853.7202920887609,0.27210373304403745,669.0726948963716,297.17978864980506,198834.8820606592,232.90401306284804,-2.0007038662107988,0.43002694621445614,-0.7853384599981714,1.2153654062126273,1
1958,1409,accepted,0,Dist_wine_bottles_01,False,False,,0,{},0.19469823912813086,1,4.08832934802275,0.38054750740391285,4,8,1.8980530294092746,near-pallet,random-mix,19326.50923603,small,left,left,False,0,0.4876,1.1718553410699264,1.2875629553217047,True,0.676,0.331,0.081,0.676,0.331,0.081,0.22375600000000004,0.3072717948828253,3762.837316748599,0.19469823912813086,180.54629787228677,88.40358668006941,15960.940293718335,4.24173009624288,-0.11953418225557569,0.26834993563857,0.07440787669149715,0.19394205894707284,5
1958,1409,accepted,1,Dist_construction_sign_01,False,False,,0,{},0.19469823912813086,1,4.08832934802275,0.38054750740391285,4,8,1.8980530294092746,near-pallet,random-mix,19326.50923603,road,left,left,False,8,0.4797,0.9350392839195613,1.5603937225303453,True,1.068,1.2,0.059,1.2,1.068,0.059,1.2816,1.1205009095051481,3762.837316748599,0.19469823912813086,209.298579372773,186.27573564176794,38987.24684144025,10.361130062122493,-0.5154151348424181,0.6066320058610555,0.0456084355093187,0.5610235703517368,8
1958,1409,accepted,2,Dist_Shelf_01,False,False,,0,{},0.19469823912813086,1,4.08832934802275,0.38054750740391285,4,8,1.8980530294092746,near-pallet,random-mix,19326.50923603,indoor,left,left,False,369,0.9679,1.0651435744951538,1.6058360109645873,True,1.003,2.08,0.257,2.08,1.003,0.257,2.0862399999999997,2.3669036077256504,3762.837316748599,0.19469823912813086,570.4138361490216,275.0601334891676,156898.10591521804,41.69675505684389,-1.0669376742275078,1.148560960722412,0.04081164324745206,1.10774931747496,5
1958,1409,accepted,3,Dist_water_dispenser_01,False,False,feedback|gate-overlap-refine|prealign|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 5, ""score_callback"": 9, ""support"": 3}",0.19469823912813086,1,4.08832934802275,0.38054750740391285,4,8,1.8980530294092746,near-pallet,random-mix,19326.50923603,indoor,left,left,False,268,0.9812,0.9746685373653151,1.5553737856149825,True,0.325,1.1,0.414,1.1,0.414,0.325,0.4554,0.4326203262701704,3762.837316748599,0.19469823912813086,286.9446549869291,107.99553378598966,30988.741182350048,8.235471952087174,-0.48992936607322507,0.5822060250286217,0.04613832947769831,0.5360676955509234,1
1958,1409,accepted,4,Dist_utility_box_01,True,True,gate-overlap-refine|preprobe,12,"{""score_callback"": 10}",0.19469823912813086,1,4.08832934802275,0.38054750740391285,4,8,1.8980530294092746,near-pallet,random-mix,19326.50923603,road,left,left,False,89,0.9166,0.8784594588771878,1.339661295169794,True,0.52,1.12,0.432,1.12,0.52,0.432,0.5824,0.4494328505668028,3762.837316748599,0.19469823912813086,295.4875416733651,137.19064434834803,40538.1262390783,10.773286971148298,-0.42302881131064063,0.5608457826318098,0.06890848566058462,0.49193729697122524,2
1958,1409,accepted,5,Dist_steel_frame_shelves_03,False,False,,0,{},0.19469823912813086,1,4.08832934802275,0.38054750740391285,4,8,1.8980530294092746,near-pallet,random-mix,19326.50923603,large,left,left,False,136,0.2394,1.153296092946464,1.572665618918169,True,2.351,2.312,0.721,2.351,2.312,0.721,5.435511999999999,7.229730364001858,3762.837316748599,0.19469823912813086,354.5060431385873,348.6252538223793,123589.75927075735,32.84483193590444,-1.2888972434738541,1.3775233234183701,0.04431303997225803,1.3332102834461121,4
1960,1410,expensive_reject,0,Dist_compost_bags,False,False,preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 1, ""support"": 12}",0.36456283392567557,3,76.4856363065561,0.5429262153068684,8,8,1.9181276709697792,near-camera,outdoor-night,127804.65631834502,medium,bottom,bottom,False,0,0.4508,1.1417124435264614,1.2795796520993363,True,1.828,0.707,0.926,1.828,0.926,0.707,1.6927280000000002,2.2064833111828484,46592.82769631286,0.36456283392567557,663.5339761500031,336.12279098189435,223028.89197485277,4.786764465735619,0.1547175973210475,0.9619082948942557,0.5583129461076516,0.4035953487866041,1
1960,1410,expensive_reject,1,Dist_construction_sign_01,False,False,,0,{},0.36456283392567557,3,76.4856363065561,0.5429262153068684,8,8,1.9181276709697792,near-camera,outdoor-night,127804.65631834502,road,bottom,bottom,False,2,0.4797,0.9368125749212275,0.819156596805305,True,1.068,1.2,0.059,1.2,1.068,0.059,1.2816,1.1247549731599407,46592.82769631286,0.36456283392567557,575.9138135762257,512.5632940828409,295192.2813944414,6.335573434573956,0.46552335675202117,1.5896984466574942,1.0276109017047577,0.5620875449527365,4
1960,1410,expensive_reject,2,Dist_chinese_screen_panels,False,False,feedback|prealign-primary|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 3, ""collision"": 2, ""score_callback"": 2, ""support"": 8}",0.36456283392567557,3,76.4856363065561,0.5429262153068684,8,8,1.9181276709697792,near-camera,outdoor-night,127804.65631834502,large,bottom,bottom,False,291,0.921,0.8566307299239678,0.9106597166916001,True,1.294,1.603,0.377,1.603,1.294,0.377,2.074282,1.522141750421946,46592.82769631286,0.36456283392567557,876.8119757611624,707.7945705770084,620602.7558606502,13.319705769001049,0.2048165297886022,1.5779955898567226,0.8914060598226624,0.6865895300340602,4
1960,1410,expensive_reject,3,Dist_utility_box_01,False,False,,0,{},0.36456283392567557,3,76.4856363065561,0.5429262153068684,8,8,1.9181276709697792,near-camera,outdoor-night,127804.65631834502,road,bottom,bottom,False,33,0.9166,0.8153083251799953,1.2121087029162259,True,0.52,1.12,0.432,1.12,0.52,0.432,0.5824,0.38713739215878795,46592.82769631286,0.36456283392567557,437.01250878604776,202.8986647935222,88669.25453075647,1.9030666073476659,0.20573679431316716,1.118882118514762,0.6623094564139645,0.4565726621007974,1
1960,1410,expensive_reject,4,Dist_portable_welding_cart,False,False,,0,{},0.36456283392567557,3,76.4856363065561,0.5429262153068684,8,8,1.9181276709697792,near-camera,outdoor-night,127804.65631834502,large,bottom,bottom,False,431,0.5805,0.8759632443576217,0.9748769406316125,True,0.838,1.563,0.655,1.563,0.838,0.655,1.309794,1.0050201369691192,46592.82769631286,0.36456283392567557,648.338463053863,347.6056506968248,225366.11332161736,4.836927150902493,0.20061030756142884,1.5697408584923918,0.8851755830269102,0.6845652754654814,7
1960,1410,expensive_reject,5,Dist_concrete_road_barrier_02,False,False,preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 1, ""collision"": 5, ""support"": 7}",0.36456283392567557,3,76.4856363065561,0.5429262153068684,8,8,1.9181276709697792,near-camera,outdoor-night,127804.65631834502,road,bottom,bottom,False,487,0.7784,1.0127472143951437,1.0654227946297838,True,1.565,1.112,0.442,1.565,1.112,0.442,1.74028,1.7849302251989887,46592.82769631286,0.36456283392567557,795.2440714023436,565.0552123957867,449356.8076727414,9.644334329772851,0.17943826537341057,1.3056131677808105,0.7425257165771105,0.5630874512037,2
1963,1410,accepted,0,Dist_construction_sign_01,False,False,,0,{},0.12633083870981354,1,38.5446295115882,0.47516948897529476,7,7,2.1916428159577084,near-pallet,outdoor-day,78245.295440475,road,right,right,False,0,0.4797,0.8480152103766149,1.7202257010859068,True,1.068,1.2,0.059,1.2,1.068,0.059,1.2816,0.9216367478737689,9884.793798092356,0.12633083870981354,248.25038280267216,220.94284069437828,54849.14477988922,5.548840562609858,-0.23471123832863483,0.7829070141233029,0.274097887897334,0.5088091262259689,6
1963,1410,accepted,1,Dist_chinese_screen_panels,False,True,prealign|preprobe,9,"{""score_callback"": 5}",0.12633083870981354,1,38.5446295115882,0.47516948897529476,7,7,2.1916428159577084,near-pallet,outdoor-day,78245.295440475,large,right,right,False,18,0.921,0.8864531282573367,1.304541222900285,True,1.294,1.603,0.377,1.603,1.294,0.377,2.074282,1.629969029550535,9884.793798092356,0.12633083870981354,633.383752606371,511.2904403447561,323843.0577773255,32.76174135669105,-0.15449873732337394,1.2664856272731368,0.5559934449748815,0.7104921822982554,4
1963,1410,accepted,2,Dist_utility_box_01,True,True,prealign|preprobe,9,"{""score_callback"": 2}",0.12633083870981354,1,38.5446295115882,0.47516948897529476,7,7,2.1916428159577084,near-pallet,outdoor-day,78245.295440475,road,right,right,False,6,0.9166,0.8832047451377756,1.2076766143355824,True,0.52,1.12,0.432,1.12,0.52,0.432,0.5824,0.4543014821560535,9884.793798092356,0.12633083870981354,475.1429587162394,220.60208797539687,104817.5287796102,10.603916573336988,0.12708731884430557,1.1162766333986143,0.6216819761214599,0.49459465727715435,2
1963,1410,accepted,3,Dist_street_lamp_01,False,False,,0,{},0.12633083870981354,1,38.5446295115882,0.47516948897529476,7,7,2.1916428159577084,near-pallet,outdoor-day,78245.295440475,road,right,right,False,62,0.2753,0.8531182245714631,1.861299776004618,True,0.704,3.871,0.386,3.871,0.704,0.386,2.725184,1.9834180885562436,9884.793798092356,0.12633083870981354,564.0593245855141,102.58273430849958,57862.74782818752,5.853713189176927,-1.4727815237959407,1.829639123520193,0.17842879986212604,1.6512103236580669,7
1963,1410,accepted,4,Dist_forklift_02,False,False,,0,{},0.12633083870981354,1,38.5446295115882,0.47516948897529476,7,7,2.1916428159577084,near-pallet,outdoor-day,78245.295440475,large,right,right,False,31,0.5807,1.011390375962396,1.7897498959138325,True,2.5,1.774,0.928,2.5,1.774,0.928,4.4350000000000005,4.5366080346337965,9884.793798092356,0.12633083870981354,652.3009395913625,462.8727467340309,301932.32760584314,30.54513162066288,-0.6701530624926191,1.1240534644646714,0.2269502009860262,0.8971032634786452,2
1963,1410,accepted,5,Dist_industrial_storage_cart,False,False,,0,{},0.12633083870981354,1,38.5446295115882,0.47516948897529476,7,7,2.1916428159577084,near-pallet,outdoor-day,78245.295440475,medium,right,right,False,109,0.6134,1.1538164186481008,1.6413340917494785,True,1.603,1.377,1.103,1.603,1.377,1.103,2.207331,2.938602825528387,9884.793798092356,0.12633083870981354,534.7499394805413,459.35787065795716,245641.59353425293,24.85045197216544,-0.46680453692766455,1.1220006715507702,0.32759806731155283,0.7944026042392174,2
1965,1411,expensive_reject,0,Dist_street_lamp_01,False,False,feedback|prealign|prealign-primary|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 4, ""score_callback"": 12}",0.2759477798209089,2,3.878847447379188,0.13601023488035613,4,8,4.403266171079409,near-pallet,outdoor-night,5133.0449633249955,road,bottom,bottom,False,0,0.2753,0.9396729698153601,3.0275830145616487,True,0.704,3.871,0.386,3.871,0.704,0.386,2.725184,2.4062973850928078,1416.4523613504311,0.2759477798209089,329.48225410364745,59.92133993515056,19743.018150744316,13.938356622118604,-1.8920701436903506,1.745403922464908,-0.07333311061272128,1.8187370330776294,1
1965,1411,expensive_reject,1,Dist_construction_sign_01,False,False,,0,{},0.2759477798209089,2,3.878847447379188,0.13601023488035613,4,8,4.403266171079409,near-pallet,outdoor-night,5133.0449633249955,road,bottom,bottom,False,245,0.4797,0.9358614631771751,2.725881217713221,True,1.068,1.2,0.059,1.2,1.068,0.059,1.2816,1.1224722868581738,1416.4523613504311,0.2759477798209089,149.14057721467591,132.7351137210616,19796.191477014774,13.975896413587314,-0.768159066001763,0.35487468981084697,-0.20664218809545803,0.561516877906305,2
1965,1411,expensive_reject,2,Dist_utility_box_01,False,False,feedback|gate-overlap-refine|prealign|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 5, ""score_callback"": 12}",0.2759477798209089,2,3.878847447379188,0.13601023488035613,4,8,4.403266171079409,near-pallet,outdoor-night,5133.0449633249955,road,bottom,bottom,False,172,0.9166,0.8290538013124596,2.4878449054140774,True,0.52,1.12,0.432,1.12,0.52,0.432,0.5824,0.4003011116661004,1416.4523613504311,0.2759477798209089,186.76368689834302,86.71171177423068,16194.598988221784,11.433211190231642,-0.5209440143233672,0.40759624314658777,-0.05667388558838972,0.4642701287349775,5
1965,1411,expensive_reject,3,Dist_ladder_sectioned_01,False,False,,0,{},0.2759477798209089,2,3.878847447379188,0.13601023488035613,4,8,4.403266171079409,near-pallet,outdoor-night,5133.0449633249955,large,bottom,bottom,False,386,0.4479,0.9048899458835923,2.6705185277846466,True,0.662,2.135,0.178,2.135,0.662,0.178,1.41337,1.1573038409610301,1416.4523613504311,0.2759477798209089,253.05426144604985,78.46460003619909,19855.801411820055,14.017980380850746,-1.0335502228743463,0.8983898115871228,-0.06758020564361177,0.9659700172307346,1
1965,1411,expensive_reject,4,Dist_covered_car,False,False,feedback|prealign-primary|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 3, ""collision"": 3, ""score_callback"": 3, ""support"": 6}",0.2759477798209089,2,3.878847447379188,0.13601023488035613,4,8,4.403266171079409,near-pallet,outdoor-night,5133.0449633249955,large,bottom,bottom,False,341,0.7299,1.1127427704533814,3.7453674296656994,True,1.789,1.411,4.38,4.38,1.789,1.411,7.835819999999999,9.70228468860077,1416.4523613504311,0.2759477798209089,581.0737028688267,237.33809461925364,137910.92547224165,97.36361718565585,-1.5930989219089793,-0.023018872799258072,-0.8080588973541187,0.7850400245548605,2
1965,1411,expensive_reject,5,Dist_industrial_storage_cart,False,False,,0,{},0.2759477798209089,2,3.878847447379188,0.13601023488035613,4,8,4.403266171079409,near-pallet,outdoor-night,5133.0449633249955,medium,bottom,bottom,False,473,0.6134,1.0823213792318997,2.4557750774709124,True,1.603,1.377,1.103,1.603,1.377,1.103,2.207331,2.5857107263259578,1416.4523613504311,0.2759477798209089,289.19989770579326,248.4268615975529,71845.02296138355,50.72180676298019,-1.172399122490379,0.317957416711947,-0.42722085288921596,0.745178269601163,2
1967,1411,accepted,0,Dist_bollard_01,False,False,,0,{},0.21937653992753747,2,15.67614223002524,0.15395003962636983,5,6,6.0129278846418135,near-camera,outdoor-day,7590.770720679999,road,right,right,False,0,0.691,1.1544869624166343,3.1645337744034823,True,0.196,1.0,0.196,1.0,0.196,0.196,0.196,0.2612366686924375,1665.2370160860382,0.2193765399275375,183.74855515466578,36.014716810314496,6617.652178199742,3.9740001659066087,0.16407078275199805,1.3185577451686323,0.7413142639603152,0.5772434812083171,1
1967,1411,accepted,1,Dist_construction_sign_01,False,False,,0,{},0.21937653992753747,2,15.67614223002524,0.15395003962636983,5,6,6.0129278846418135,near-camera,outdoor-day,7590.770720679999,road,right,right,False,23,0.4797,0.9754655680177342,3.462785310376737,True,1.068,1.2,0.059,1.2,1.068,0.059,1.2816,1.219484788135867,1665.2370160860382,0.2193765399275375,141.85939213078396,126.25485899639776,17910.437550786828,10.75548848468634,0.06570971345188859,1.2362683950731697,0.6509890542625291,0.5852793408106405,1
1967,1411,accepted,2,Dist_chinese_screen_panels,False,False,,0,{},0.21937653992753747,2,15.67614223002524,0.15395003962636983,5,6,6.0129278846418135,near-camera,outdoor-day,7590.770720679999,large,right,right,False,7,0.921,1.0991150225652364,3.553885281789088,True,1.294,1.603,0.377,1.603,1.294,0.377,2.074282,2.505844320467333,1665.2370160860382,0.2193765399275375,288.27613315650217,232.7069970708134,67083.87327403556,40.28487994562422,-0.25754118081464106,1.5043402003574329,0.6233995097713959,0.880940690586037,1
1967,1411,accepted,3,Dist_utility_box_01,True,True,prealign|preprobe,9,"{""score_callback"": 5}",0.21937653992753747,2,15.67614223002524,0.15395003962636983,5,6,6.0129278846418135,near-camera,outdoor-day,7590.770720679999,road,right,right,False,136,0.9166,0.9393323804065323,2.2370721018372888,True,0.52,1.12,0.432,1.12,0.52,0.432,0.5824,0.51387791488063,1665.2370160860382,0.2193765399275375,272.8053432443239,126.65962364915039,34553.42210480336,20.749852285903113,0.49616906516768866,1.5482213312230049,1.0221951981953468,0.5260261330276581,1
1967,1411,accepted,4,Dist_street_lamp_01,False,False,,0,{},0.21937653992753747,2,15.67614223002524,0.15395003962636983,5,6,6.0129278846418135,near-camera,outdoor-day,7590.770720679999,road,right,right,False,398,0.2753,0.9659349693603285,2.9748835436671435,True,0.704,3.871,0.386,3.871,0.704,0.386,2.725184,2.5426794223024696,1665.2370160860382,0.2193765399275375,399.58558083664843,72.67069204572473,29038.160690892124,17.437854437768397,-1.0708174672541966,2.6683167991396353,0.7987496659427192,1.869567133196916,1
1967,1411,accepted,5,Dist_delivery_truck_01,False,False,,0,{},0.21937653992753747,2,15.67614223002524,0.15395003962636983,5,6,6.0129278846418135,near-camera,outdoor-day,7590.770720679999,large,right,right,False,130,0.7897,0.9611461161027675,3.2461295161059143,True,2.665,2.591,6.0,6.0,2.665,2.591,15.99,14.771591685425959,1665.2370160860382,0.2193765399275375,956.5584282993242,424.87136856961655,406414.2885483353,244.05792366036198,-0.5285617265136225,1.9617678603086484,0.7166030668975129,1.2451647934111354,1
1969,1412,accepted,0,Dist_plastic_monobloc_chair_01,False,False,,0,{},0.17166410935496496,1,9.255356600610698,0.4557103034201497,5,6,2.583881190272777,near-camera,outdoor-night,36433.482057875,medium,right,right,False,0,0.3396,0.8634364408682678,1.239948779535721,True,0.642,0.88,0.628,0.88,0.642,0.628,0.56496,0.4211903844923861,6254.321248165208,0.17166410935496496,244.64808380520398,178.481897503342,43665.25421810944,6.981613589311429,-0.12573152868043153,0.6340925392836441,0.2541805053016063,0.37991203398203777,1
1969,1412,accepted,1,Dist_construction_sign_01,False,False,,0,{},0.17166410935496496,1,9.255356600610698,0.4557103034201497,5,6,2.583881190272777,near-camera,outdoor-night,36433.482057875,road,right,right,False,19,0.4797,1.004159674862105,1.6709760696604246,True,1.068,1.2,0.059,1.2,1.068,0.059,1.2816,1.292284253996726,6254.321248165208,0.17166410935496496,342.1742539882917,304.5350860495796,104204.06588227511,16.661131040054077,-0.4304911309438313,0.7745004788906946,0.17200467397343167,0.602495804917263,1
1969,1412,accepted,2,Dist_chinese_screen_panels,False,False,,0,{},0.17166410935496496,1,9.255356600610698,0.4557103034201497,5,6,2.583881190272777,near-camera,outdoor-night,36433.482057875,large,right,right,False,28,0.921,0.9584140334084184,1.2641842192572714,True,1.294,1.603,0.377,1.603,1.294,0.377,2.074282,1.9053472040700765,6254.321248165208,0.17166410935496496,799.0147821656584,644.9938416234322,515359.61386293784,82.40056649058853,-0.5186088559609326,1.0177288395927622,0.24955999181591473,0.7681688477768474,2
1969,1412,accepted,3,Dist_utility_box_01,True,True,prealign|preprobe,9,"{""score_callback"": 3}",0.17166410935496496,1,9.255356600610698,0.4557103034201497,5,6,2.583881190272777,near-camera,outdoor-night,36433.482057875,road,right,right,False,92,0.9166,0.9224228975012989,0.8218038565872565,True,0.52,1.12,0.432,1.12,0.52,0.432,0.5824,0.49554319466852453,6254.321248165208,0.17166410935496496,824.5529053950396,382.82813464769697,315662.05069072195,50.471032453493784,-0.18265652357328954,0.8504571216281653,0.3339002990274379,0.5165568226007274,2
1969,1412,accepted,4,Dist_street_lamp_01,False,False,,0,{},0.17166410935496496,1,9.255356600610698,0.4557103034201497,5,6,2.583881190272777,near-camera,outdoor-night,36433.482057875,road,right,right,False,349,0.2753,0.810204642924944,1.7939972646550297,True,0.704,3.871,0.386,3.871,0.704,0.386,2.725184,1.7888967937193643,6254.321248165208,0.17166410935496496,628.4169712924503,114.28714745282485,71819.98305995787,11.48325776854319,-1.419600539794354,1.7167016329681042,0.14855054658687494,1.5681510863812291,1
1969,1412,accepted,5,Dist_forklift_01,False,False,,0,{},0.17166410935496496,1,9.255356600610698,0.4557103034201497,5,6,2.583881190272777,near-camera,outdoor-night,36433.482057875,large,right,right,False,236,0.5646,1.178034249351331,1.7819175822863818,True,0.83,1.539,2.5,2.5,1.539,0.83,3.8474999999999997,5.33942465495069,6254.321248165208,0.17166410935496496,850.8038112601904,523.7548262117732,445612.6023068953,71.24875500081195,-0.7556438034362263,1.057350906315472,0.1508535514396228,0.9064973548758491,2
1970,1413,accepted,0,Dist_chinese_screen_panels,True,True,gate-overlap-refine|preprobe,12,"{""score_callback"": 11}",0.35482742067887646,3,27.60637833057249,0.3398619834841984,4,4,1.6585327784604011,near-pallet,random-mix,117801.46853164502,large,right,right,False,0,0.921,1.1120690383745937,1.3215937436505936,True,1.294,1.603,0.377,1.603,1.294,0.377,2.074282,2.5652594593430336,41799.19123126743,0.35482742067887646,636.7989045298885,514.0472753971776,327344.7418494966,7.831365445287131,-0.9532017765214804,0.8294448919929933,-0.061878442264243605,0.8913233342572369,11
1970,1413,accepted,1,Dist_construction_sign_01,False,False,,0,{},0.35482742067887646,3,27.60637833057249,0.3398619834841984,4,4,1.6585327784604011,near-pallet,random-mix,117801.46853164502,road,right,right,False,34,0.4797,0.9874933010088845,1.3005257982812468,True,1.068,1.2,0.059,1.2,1.068,0.059,1.2816,1.2497432938391622,41799.19123126743,0.35482742067887646,310.446298802843,276.2972059345303,85775.44495194184,2.052083842420818,-0.6399406165356328,0.5450513446750286,-0.047444635930302126,0.5924959806053307,9
1970,1413,accepted,2,Dist_Shelf_01,False,False,feedback|prealign|prealign-primary|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 4, ""collision"": 1, ""score_callback"": 7, ""support"": 4}",0.35482742067887646,3,27.60637833057249,0.3398619834841984,4,4,1.6585327784604011,near-pallet,random-mix,117801.46853164502,indoor,right,right,False,17,0.9679,1.053728245878951,1.3037632619687873,True,1.003,2.08,0.257,2.08,1.003,0.257,2.0862399999999997,2.31644243128817,41799.19123126743,0.35482742067887646,813.6050905702191,392.3297624240047,319201.49189037486,7.636547083513895,-1.1455400221366503,1.046214729291568,-0.04966264642254108,1.0958773757141091,22
1970,1413,accepted,3,Dist_utility_box_01,False,False,,0,{},0.35482742067887646,3,27.60637833057249,0.3398619834841984,4,4,1.6585327784604011,near-pallet,random-mix,117801.46853164502,road,right,right,False,1,0.9166,1.0309266419972882,0.9795881232704686,True,0.52,1.12,0.432,1.12,0.52,0.432,0.5824,0.6189803932631184,41799.19123126743,0.35482742067887646,555.1334488304332,257.7405298141297,143080.38921910088,3.423042049485186,-0.4048867632338694,0.7497510758030935,0.17243215628461203,0.5773189195184815,3
