24, 2790, 64.22
92, 3780, 68.21
80, 1856, 60.40
14, 1863, 58.51
28, 1836, 56.60
90, 3548, 66.28
0, 2827, 54.12
48, 1842, 60.90
64, 3364, 60.44
34, 5251, 66.50
66, 1819, 60.28
86, 5149, 59.69
64, 2930, 59.65
1, 3832, 89.97
43, 2696, 54.54
21, 4183, 60.93
28, 3214, 35.23
58, 2819, 60.76
13, 3746, 83.53
72, 1872, 63.89
16, 1912, 57.31
23, 5130, 70.04
2, 1899, 51.28
24, 2819, 58.20
48, 1880, 60.51
50, 1877, 45.48
24, 1793, 57.82
17, 1949, 57.42
0, 3271, 68.92
31, 1896, 61.95
25, 2056, 53.49
20, 1842, 59.85
6, 1927, 61.35
26, 1874, 53.22
28, 2832, 55.40
48, 2899, 62.32
26, 2492, 57.25
11, 3219, 76.85
48, 1823, 56.47
21, 1821, 31.39
1, 3875, 86.27
3, 1770, 52.02
30, 4405, 82.40
57, 2974, 59.60
31, 2728, 42.96
51, 1784, 47.63
7, 1878, 55.81
22, 2698, 28.06
70, 1762, 60.51
54, 1760, 60.78
18, 2629, 45.14
0, 3304, 59.02
0, 3121, 69.18
45, 2133, 62.86
72, 1763, 54.70
36, 1797, 59.40
39, 2765, 59.54
24, 3253, 65.57
48, 2789, 56.75
70, 1809, 58.52
45, 1808, 57.67
33, 2762, 49.89
16, 3175, 32.89
43, 4449, 40.11
0, 3222, 71.62
42, 1781, 68.38
12, 1787, 53.73
33, 1787, 53.76
51, 2825, 43.69
27, 1788, 56.81
3, 1791, 63.64
50, 1760, 50.45
19, 1760, 51.43
0, 1763, 71.28
0, 2174, 77.17
30, 1764, 26.06
57, 2501, 49.56
0, 1766, 31.59
28, 1771, 56.77
26, 1769, 54.33
8, 2114, 28.30
23, 1734, 29.82
18, 1733, 48.70
28, 2476, 38.23
29, 1738, 55.55
0, 1711, 27.35
0, 1708, 75.01
0, 2539, 28.78
25, 1708, 28.31
0, 1708, 22.85
0, 1917, 15.53
0, 1683, 46.70
0, 1681, 10.86
28, 9373, 100.40
0, 2106, 47.00
2, 3247, 67.23
64, 1945, 29.62
1, 5451, 85.86
35, 1844, 55.36
6, 4408, 95.32
21, 1920, 52.05
63, 3951, 61.42
10, 4127, 68.18
97, 5132, 84.48
22, 5038, 94.25
51, 2088, 57.62
47, 2008, 57.90
9, 3490, 82.55
50, 4732, 56.52
44, 1891, 59.30
25, 3182, 57.81
58, 3702, 55.08
20, 1914, 58.52
25, 1836, 40.68
79, 4301, 55.49
84, 3334, 62.79
30, 4256, 76.83
62, 4652, 59.61
11, 2779, 55.10
22, 2463, 56.08
25, 2150, 41.75
34, 4071, 59.67
60, 1875, 59.36
37, 1816, 59.80
18, 3876, 80.81
51, 3947, 63.30
42, 1841, 62.36
95, 5588, 74.37
55, 4809, 56.15
8, 1879, 48.80
22, 1852, 50.17
77, 3301, 54.21
39, 3448, 59.62
14, 3376, 74.15
95, 4232, 89.20
92, 4678, 83.64
48, 2391, 69.36
52, 3757, 54.02
67, 2169, 60.94
25, 2264, 53.96
48, 2810, 60.53
39, 1913, 57.90
14, 3374, 90.33
51, 3497, 64.63
77, 2824, 62.05
60, 2104, 63.09
79, 2127, 61.22
49, 2371, 61.08
55, 3499, 59.24
30, 1895, 58.48
16, 2259, 59.42
17, 1867, 57.03
27, 1897, 56.45
25, 2497, 54.97
94, 3708, 62.89
40, 3674, 80.99
31, 3102, 60.57
48, 1952, 65.34
75, 2529, 61.49
45, 1871, 52.48
38, 2830, 57.46
8, 3295, 71.60
37, 2215, 56.98
25, 2421, 59.10
74, 1841, 64.04
71, 3728, 58.08
51, 3497, 58.44
64, 1849, 60.88
9, 1909, 58.41
48, 2852, 59.48
59, 3386, 56.80
62, 2273, 61.06
75, 4029, 62.33
18, 2221, 55.63
48, 2425, 61.94
42, 2521, 60.80
29, 1870, 59.80
31, 2565, 61.33
18, 1896, 57.24
12, 6908, 69.06
39, 1874, 49.28
49, 2432, 59.94
3, 3255, 60.17
18, 3745, 74.59
53, 2003, 66.25
63, 1826, 55.51
35, 2972, 61.05
94, 3652, 66.96
43, 2954, 59.32
0, 1889, 75.35
57, 1874, 57.99
18, 2802, 60.00
43, 2609, 60.97
59, 1863, 61.72
64, 3754, 60.26
2, 3675, 84.42
40, 3994, 59.96
75, 2264, 53.89
39, 1867, 58.91
26, 1864, 42.91
33, 1900, 60.98
21, 1957, 60.62
30, 1898, 59.34
55, 2323, 64.07
34, 1900, 63.09
28, 2047, 52.54
64, 3038, 64.02
45, 3026, 59.47
43, 1823, 60.08
15, 3336, 55.70
33, 3559, 57.15
66, 2532, 58.14
52, 3921, 58.15
5, 4057, 57.19
40, 1979, 59.63
61, 1867, 62.91
0, 3476, 84.03
58, 1847, 54.18
63, 1844, 58.42
43, 3291, 60.06
63, 3710, 59.65
43, 2811, 61.05
61, 2486, 62.57
49, 2026, 57.32
24, 3676, 73.81
6, 3025, 56.95
36, 3530, 60.98
19, 3772, 65.85
45, 5923, 57.99
49, 1990, 75.34
25, 3219, 56.44
56, 4742, 58.03
73, 2370, 56.63
63, 2704, 60.97
51, 1838, 62.92
58, 3405, 57.59
22, 2284, 50.59
50, 3235, 61.52
36, 2684, 60.53
0, 1876, 52.69
49, 2250, 57.02
51, 2000, 58.55
24, 1832, 58.59
5, 3316, 58.33
3, 1816, 70.22
16, 2983, 51.09
89, 3721, 84.51
53, 1826, 61.46
73, 4579, 82.47
42, 2981, 62.94
32, 3271, 63.03
58, 2540, 63.81
5, 4258, 89.61
63, 2851, 61.64
93, 3452, 84.39
44, 2575, 61.71
51, 2970, 64.33
29, 2058, 56.76
51, 2523, 62.89
99, 4800, 110.34
12, 4750, 59.25
96, 5729, 88.38
49, 1849, 56.08
55, 1818, 60.22
53, 3188, 63.92
5, 3512, 86.08
0, 1890, 46.81
12, 4163, 75.57
67, 2076, 58.17
49, 1817, 60.41
15, 5683, 61.63
45, 4674, 58.52
88, 2281, 61.66
41, 2350, 57.33
69, 3022, 63.02
22, 1848, 57.42
48, 2056, 62.71
79, 1819, 57.46
46, 1843, 54.93
20, 2573, 58.19
39, 1814, 52.77
64, 2525, 52.05
17, 2341, 53.73
97, 4271, 74.51
60, 2236, 56.62
47, 2094, 60.66
74, 2409, 59.05
4, 1839, 73.97
25, 2042, 61.31
26, 3849, 59.97
39, 1987, 53.37
39, 1843, 60.96
47, 1843, 59.28
47, 2659, 59.99
61, 2296, 59.63
52, 3669, 55.62
26, 2334, 84.00
16, 2997, 62.34
97, 4465, 69.87
54, 2550, 61.05
23, 3995, 58.84
55, 3323, 62.71
81, 1941, 63.45
1, 3778, 107.52
30, 1862, 68.65
35, 2895, 59.05
28, 4078, 59.76
26, 2215, 57.94
0, 3521, 70.24
65, 3587, 61.10
0, 2417, 57.74
58, 1823, 59.91
75, 1846, 59.47
69, 1848, 58.95
69, 1841, 60.30
82, 1845, 62.65
73, 3059, 61.43
82, 4077, 65.17
19, 1844, 53.82
27, 1845, 52.96
56, 3675, 53.32
0, 3465, 70.99
66, 1823, 63.11
24, 1863, 54.33
44, 1820, 57.47
46, 2756, 60.41
28, 1818, 56.34
25, 3691, 58.84
18, 2756, 65.39
12, 1813, 53.76
10, 2236, 54.78
32, 3754, 54.54
64, 1892, 58.51
9, 2321, 79.64
38, 1942, 55.88
50, 1870, 56.49
23, 1917, 72.42
67, 4324, 61.62
95, 5288, 72.60
0, 2764, 50.44
42, 1837, 58.23
0, 1841, 60.02
23, 2796, 72.35
25, 3264, 56.97
17, 3001, 74.12
0, 1836, 97.92
94, 5397, 63.89
29, 2073, 39.50
3, 3543, 91.06
39, 1868, 54.96
26, 1863, 58.08
17, 1903, 58.78
13, 5064, 81.47
48, 1834, 60.33
38, 3251, 58.81
50, 2112, 60.27
5, 2702, 78.80
5, 1992, 57.25
26, 3716, 61.23
27, 4445, 56.30
50, 2124, 60.65
6, 5788, 85.59
53, 1884, 53.16
24, 2322, 57.20
32, 2975, 62.29
82, 3554, 60.59
0, 2012, 52.66
40, 4845, 66.37
4, 3986, 75.94
23, 4777, 58.74
67, 2944, 60.12
95, 3734, 79.11
30, 1844, 57.29
0, 1817, 52.76
41, 3645, 61.21
65, 3485, 63.16
0, 4156, 95.19
93, 5750, 62.17
24, 3223, 58.87
30, 1895, 62.55
4, 1878, 74.99
62, 1918, 57.84
45, 2690, 55.95
31, 3040, 56.12
0, 2103, 57.39
55, 4041, 60.16
51, 1863, 69.36
4, 3226, 77.61
64, 3634, 62.19
22, 3100, 60.76
15, 2113, 59.51
32, 1866, 57.08
61, 2155, 62.15
46, 2046, 65.04
10, 3856, 79.19
23, 1870, 60.36
1, 2616, 51.35
27, 2255, 58.18
36, 3450, 54.42
0, 3354, 71.35
65, 5296, 87.79
95, 4437, 72.70
25, 1866, 53.19
61, 1950, 49.01
0, 1834, 51.78
12, 2366, 56.69
10, 2368, 60.18
7, 3779, 51.17
75, 5130, 94.25
51, 1821, 55.83
65, 4664, 59.41
57, 3990, 60.68
3, 4531, 78.81
45, 2326, 63.37
37, 1882, 56.78
69, 2820, 58.59
26, 2860, 58.81
2, 3172, 56.01
40, 5179, 52.89
49, 3390, 62.35
26, 1841, 58.56
76, 1820, 63.19
17, 3399, 62.51
71, 1819, 62.12
77, 3394, 63.30
0, 1818, 79.75
16, 2306, 62.47
22, 2247, 78.87
18, 5190, 49.99
39, 3167, 69.58
45, 1886, 70.62
67, 2107, 60.50
0, 3637, 100.09
22, 4329, 56.59
0, 2347, 53.67
7, 6456, 67.38
64, 4331, 63.57
65, 3830, 59.09
47, 2829, 64.31
0, 2330, 48.99
42, 3204, 61.48
41, 4446, 54.89
49, 2068, 62.87
14, 1944, 39.58
5, 3805, 41.26
99, 5120, 76.69
44, 5607, 53.45
69, 1891, 58.53
2, 4504, 93.84
43, 3564, 59.01
98, 4920, 72.97
8, 2913, 63.46
0, 3648, 55.01
12, 7549, 101.94
12, 3289, 40.76
43, 2102, 52.05
42, 3974, 59.89
61, 1894, 60.82
24, 3597, 80.06
7, 5551, 111.24
56, 3417, 57.78
54, 3191, 61.77
18, 3414, 87.10
2, 4808, 85.74
68, 4502, 76.88
59, 1846, 59.34
5, 3316, 71.15
42, 4156, 58.60
37, 3599, 59.49
30, 1819, 44.22
53, 2047, 60.49
13, 3714, 65.51
32, 2855, 57.93
40, 2482, 59.80
58, 3471, 58.66
4, 1909, 73.78
58, 4082, 62.19
41, 1847, 55.46
48, 2446, 57.71
52, 1822, 53.67
87, 4079, 57.31
73, 1840, 59.21
25, 4590, 60.21
39, 1834, 62.03
67, 2312, 57.65
66, 1864, 58.84
19, 2970, 53.78
20, 2753, 67.15
33, 1828, 53.56
69, 2090, 62.53
21, 3967, 70.97
40, 1816, 61.10
0, 6043, 58.81
8, 3041, 46.07
74, 3853, 54.60
57, 3618, 85.90
77, 2032, 65.07
51, 1835, 59.39
28, 1861, 60.42
42, 1837, 71.62
66, 3209, 64.63
52, 2612, 62.92
47, 2298, 62.02
61, 3229, 60.68
13, 3391, 77.72
71, 3378, 55.04
75, 2686, 56.18
33, 3345, 57.96
26, 2757, 60.07
8, 4256, 74.59
54, 1862, 60.15
36, 2854, 56.97
66, 2091, 66.19
31, 2856, 62.31
5, 5965, 84.42
50, 2039, 62.31
96, 4041, 70.88
13, 3734, 70.47
11, 2110, 71.46
7, 4349, 57.68
93, 3264, 63.38
43, 5542, 53.25
29, 2259, 58.39
35, 2728, 54.10
20, 4471, 70.04
1, 5089, 54.46
54, 2833, 57.21
10, 5159, 85.82
48, 2918, 60.96
22, 1853, 62.20
34, 5727, 61.59
27, 2646, 59.67
50, 1801, 58.87
51, 2144, 57.44
50, 2695, 53.67
38, 1831, 63.86
24, 2966, 57.32
24, 2313, 55.78
40, 4654, 55.26
52, 3754, 58.87
2, 7032, 97.26
33, 3294, 75.29
22, 3653, 61.29
49, 3286, 54.08
39, 1839, 52.65
37, 3739, 52.41
17, 2602, 38.15
44, 2705, 59.78
90, 3807, 61.97
51, 1877, 57.93
24, 3363, 60.72
47, 2334, 61.38
17, 1852, 59.67
25, 1832, 59.85
39, 1841, 55.62
77, 2754, 54.28
29, 2258, 60.93
0, 3840, 77.36
0, 1837, 48.82
23, 1853, 62.47
22, 3940, 77.33
28, 2099, 61.68
48, 1859, 58.78
13, 2821, 63.30
43, 2761, 60.24
71, 4615, 61.14
23, 3677, 72.84
34, 3335, 53.38
13, 4046, 66.90
87, 4275, 61.89
23, 1848, 55.90
0, 3538, 79.95
0, 5288, 68.83
23, 1792, 57.11
72, 2235, 64.58
0, 1834, 65.81
40, 2833, 60.02
53, 1807, 53.29
17, 1789, 43.10
11, 1803, 54.61
0, 2225, 73.62
66, 1893, 57.90
57, 2010, 59.25
16, 2742, 53.31
3, 3927, 80.44
23, 3014, 56.45
1, 1879, 73.91
44, 2213, 62.03
30, 1854, 56.83
45, 1843, 63.17
14, 4830, 65.26
68, 2377, 58.10
0, 2329, 57.69
9, 1776, 59.73
27, 1829, 61.12
32, 2777, 57.50
48, 2993, 58.53
23, 3194, 87.53
74, 1787, 61.04
61, 1995, 61.47
96, 5584, 75.47
2, 3831, 81.57
96, 3746, 49.21
97, 3632, 67.94
30, 1757, 60.67
28, 2769, 41.78
31, 2803, 59.06
18, 1789, 51.87
41, 2713, 59.14
20, 2000, 32.93
10, 3302, 73.04
48, 1769, 56.12
30, 2219, 55.18
71, 2723, 61.12
42, 2944, 61.73
32, 1824, 32.66
32, 2837, 53.54
26, 2222, 53.12
13, 2741, 49.08
1, 4691, 61.23
42, 3138, 31.44
0, 1769, 53.44
28, 3330, 55.30
37, 2695, 34.25
38, 1754, 62.18
0, 5504, 109.22
34, 2513, 30.09
0, 1695, 48.87
44, 2306, 22.89
95, 3674, 82.21
24, 1710, 28.95
16, 1692, 20.36
41, 1690, 16.70
0, 1692, 14.68
0, 1693, 36.06
39, 1692, 21.49
39, 1900, 19.35
95, 3138, 36.22
0, 1715, 43.84
20, 3451, 32.23
0, 2119, 25.41
0, 1690, 57.81
27, 1688, 27.67
36, 1756, 27.22
59, 2631, 19.50
1, 1666, 25.06
0, 1665, 9.86
100, 5019, 75.24
0, 2313, 41.30
20, 3097, 62.77
52, 3274, 54.90
4, 3729, 86.02
62, 5214, 54.87
63, 2799, 55.94
45, 2792, 61.71
59, 1995, 60.71
92, 3624, 79.62
59, 3068, 59.14
54, 3335, 58.44
35, 2511, 56.16
62, 3407, 62.34
64, 3019, 61.28
59, 3042, 60.48
52, 2974, 62.18
43, 2411, 55.24
60, 3189, 63.54
10, 4478, 60.81
91, 5664, 72.49
56, 3350, 56.94
49, 2109, 57.22
15, 1861, 52.63
2, 5908, 85.04
28, 2768, 57.12
33, 1842, 56.44
1, 5445, 67.41
30, 1911, 56.91
20, 3404, 59.12
96, 5811, 65.30
79, 1814, 61.44
59, 1814, 38.19
54, 2723, 55.47
89, 4229, 106.47
56, 2938, 58.46
36, 2486, 53.68
52, 1880, 55.64
32, 3035, 58.11
71, 2814, 61.48
47, 3078, 61.67
40, 2499, 60.99
75, 3307, 60.60
47, 2866, 58.46
39, 3238, 55.72
60, 2047, 56.31
0, 2364, 55.82
34, 2746, 58.00
100, 5057, 78.25
9, 1890, 58.45
13, 1827, 55.91
25, 3355, 60.25
7, 2611, 57.21
68, 3528, 60.75
46, 3235, 61.87
46, 3308, 63.88
12, 5586, 60.88
56, 2687, 62.48
55, 1866, 58.95
29, 1874, 56.84
52, 3597, 60.43
4, 1830, 60.71
19, 2553, 61.08
73, 4526, 62.67
49, 3031, 57.41
25, 2071, 57.12
10, 3533, 60.39
52, 3242, 58.33
68, 2696, 59.31
66, 3758, 56.77
18, 1846, 32.30
49, 2910, 57.24
26, 2164, 59.70
22, 3607, 56.90
59, 2615, 60.64
80, 2692, 59.67
33, 2498, 73.95
42, 2767, 60.37
33, 4517, 84.68
9, 3286, 55.90
82, 3407, 60.07
40, 2083, 68.98
64, 1946, 60.00
41, 2242, 73.06
12, 3639, 73.45
21, 1805, 53.83
58, 3786, 54.64
65, 2357, 63.38
26, 1863, 57.86
42, 2758, 63.74
64, 5480, 78.75
28, 4019, 57.96
41, 1857, 51.25
44, 2017, 54.87
0, 4402, 80.35
15, 1799, 51.99
25, 3031, 63.50
48, 1843, 60.17
68, 1810, 61.60
85, 2361, 56.06
97, 5103, 75.29
0, 2061, 78.27
54, 2756, 53.32
22, 1838, 69.40
25, 1841, 55.78
6, 3316, 53.04
82, 4376, 60.46
37, 4135, 82.97
12, 4041, 74.45
59, 4185, 43.15
47, 1845, 58.02
69, 2441, 63.18
18, 3950, 86.21
0, 3202, 80.53
17, 3687, 56.48
38, 1830, 56.41
26, 2732, 61.35
0, 1857, 55.31
76, 2853, 60.86
66, 1852, 62.37
77, 2549, 61.78
71, 3433, 59.69
72, 1902, 61.16
10, 1853, 64.38
2, 2497, 73.30
58, 1908, 64.12
69, 2836, 59.10
75, 3482, 61.52
25, 1840, 59.36
72, 2621, 58.97
50, 2630, 58.74
27, 1820, 56.19
1, 2956, 49.28
70, 2204, 60.71
49, 2310, 60.00
46, 3492, 57.68
0, 1840, 39.14
92, 3437, 63.68
3, 3885, 69.71
14, 2854, 41.38
98, 5817, 72.17
1, 1860, 54.93
53, 4231, 60.71
20, 1985, 58.83
56, 2175, 57.93
49, 2506, 61.43
23, 6413, 59.56
59, 3900, 56.00
29, 4754, 79.39
45, 2643, 58.20
47, 1927, 63.51
43, 3060, 59.21
27, 2860, 81.55
28, 1828, 46.62
43, 3256, 55.37
50, 1905, 61.76
4, 4765, 67.41
47, 2576, 62.11
58, 4819, 62.36
39, 1863, 75.76
28, 4619, 45.84
93, 5892, 90.20
79, 4210, 60.61
23, 4026, 57.46
55, 6249, 53.16
27, 2105, 52.22
61, 1909, 62.35
