relative_path,absolute_path,entry_type,depth,parent,extension,file_count_recursive,total_bytes_recursive,modified_time,sha256,hash_status,is_gitignored,is_symlink,is_empty,top_level_group,proposed_category,referenced_by_code_count,referenced_by_code_paths,contains_rgb,contains_labels,contains_masks,contains_overlay,contains_blend,contains_3d_models,contains_textures,contains_manifest,contains_license,contains_weights,ext_histogram,proposed_destination,status
data/pallet/distractors/small/gso__Nestle_Nesquik_Chocolate_Powder_Flavored_Milk_Additive_109_Oz_Canister/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nestle_Nesquik_Chocolate_Powder_Flavored_Milk_Additive_109_Oz_Canister\meshes,dir,4,data/pallet/distractors/small/gso__Nestle_Nesquik_Chocolate_Powder_Flavored_Milk_Additive_109_Oz_Canister,,2,1296992,2026-07-24 00:08,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router,dir,3,data/pallet/distractors/small,,6,14666453,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,true,false,false,false,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router/materials,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router\materials,dir,4,data/pallet/distractors/small/gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router,,1,14500401,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router/materials/textures,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router\materials\textures,dir,5,data/pallet/distractors/small/gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router/materials,,1,14500401,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router\meshes,dir,4,data/pallet/distractors/small/gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router,,2,164026,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__New_Super_Mario_BrosWii_Wii_Game,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__New_Super_Mario_BrosWii_Wii_Game,dir,3,data/pallet/distractors/small,,6,14085804,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,true,false,false,false,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__New_Super_Mario_BrosWii_Wii_Game/materials,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__New_Super_Mario_BrosWii_Wii_Game\materials,dir,4,data/pallet/distractors/small/gso__New_Super_Mario_BrosWii_Wii_Game,,1,13808759,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__New_Super_Mario_BrosWii_Wii_Game/materials/textures,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__New_Super_Mario_BrosWii_Wii_Game\materials\textures,dir,5,data/pallet/distractors/small/gso__New_Super_Mario_BrosWii_Wii_Game/materials,,1,13808759,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__New_Super_Mario_BrosWii_Wii_Game/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__New_Super_Mario_BrosWii_Wii_Game\meshes,dir,4,data/pallet/distractors/small/gso__New_Super_Mario_BrosWii_Wii_Game,,2,275124,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Nikon_1_AW1_w11275mm_Lens_Silver,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nikon_1_AW1_w11275mm_Lens_Silver,dir,3,data/pallet/distractors/small,,6,15750496,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,true,false,false,false,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Nikon_1_AW1_w11275mm_Lens_Silver/materials,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nikon_1_AW1_w11275mm_Lens_Silver\materials,dir,4,data/pallet/distractors/small/gso__Nikon_1_AW1_w11275mm_Lens_Silver,,1,14918718,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Nikon_1_AW1_w11275mm_Lens_Silver/materials/textures,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nikon_1_AW1_w11275mm_Lens_Silver\materials\textures,dir,5,data/pallet/distractors/small/gso__Nikon_1_AW1_w11275mm_Lens_Silver/materials,,1,14918718,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Nikon_1_AW1_w11275mm_Lens_Silver/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nikon_1_AW1_w11275mm_Lens_Silver\meshes,dir,4,data/pallet/distractors/small/gso__Nikon_1_AW1_w11275mm_Lens_Silver,,2,829298,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game,dir,3,data/pallet/distractors/small,,6,14441374,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,true,false,false,false,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game/materials,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game\materials,dir,4,data/pallet/distractors/small/gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game,,1,14233785,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game/materials/textures,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game\materials\textures,dir,5,data/pallet/distractors/small/gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game/materials,,1,14233785,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game\meshes,dir,4,data/pallet/distractors/small/gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game,,2,205599,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001,dir,3,data/pallet/distractors/small,,6,12904222,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,true,false,false,false,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001/materials,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001\materials,dir,4,data/pallet/distractors/small/gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001,,1,12393451,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001/materials/textures,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001\materials\textures,dir,5,data/pallet/distractors/small/gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001/materials,,1,12393451,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001\meshes,dir,4,data/pallet/distractors/small/gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001,,2,508722,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN,dir,3,data/pallet/distractors/small,,6,11034054,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,true,false,false,false,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN/materials,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN\materials,dir,4,data/pallet/distractors/small/gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN,,1,10675869,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN/materials/textures,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN\materials\textures,dir,5,data/pallet/distractors/small/gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN/materials,,1,10675869,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN\meshes,dir,4,data/pallet/distractors/small/gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN,,2,356176,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack,dir,3,data/pallet/distractors/small,,6,15126818,2026-07-24 00:08,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,true,false,false,false,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack/materials,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack\materials,dir,4,data/pallet/distractors/small/gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack,,1,13076359,2026-07-24 00:08,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack/materials/textures,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack\materials\textures,dir,5,data/pallet/distractors/small/gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack/materials,,1,13076359,2026-07-24 00:08,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack\meshes,dir,4,data/pallet/distractors/small/gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack,,2,2048472,2026-07-24 00:08,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Organic_Whey_Protein_Unflavored,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Organic_Whey_Protein_Unflavored,dir,3,data/pallet/distractors/small,,6,10848190,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,true,false,false,false,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Organic_Whey_Protein_Unflavored/materials,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Organic_Whey_Protein_Unflavored\materials,dir,4,data/pallet/distractors/small/gso__Organic_Whey_Protein_Unflavored,,1,10058649,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Organic_Whey_Protein_Unflavored/materials/textures,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Organic_Whey_Protein_Unflavored\materials\textures,dir,5,data/pallet/distractors/small/gso__Organic_Whey_Protein_Unflavored/materials,,1,10058649,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Organic_Whey_Protein_Unflavored/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Organic_Whey_Protein_Unflavored\meshes,dir,4,data/pallet/distractors/small/gso__Organic_Whey_Protein_Unflavored,,2,787568,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Organic_Whey_Protein_Vanilla,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Organic_Whey_Protein_Vanilla,dir,3,data/pallet/distractors/small,,6,11316183,2026-07-24 00:08,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,true,false,false,false,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Organic_Whey_Protein_Vanilla/materials,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Organic_Whey_Protein_Vanilla\materials,dir,4,data/pallet/distractors/small/gso__Organic_Whey_Protein_Vanilla,,1,10494574,2026-07-24 00:08,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Organic_Whey_Protein_Vanilla/materials/textures,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Organic_Whey_Protein_Vanilla\materials\textures,dir,5,data/pallet/distractors/small/gso__Organic_Whey_Protein_Vanilla/materials,,1,10494574,2026-07-24 00:08,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Organic_Whey_Protein_Vanilla/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Organic_Whey_Protein_Vanilla\meshes,dir,4,data/pallet/distractors/small/gso__Organic_Whey_Protein_Vanilla,,2,819651,2026-07-24 00:08,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__OXO_Soft_Works_Can_Opener_SnapLock,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__OXO_Soft_Works_Can_Opener_SnapLock,dir,3,data/pallet/distractors/small,,6,10495419,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,true,false,false,false,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__OXO_Soft_Works_Can_Opener_SnapLock/materials,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__OXO_Soft_Works_Can_Opener_SnapLock\materials,dir,4,data/pallet/distractors/small/gso__OXO_Soft_Works_Can_Opener_SnapLock,,1,8667968,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__OXO_Soft_Works_Can_Opener_SnapLock/materials/textures,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__OXO_Soft_Works_Can_Opener_SnapLock\materials\textures,dir,5,data/pallet/distractors/small/gso__OXO_Soft_Works_Can_Opener_SnapLock/materials,,1,8667968,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__OXO_Soft_Works_Can_Opener_SnapLock/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__OXO_Soft_Works_Can_Opener_SnapLock\meshes,dir,4,data/pallet/distractors/small/gso__OXO_Soft_Works_Can_Opener_SnapLock,,2,1825554,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Pass_The_Popcorn_Movie_Guessing_Game,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pass_The_Popcorn_Movie_Guessing_Game,dir,3,data/pallet/distractors/small,,6,16807875,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,true,false,false,false,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Pass_The_Popcorn_Movie_Guessing_Game/materials,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pass_The_Popcorn_Movie_Guessing_Game\materials,dir,4,data/pallet/distractors/small/gso__Pass_The_Popcorn_Movie_Guessing_Game,,1,16419704,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Pass_The_Popcorn_Movie_Guessing_Game/materials/textures,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pass_The_Popcorn_Movie_Guessing_Game\materials\textures,dir,5,data/pallet/distractors/small/gso__Pass_The_Popcorn_Movie_Guessing_Game/materials,,1,16419704,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Pass_The_Popcorn_Movie_Guessing_Game/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pass_The_Popcorn_Movie_Guessing_Game\meshes,dir,4,data/pallet/distractors/small/gso__Pass_The_Popcorn_Movie_Guessing_Game,,2,386238,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Pepsi_Caffeine_Free_Diet_12_CT,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pepsi_Caffeine_Free_Diet_12_CT,dir,3,data/pallet/distractors/small,,6,11946944,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,true,false,false,false,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Pepsi_Caffeine_Free_Diet_12_CT/materials,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pepsi_Caffeine_Free_Diet_12_CT\materials,dir,4,data/pallet/distractors/small/gso__Pepsi_Caffeine_Free_Diet_12_CT,,1,11753465,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Pepsi_Caffeine_Free_Diet_12_CT/materials/textures,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pepsi_Caffeine_Free_Diet_12_CT\materials\textures,dir,5,data/pallet/distractors/small/gso__Pepsi_Caffeine_Free_Diet_12_CT/materials,,1,11753465,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Pepsi_Caffeine_Free_Diet_12_CT/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pepsi_Caffeine_Free_Diet_12_CT\meshes,dir,4,data/pallet/distractors/small/gso__Pepsi_Caffeine_Free_Diet_12_CT,,2,191302,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Pony_C_Clamp_1440,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pony_C_Clamp_1440,dir,3,data/pallet/distractors/small,,6,10957949,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,true,false,false,false,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Pony_C_Clamp_1440/materials,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pony_C_Clamp_1440\materials,dir,4,data/pallet/distractors/small/gso__Pony_C_Clamp_1440,,1,9535802,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Pony_C_Clamp_1440/materials/textures,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pony_C_Clamp_1440\materials\textures,dir,5,data/pallet/distractors/small/gso__Pony_C_Clamp_1440/materials,,1,9535802,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Pony_C_Clamp_1440/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pony_C_Clamp_1440\meshes,dir,4,data/pallet/distractors/small/gso__Pony_C_Clamp_1440,,2,1420336,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Poppin_File_Sorter_Blue,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Poppin_File_Sorter_Blue,dir,3,data/pallet/distractors/small,,6,7777517,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,true,false,false,false,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,(상속),(상속)
data/pallet/distractors/small/gso__Poppin_File_Sorter_Blue/materials,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Poppin_File_Sorter_Blue\materials,dir,4,data/pallet/distractors/small/gso__Poppin_File_Sorter_Blue,,1,7238551,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Poppin_File_Sorter_Blue/materials/textures,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Poppin_File_Sorter_Blue\materials\textures,dir,5,data/pallet/distractors/small/gso__Poppin_File_Sorter_Blue/materials,,1,7238551,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,true,false,false,false,.png=1,(상속),(상속)
data/pallet/distractors/small/gso__Poppin_File_Sorter_Blue/meshes,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Poppin_File_Sorter_Blue\meshes,dir,4,data/pallet/distractors/small/gso__Poppin_File_Sorter_Blue,,2,537097,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,(상위 폴더 분류 상속),0,,false,false,false,false,false,true,false,false,false,false,.mtl=1;.obj=1,(상속),(상속)
