usable_id,keypoint_index,reprojection_error_px
120,4,1.7763568394002505e-14
120,5,2.842170943040401e-14
120,6,1.4210854715202004e-14
120,7,5.728578676879116e-14
120,8,5.859285502108464e-14
121,0,0.0
121,1,0.0
121,2,2.842170943040401e-14
121,3,5.684341886080802e-14
121,4,1.1368683772161603e-13
121,5,1.1368683772161603e-13
121,6,6.355287432313019e-14
121,7,0.0
121,8,5.684341886080802e-14
122,0,1.4210854715202004e-14
122,1,5.684341886080802e-14
122,2,5.684341886080802e-14
122,3,0.0
122,4,0.0
122,5,5.684341886080802e-14
122,6,6.355287432313019e-14
122,7,4.0194366942304644e-14
122,8,0.0
123,0,0.0
123,1,2.842170943040401e-14
123,2,0.0
123,3,0.0
123,4,4.0194366942304644e-14
123,5,5.684341886080802e-14
123,6,0.0
123,7,2.842170943040401e-14
123,8,6.355287432313019e-14
124,0,0.0
124,1,1.1368683772161603e-13
124,2,5.684341886080802e-14
124,3,5.684341886080802e-14
124,4,5.684341886080802e-14
124,5,2.842170943040401e-14
124,6,2.842170943040401e-14
124,7,6.355287432313019e-14
124,8,0.0
125,0,2.842170943040401e-14
125,1,0.0
125,2,0.0
125,3,0.0
125,4,0.0
125,5,1.1368683772161603e-13
125,6,0.0
125,7,1.1368683772161603e-13
125,8,0.0
126,0,2.842170943040401e-14
126,1,1.1368683772161603e-13
126,2,0.0
126,3,0.0
126,4,6.355287432313019e-14
126,5,2.842170943040401e-14
126,6,1.1368683772161603e-13
126,7,5.684341886080802e-14
126,8,5.684341886080802e-14
127,0,0.0
127,1,0.0
127,2,0.0
127,3,0.0
127,4,0.0
127,5,5.684341886080802e-14
127,6,5.684341886080802e-14
127,7,5.684341886080802e-14
127,8,2.842170943040401e-14
128,0,2.842170943040401e-14
128,1,0.0
128,2,0.0
128,3,2.842170943040401e-14
128,4,3.1776437161565096e-14
128,5,5.684341886080802e-14
128,6,5.684341886080802e-14
128,7,2.842170943040401e-14
128,8,2.842170943040401e-14
129,0,5.684341886080802e-14
129,1,0.0
129,2,0.0
129,3,0.0
129,4,6.355287432313019e-14
129,5,0.0
129,6,0.0
129,7,2.842170943040401e-14
129,8,5.684341886080802e-14
130,0,6.703246762680666e-14
130,1,1.7053025658242404e-13
130,2,0.0
130,3,1.4210854715202004e-14
130,4,8.038873388460929e-14
130,5,8.526512829121202e-14
130,6,0.0
130,7,5.684341886080802e-14
130,8,6.355287432313019e-14
131,0,2.842170943040401e-14
131,1,5.684341886080802e-14
131,2,5.684341886080802e-14
131,3,8.526512829121202e-14
131,4,2.842170943040401e-14
131,5,0.0
131,6,5.684341886080802e-14
131,7,0.0
131,8,0.0
132,0,2.842170943040401e-14
132,1,2.842170943040401e-14
132,2,2.842170943040401e-14
132,3,0.0
132,4,2.842170943040401e-14
132,5,0.0
132,6,0.0
132,7,4.0194366942304644e-14
132,8,0.0
133,0,5.684341886080802e-14
133,1,0.0
133,2,5.684341886080802e-14
133,3,0.0
133,4,0.0
133,5,6.355287432313019e-14
133,6,0.0
133,7,0.0
133,8,5.684341886080802e-14
134,0,0.0
134,1,5.684341886080802e-14
134,2,0.0
134,3,2.842170943040401e-14
134,4,5.859285502108464e-14
134,5,2.1316282072803006e-14
134,6,5.859285502108464e-14
134,7,0.0
134,8,0.0
135,0,0.0
135,1,5.684341886080802e-14
135,2,0.0
135,3,2.842170943040401e-14
135,4,2.842170943040401e-14
135,5,2.842170943040401e-14
135,6,0.0
135,7,2.842170943040401e-14
135,8,2.842170943040401e-14
136,0,0.0
136,1,5.684341886080802e-14
136,2,5.684341886080802e-14
136,3,4.0194366942304644e-14
136,4,1.4210854715202004e-14
136,5,1.4210854715202004e-14
136,6,5.684341886080802e-14
136,7,1.4210854715202004e-14
136,8,5.684341886080802e-14
137,0,0.0
137,1,0.0
137,2,0.0
137,3,5.684341886080802e-14
137,4,8.038873388460929e-14
137,5,5.684341886080802e-14
137,6,5.684341886080802e-14
137,7,5.684341886080802e-14
137,8,5.684341886080802e-14
138,0,0.0
138,1,5.684341886080802e-14
138,2,0.0
138,3,5.684341886080802e-14
138,4,2.842170943040401e-14
138,5,6.355287432313019e-14
138,6,0.0
138,7,1.4210854715202004e-14
138,8,5.684341886080802e-14
139,0,0.0
139,1,0.0
139,2,0.0
139,3,5.684341886080802e-14
139,4,0.0
139,5,0.0
139,6,5.684341886080802e-14
139,7,2.842170943040401e-14
139,8,2.842170943040401e-14
140,0,6.217248937900877e-15
140,1,6.135506694409735e-14
140,2,1.7763568394002505e-14
140,3,3.552713678800501e-14
140,4,6.204547701064548e-14
140,5,4.241051954068098e-14
140,6,3.375077994860476e-14
140,7,5.881458211527255e-14
140,8,2.842170943040401e-14
141,0,0.0
141,1,8.038873388460929e-14
141,2,5.684341886080802e-14
141,3,0.0
141,4,0.0
141,5,0.0
141,6,0.0
141,7,2.842170943040401e-14
141,8,0.0
142,0,5.783398860650275e-14
142,1,5.684341886080802e-14
142,2,5.684341886080802e-14
142,3,1.7763568394002505e-15
142,4,1.4210854715202004e-14
142,5,6.355287432313019e-14
142,6,2.842170943040401e-14
142,7,0.0
142,8,0.0
143,0,8.038873388460929e-14
143,1,5.684341886080802e-14
143,2,5.684341886080802e-14
143,3,5.684341886080802e-14
143,4,5.684341886080802e-14
143,5,5.684341886080802e-14
143,6,0.0
143,7,6.355287432313019e-14
143,8,6.355287432313019e-14
144,0,7.105427357601002e-14
144,1,5.684341886080802e-14
144,2,6.355287432313019e-14
144,3,2.842170943040401e-14
144,4,1.4210854715202004e-14
144,5,0.0
144,6,5.859285502108464e-14
144,7,5.859285502108464e-14
144,8,5.859285502108464e-14
145,0,0.0
145,1,6.355287432313019e-14
145,2,2.842170943040401e-14
145,3,0.0
145,4,2.842170943040401e-14
145,5,2.842170943040401e-14
145,6,5.859285502108464e-14
145,7,0.0
145,8,0.0
146,0,6.355287432313019e-14
146,1,0.0
146,2,0.0
146,3,0.0
146,4,5.684341886080802e-14
146,5,1.156679772130055e-13
146,6,1.1368683772161603e-13
146,7,1.4210854715202004e-14
146,8,0.0
147,0,2.842170943040401e-14
147,1,6.355287432313019e-14
147,2,0.0
147,3,2.842170943040401e-14
147,4,5.684341886080802e-14
147,5,2.842170943040401e-14
147,6,0.0
147,7,6.355287432313019e-14
147,8,0.0
148,0,0.0
148,1,0.0
148,2,1.1368683772161603e-13
148,3,0.0
148,4,0.0
148,5,1.4210854715202004e-14
148,6,1.1368683772161603e-13
148,7,0.0
148,8,2.842170943040401e-14
149,0,0.0
149,1,5.684341886080802e-14
149,2,0.0
149,3,1.1368683772161603e-13
149,4,5.684341886080802e-14
149,5,0.0
149,6,0.0
149,7,0.0
149,8,0.0
150,0,4.618527782440651e-14
150,1,8.038873388460929e-14
150,2,0.0
150,3,7.437400532047292e-14
150,4,6.355287432313019e-14
150,5,1.1368683772161603e-13
150,6,0.0
150,7,0.0
150,8,0.0
151,0,5.684341886080802e-14
151,1,0.0
151,2,1.6077746776921858e-13
151,3,8.038873388460929e-14
151,4,2.842170943040401e-14
151,5,2.842170943040401e-14
151,6,2.842170943040401e-14
151,7,1.1368683772161603e-13
151,8,0.0
152,0,2.842170943040401e-14
152,1,5.859285502108464e-14
152,2,1.4210854715202004e-14
152,3,6.355287432313019e-14
152,4,1.4210854715202004e-14
152,5,6.355287432313019e-14
152,6,5.684341886080802e-14
152,7,2.842170943040401e-14
152,8,5.859285502108464e-14
153,0,1.4210854715202004e-14
153,1,0.0
153,2,2.842170943040401e-14
153,3,1.4210854715202004e-14
153,4,3.552713678800501e-14
153,5,3.552713678800501e-15
153,6,3.552713678800501e-14
153,7,0.0
153,8,1.4210854715202004e-14
154,0,0.0
154,1,0.0
154,2,0.0
154,3,0.0
154,4,5.684341886080802e-14
154,5,0.0
154,6,0.0
154,7,5.684341886080802e-14
154,8,0.0
155,0,3.552713678800501e-15
155,1,6.355287432313019e-14
155,2,5.684341886080802e-14
155,3,1.9539925233402755e-14
155,4,3.552713678800501e-14
155,5,0.0
155,6,0.0
155,7,2.1316282072803006e-14
155,8,2.842170943040401e-14
156,0,5.684341886080802e-14
156,1,5.684341886080802e-14
156,2,0.0
156,3,5.684341886080802e-14
156,4,0.0
156,5,0.0
156,6,0.0
156,7,5.684341886080802e-14
156,8,5.684341886080802e-14
157,0,5.684341886080802e-14
157,1,2.4868995751603507e-14
157,2,7.105427357601002e-15
157,3,1.4210854715202004e-14
157,4,3.4638958368304884e-14
157,5,4.884981308350689e-15
157,6,7.105427357601002e-15
157,7,1.7763568394002505e-14
157,8,2.1316282072803006e-14
158,0,5.684341886080802e-14
158,1,0.0
158,2,1.1368683772161603e-13
158,3,5.684341886080802e-14
158,4,2.929642751054232e-14
158,5,6.07087979554246e-14
158,6,1.7763568394002505e-14
158,7,4.0194366942304644e-14
158,8,1.4210854715202004e-14
159,0,2.842170943040401e-14
159,1,2.842170943040401e-14
159,2,6.355287432313019e-14
159,3,0.0
159,4,0.0
159,5,2.842170943040401e-14
159,6,8.038873388460929e-14
159,7,5.684341886080802e-14
159,8,5.684341886080802e-14
160,0,2.8754776337791554e-14
160,1,7.105427357601002e-15
160,2,6.355287432313019e-14
160,3,3.1776437161565096e-14
160,4,7.105427357601002e-15
160,5,3.552713678800501e-15
160,6,1.7763568394002505e-14
160,7,5.968829921520963e-14
160,8,5.783398860650275e-14
161,0,1.888293221827313e-14
161,1,1.5888218580782548e-14
161,2,1.4210854715202004e-14
161,3,2.0097183471152322e-14
161,4,3.2174255591641477e-14
161,5,2.0097183471152322e-14
161,6,2.0097183471152322e-14
161,7,3.3073653844922085e-14
161,8,7.105427357601002e-15
162,0,6.355287432313019e-14
162,1,1.1368683772161603e-13
162,2,0.0
162,3,5.684341886080802e-14
162,4,5.687116766346677e-14
162,5,1.1368683772161603e-13
162,6,5.684341886080802e-14
162,7,1.4210854715202004e-14
162,8,0.0
163,0,1.4210854715202004e-14
163,1,0.0
163,2,4.0194366942304644e-14
163,3,2.0097183471152322e-14
163,4,2.4868995751603507e-14
163,5,3.1776437161565096e-14
163,6,0.0
163,7,1.724530548492318e-14
163,8,2.0097183471152322e-14
164,0,8.038873388460929e-14
164,1,1.1368683772161603e-13
164,2,1.1368683772161603e-13
164,3,0.0
164,4,8.038873388460929e-14
164,5,0.0
164,6,5.684341886080802e-14
164,7,0.0
164,8,0.0
165,0,0.0
165,1,0.0
165,2,6.355287432313019e-14
165,3,0.0
165,4,2.842170943040401e-14
165,5,5.684341886080802e-14
165,6,5.684341886080802e-14
165,7,2.842170943040401e-14
165,8,2.842170943040401e-14
166,0,0.0
166,1,0.0
166,2,8.038873388460929e-14
166,3,5.684341886080802e-14
166,4,0.0
166,5,8.038873388460929e-14
166,6,5.684341886080802e-14
166,7,0.0
166,8,0.0
167,0,0.0
167,1,0.0
167,2,2.842170943040401e-14
167,3,5.684341886080802e-14
167,4,4.0194366942304644e-14
167,5,2.842170943040401e-14
167,6,2.842170943040401e-14
167,7,0.0
167,8,5.684341886080802e-14
168,0,5.684341886080802e-14
168,1,0.0
168,2,1.1368683772161603e-13
168,3,5.684341886080802e-14
168,4,0.0
168,5,0.0
168,6,0.0
168,7,8.038873388460929e-14
168,8,0.0
169,0,2.842170943040401e-14
169,1,6.355287432313019e-14
169,2,6.355287432313019e-14
169,3,2.842170943040401e-14
169,4,1.4210854715202004e-14
169,5,1.1368683772161603e-13
169,6,0.0
169,7,5.859285502108464e-14
169,8,2.842170943040401e-14
170,0,5.684341886080802e-14
170,1,0.0
170,2,6.355287432313019e-14
170,3,6.355287432313019e-14
170,4,2.842170943040401e-14
170,5,5.684341886080802e-14
170,6,0.0
170,7,0.0
170,8,2.842170943040401e-14
171,0,0.0
171,1,1.1718571004216928e-13
171,2,0.0
171,3,0.0
171,4,5.684341886080802e-14
171,5,2.842170943040401e-14
171,6,2.842170943040401e-14
171,7,0.0
171,8,2.842170943040401e-14
172,0,5.684341886080802e-14
172,1,8.038873388460929e-14
172,2,5.684341886080802e-14
172,3,0.0
172,4,0.0
172,5,5.684341886080802e-14
172,6,5.684341886080802e-14
172,7,5.684341886080802e-14
172,8,8.038873388460929e-14
173,0,0.0
173,1,0.0
173,2,5.684341886080802e-14
173,3,0.0
173,4,0.0
173,5,0.0
173,6,0.0
173,7,2.842170943040401e-14
173,8,0.0
174,0,5.684341886080802e-14
174,1,0.0
174,2,8.038873388460929e-14
174,3,8.038873388460929e-14
174,4,0.0
174,5,5.684341886080802e-14
174,6,5.684341886080802e-14
174,7,0.0
174,8,0.0
175,0,0.0
175,1,0.0
175,2,5.684341886080802e-14
175,3,0.0
175,4,2.842170943040401e-14
175,5,0.0
175,6,6.355287432313019e-14
175,7,0.0
175,8,2.842170943040401e-14
176,0,0.0
176,1,1.1368683772161603e-13
176,2,5.684341886080802e-14
176,3,0.0
176,4,5.684341886080802e-14
176,5,2.842170943040401e-14
176,6,0.0
176,7,0.0
176,8,5.684341886080802e-14
177,0,3.1776437161565096e-14
177,1,5.684341886080802e-14
177,2,0.0
177,3,1.4210854715202004e-14
177,4,0.0
177,5,1.1368683772161603e-13
177,6,1.1718571004216928e-13
177,7,0.0
177,8,0.0
178,0,2.842170943040401e-14
178,1,0.0
178,2,5.684341886080802e-14
178,3,2.842170943040401e-14
178,4,5.684341886080802e-14
178,5,0.0
178,6,0.0
178,7,0.0
178,8,1.1718571004216928e-13
179,0,2.842170943040401e-14
179,1,0.0
179,2,5.684341886080802e-14
179,3,2.842170943040401e-14
179,4,0.0
179,5,2.842170943040401e-14
179,6,2.842170943040401e-14
179,7,0.0
179,8,4.0194366942304644e-14
180,0,0.0
180,1,0.0
180,2,0.0
180,3,6.355287432313019e-14
180,4,0.0
180,5,8.038873388460929e-14
180,6,0.0
180,7,6.355287432313019e-14
180,8,0.0
181,0,0.0
181,1,5.684341886080802e-14
181,2,5.684341886080802e-14
181,3,0.0
181,4,5.684341886080802e-14
181,5,2.842170943040401e-14
181,6,6.355287432313019e-14
181,7,5.684341886080802e-14
181,8,6.355287432313019e-14
182,0,2.842170943040401e-14
182,1,0.0
182,2,2.842170943040401e-14
182,3,2.842170943040401e-14
182,4,1.4210854715202004e-14
182,5,5.329070518200751e-15
182,6,3.552713678800501e-15
182,7,3.1776437161565096e-14
182,8,0.0
183,0,0.0
183,1,5.684341886080802e-14
183,2,0.0
183,3,0.0
183,4,0.0
183,5,5.684341886080802e-14
183,6,1.1368683772161603e-13
183,7,5.684341886080802e-14
183,8,0.0
184,0,5.684341886080802e-14
184,1,2.842170943040401e-14
184,2,0.0
184,3,5.684341886080802e-14
184,4,0.0
184,5,2.842170943040401e-14
184,6,6.355287432313019e-14
184,7,6.355287432313019e-14
184,8,2.842170943040401e-14
185,0,2.842170943040401e-14
185,1,1.1457157353758233e-13
185,2,6.355287432313019e-14
185,3,6.355287432313019e-14
185,4,3.1776437161565096e-14
185,5,2.842170943040401e-14
185,6,1.4210854715202004e-14
185,7,1.4210854715202004e-14
185,8,1.4210854715202004e-14
186,0,0.0
186,1,5.684341886080802e-14
186,2,5.684341886080802e-14
186,3,0.0
186,4,5.684341886080802e-14
186,5,5.684341886080802e-14
186,6,0.0
186,7,5.684341886080802e-14
186,8,0.0
187,0,2.842170943040401e-14
187,1,5.684341886080802e-14
187,2,0.0
187,3,8.038873388460929e-14
187,4,2.842170943040401e-14
187,5,0.0
187,6,5.684341886080802e-14
187,7,2.842170943040401e-14
187,8,5.684341886080802e-14
188,0,0.0
188,1,0.0
188,2,1.2710574864626038e-13
188,3,1.2710574864626038e-13
188,4,0.0
188,5,1.1368683772161603e-13
188,6,5.684341886080802e-14
188,7,1.1368683772161603e-13
188,8,5.684341886080802e-14
189,0,5.684341886080802e-14
189,1,5.684341886080802e-14
189,2,5.684341886080802e-14
189,3,5.684341886080802e-14
189,4,0.0
189,5,0.0
189,6,5.684341886080802e-14
189,7,0.0
189,8,5.684341886080802e-14
190,0,5.684341886080802e-14
190,1,5.684341886080802e-14
190,2,8.038873388460929e-14
190,3,2.842170943040401e-14
190,4,2.842170943040401e-14
190,5,2.842170943040401e-14
190,6,5.684341886080802e-14
190,7,2.842170943040401e-14
190,8,5.684341886080802e-14
191,0,2.842170943040401e-14
191,1,5.684341886080802e-14
191,2,2.842170943040401e-14
191,3,5.684341886080802e-14
191,4,5.684341886080802e-14
191,5,2.842170943040401e-14
191,6,0.0
191,7,0.0
191,8,0.0
192,0,7.716050021144838e-15
192,1,2.842170943040401e-14
192,2,6.355287432313019e-14
192,3,2.4868995751603507e-14
192,4,1.4210854715202004e-14
192,5,5.859285502108464e-14
192,6,5.684341886080802e-14
192,7,3.552713678800501e-14
192,8,2.842170943040401e-14
193,0,5.684341886080802e-14
193,1,5.684341886080802e-14
193,2,6.355287432313019e-14
193,3,0.0
193,4,0.0
193,5,5.684341886080802e-14
193,6,6.355287432313019e-14
193,7,2.842170943040401e-14
193,8,5.684341886080802e-14
194,0,0.0
194,1,6.355287432313019e-14
194,2,6.355287432313019e-14
194,3,0.0
194,4,6.355287432313019e-14
194,5,2.842170943040401e-14
194,6,2.842170943040401e-14
194,7,6.355287432313019e-14
194,8,2.842170943040401e-14
195,0,6.355287432313019e-14
195,1,8.038873388460929e-14
195,2,0.0
195,3,6.355287432313019e-14
195,4,2.842170943040401e-14
195,5,0.0
195,6,0.0
195,7,2.842170943040401e-14
195,8,2.842170943040401e-14
196,0,5.684341886080802e-14
196,1,5.684341886080802e-14
196,2,5.684341886080802e-14
196,3,0.0
196,4,0.0
196,5,0.0
196,6,5.684341886080802e-14
196,7,5.684341886080802e-14
196,8,8.038873388460929e-14
197,0,0.0
197,1,0.0
197,2,5.684341886080802e-14
197,3,2.842170943040401e-14
197,4,2.842170943040401e-14
197,5,0.0
197,6,5.684341886080802e-14
197,7,0.0
197,8,2.842170943040401e-14
198,0,2.842170943040401e-14
198,1,0.0
198,2,2.842170943040401e-14
198,3,0.0
198,4,0.0
198,5,1.1718571004216928e-13
198,6,0.0
198,7,2.842170943040401e-14
198,8,0.0
199,0,0.0
199,1,5.684341886080802e-14
199,2,8.038873388460929e-14
199,3,0.0
199,4,5.684341886080802e-14
199,5,5.684341886080802e-14
199,6,5.684341886080802e-14
199,7,5.684341886080802e-14
199,8,8.038873388460929e-14
200,0,8.038873388460929e-14
200,1,1.2710574864626038e-13
200,2,1.6077746776921858e-13
200,3,0.0
200,4,5.684341886080802e-14
200,5,0.0
200,6,1.2710574864626038e-13
200,7,0.0
200,8,0.0
201,0,2.842170943040401e-14
201,1,2.842170943040401e-14
201,2,8.038873388460929e-14
201,3,2.842170943040401e-14
201,4,2.842170943040401e-14
201,5,0.0
201,6,0.0
201,7,2.842170943040401e-14
201,8,5.684341886080802e-14
202,0,2.842170943040401e-14
202,1,5.684341886080802e-14
202,2,2.842170943040401e-14
202,3,2.842170943040401e-14
202,4,6.355287432313019e-14
202,5,5.684341886080802e-14
202,6,0.0
202,7,6.355287432313019e-14
202,8,0.0
203,0,0.0
203,1,5.684341886080802e-14
203,2,0.0
203,3,6.355287432313019e-14
203,4,3.552713678800501e-14
203,5,0.0
203,6,0.0
203,7,0.0
203,8,2.842170943040401e-14
204,0,5.684341886080802e-14
204,1,0.0
204,2,0.0
204,3,5.684341886080802e-14
204,4,5.684341886080802e-14
204,5,0.0
204,6,0.0
204,7,0.0
204,8,0.0
205,0,0.0
205,1,0.0
205,2,5.684341886080802e-14
205,3,1.2710574864626038e-13
205,4,0.0
205,5,1.1368683772161603e-13
205,6,1.1368683772161603e-13
205,7,1.1368683772161603e-13
205,8,5.684341886080802e-14
206,0,8.038873388460929e-14
206,1,5.684341886080802e-14
206,2,1.1368683772161603e-13
206,3,5.684341886080802e-14
206,4,5.684341886080802e-14
206,5,1.2710574864626038e-13
206,6,1.1368683772161603e-13
206,7,8.038873388460929e-14
206,8,5.684341886080802e-14
207,0,5.684341886080802e-14
207,1,5.684341886080802e-14
207,2,5.684341886080802e-14
207,3,4.973799150320701e-14
207,4,5.684341886080802e-14
207,5,0.0
207,6,4.0194366942304644e-14
207,7,7.553172887309252e-14
207,8,2.842170943040401e-14
208,0,0.0
208,1,0.0
208,2,5.684341886080802e-14
208,3,0.0
208,4,2.842170943040401e-14
208,5,2.842170943040401e-14
208,6,5.684341886080802e-14
208,7,6.355287432313019e-14
208,8,0.0
209,0,2.842170943040401e-14
209,1,1.2710574864626038e-13
209,2,5.684341886080802e-14
209,3,5.684341886080802e-14
209,4,0.0
209,5,1.1457157353758233e-13
209,6,0.0
209,7,6.355287432313019e-14
209,8,5.684341886080802e-14
210,0,2.847716647714797e-14
210,1,2.842170943040401e-14
210,2,0.0
210,3,1.0658141036401503e-14
210,4,2.842170943040401e-14
210,5,0.0
210,6,0.0
210,7,2.842170943040401e-14
210,8,5.684341886080802e-14
211,0,6.355287432313019e-14
211,1,2.842170943040401e-14
211,2,2.842170943040401e-14
211,3,2.842170943040401e-14
211,4,0.0
211,5,1.1457157353758233e-13
211,6,2.842170943040401e-14
211,7,5.684341886080802e-14
211,8,5.684341886080802e-14
212,0,4.085620730620576e-14
212,1,1.4210854715202004e-14
212,2,2.0097183471152322e-14
212,3,4.773959005888173e-14
212,4,0.0
212,5,1.4458497151625688e-14
212,6,1.432144669219779e-14
212,7,1.4210854715202004e-14
212,8,3.597122599785507e-14
213,0,0.0
213,1,0.0
213,2,0.0
213,3,6.355287432313019e-14
213,4,0.0
213,5,0.0
213,6,5.684341886080802e-14
213,7,6.355287432313019e-14
213,8,2.842170943040401e-14
214,0,0.0
214,1,5.684341886080802e-14
214,2,5.684341886080802e-14
214,3,2.842170943040401e-14
214,4,2.842170943040401e-14
214,5,6.355287432313019e-14
214,6,5.684341886080802e-14
214,7,6.355287432313019e-14
214,8,5.684341886080802e-14
215,0,2.842170943040401e-14
215,1,0.0
215,2,0.0
215,3,2.842170943040401e-14
215,4,2.842170943040401e-14
215,5,5.684341886080802e-14
215,6,5.684341886080802e-14
215,7,5.684341886080802e-14
215,8,0.0
216,0,3.1776437161565096e-14
216,1,1.1718571004216928e-13
216,2,1.1368683772161603e-13
216,3,2.842170943040401e-14
216,4,2.900211958102207e-14
216,5,2.4980018054066022e-15
216,6,1.4210854715202004e-14
216,7,7.105427357601002e-15
216,8,2.842170943040401e-14
217,0,5.859285502108464e-14
217,1,2.842170943040401e-14
217,2,6.355287432313019e-14
217,3,2.842170943040401e-14
217,4,6.07087979554246e-14
217,5,7.105427357601002e-14
217,6,5.859285502108464e-14
217,7,6.355287432313019e-14
217,8,1.4210854715202004e-14
218,0,5.684341886080802e-14
218,1,1.1368683772161603e-13
218,2,5.684341886080802e-14
218,3,5.684341886080802e-14
218,4,0.0
218,5,5.859285502108464e-14
218,6,5.684341886080802e-14
218,7,2.842170943040401e-14
218,8,2.842170943040401e-14
219,0,2.842170943040401e-14
219,1,5.684341886080802e-14
219,2,5.684341886080802e-14
219,3,2.842170943040401e-14
219,4,2.842170943040401e-14
219,5,6.355287432313019e-14
219,6,6.355287432313019e-14
219,7,2.842170943040401e-14
219,8,0.0
220,0,5.684341886080802e-14
220,1,5.684341886080802e-14
220,2,0.0
220,3,0.0
220,4,0.0
220,5,5.684341886080802e-14
220,6,0.0
220,7,5.684341886080802e-14
220,8,0.0
221,0,0.0
221,1,6.355287432313019e-14
221,2,2.842170943040401e-14
221,3,5.783398860650275e-14
221,4,1.7763568394002505e-14
221,5,1.4210854715202004e-14
221,6,1.4210854715202004e-14
221,7,2.842170943040401e-14
221,8,0.0
222,0,0.0
222,1,6.355287432313019e-14
222,2,0.0
222,3,5.684341886080802e-14
222,4,2.842170943040401e-14
222,5,5.684341886080802e-14
222,6,5.684341886080802e-14
222,7,0.0
222,8,0.0
223,0,2.842170943040401e-14
223,1,0.0
223,2,0.0
223,3,5.684341886080802e-14
223,4,2.842170943040401e-14
223,5,5.684341886080802e-14
223,6,5.684341886080802e-14
223,7,5.684341886080802e-14
223,8,5.684341886080802e-14
224,0,0.0
224,1,3.1776437161565096e-14
224,2,0.0
224,3,6.355287432313019e-14
224,4,5.575044364460956e-14
224,5,0.0
224,6,0.0
224,7,2.2748467065386707e-14
224,8,7.105427357601002e-15
225,0,2.842170943040401e-14
225,1,0.0
225,2,5.684341886080802e-14
225,3,0.0
225,4,0.0
225,5,6.355287432313019e-14
225,6,5.684341886080802e-14
225,7,6.355287432313019e-14
225,8,2.842170943040401e-14
226,0,2.842170943040401e-14
226,1,1.1718571004216928e-13
226,2,1.1368683772161603e-13
226,3,1.1368683772161603e-13
226,4,1.1718571004216928e-13
226,5,2.842170943040401e-14
226,6,2.842170943040401e-14
226,7,1.1368683772161603e-13
226,8,1.1368683772161603e-13
227,0,2.842170943040401e-14
227,1,5.684341886080802e-14
227,2,5.684341886080802e-14
227,3,6.355287432313019e-14
227,4,4.0194366942304644e-14
227,5,0.0
227,6,5.684341886080802e-14
227,7,2.842170943040401e-14
227,8,8.038873388460929e-14
228,0,4.263256414560601e-14
228,1,2.842170943040401e-14
228,2,5.684341886080802e-14
228,3,4.263256414560601e-14
228,4,2.1316282072803006e-14
228,5,0.0
228,6,2.842170943040401e-14
228,7,1.4210854715202004e-14
228,8,6.355287432313019e-14
229,0,4.440892098500626e-16
229,1,0.0
229,2,2.842170943040401e-14
229,3,1.2434497875801753e-14
229,4,1.8737459983410947e-14
229,5,1.4210854715202004e-14
229,6,1.4210854715202004e-14
229,7,1.9539925233402755e-14
229,8,0.0
230,0,1.4210854715202004e-14
230,1,5.684341886080802e-14
230,2,0.0
230,3,1.4210854715202004e-14
230,4,0.0
230,5,2.842170943040401e-14
230,6,1.1368683772161603e-13
230,7,5.684341886080802e-14
230,8,8.038873388460929e-14
231,0,6.355287432313019e-14
231,1,8.038873388460929e-14
231,2,6.355287432313019e-14
231,3,6.355287432313019e-14
231,4,1.4210854715202004e-14
231,5,2.842170943040401e-14
231,6,2.842170943040401e-14
231,7,1.4210854715202004e-14
231,8,5.684341886080802e-14
232,0,5.684341886080802e-14
232,1,1.4210854715202004e-14
232,2,5.859285502108464e-14
232,3,5.684341886080802e-14
232,4,2.3092638912203256e-14
232,5,2.1316282072803006e-14
232,6,7.105427357601002e-14
232,7,5.695433295429594e-14
232,8,3.552713678800501e-14
233,0,0.0
233,1,5.684341886080802e-14
233,2,0.0
233,3,5.684341886080802e-14
233,4,2.842170943040401e-14
233,5,1.1718571004216928e-13
233,6,0.0
233,7,2.842170943040401e-14
233,8,5.684341886080802e-14
234,0,5.684341886080802e-14
234,1,2.842170943040401e-14
234,2,5.684341886080802e-14
234,3,2.842170943040401e-14
234,4,2.842170943040401e-14
234,5,0.0
234,6,5.684341886080802e-14
234,7,6.355287432313019e-14
234,8,6.355287432313019e-14
235,0,5.955433342649105e-14
235,1,0.0
235,2,0.0
235,3,5.955433342649105e-14
235,4,7.105427357601002e-15
235,5,2.842170943040401e-14
235,6,5.684341886080802e-14
235,7,2.842170943040401e-14
235,8,0.0
236,0,5.684341886080802e-14
236,1,0.0
236,2,5.684341886080802e-14
236,3,5.684341886080802e-14
236,4,0.0
236,5,0.0
236,6,5.684341886080802e-14
236,7,0.0
236,8,0.0
237,0,0.0
237,1,1.1368683772161603e-13
237,2,1.2710574864626038e-13
237,3,8.038873388460929e-14
237,4,2.842170943040401e-14
237,5,2.842170943040401e-14
237,6,0.0
237,7,0.0
237,8,5.684341886080802e-14
238,0,0.0
238,1,1.1368683772161603e-13
238,2,1.1368683772161603e-13
238,3,5.684341886080802e-14
238,4,6.394884621840902e-14
238,5,2.842170943040401e-14
238,6,6.355287432313019e-14
238,7,1.4210854715202004e-14
238,8,2.842170943040401e-14
239,0,0.0
239,1,2.842170943040401e-14
239,2,2.842170943040401e-14
239,3,0.0
239,4,4.0194366942304644e-14
239,5,5.684341886080802e-14
239,6,0.0
